<<<<<<< HEAD
original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining, amt , tot_payments ,orig_vendor,exempt_status,adv_or_exempt,profit_status
1320752,132075201,WATER,Gannett Fleming Inc,General Consultant Services,Air Scour Backwash System,6/3/14,6/2/15,153,0,"59,448.30",Gannett Fleming Inc,1,ADVERTISED,For Profit
1320754,132075401,WATER,Phila. Authority for Industrial Development,General Consultant Services,Green Infrastructure,1/1/14,12/31/14,0,0,0,Phila. Authority for Industrial Development,8,EXEMPT,Non Profit
1320757,132075701,LAW,"Langsam, Stevens, Silver & Hollaender LLP",Legal Services,Environmental Litigation,6/30/14,6/29/15,180,"205,000.00","14,262.00","Langsam, Stevens, Silver & Hollaender LLP",1,ADVERTISED,For Profit
1320758,132075801,HEALTH,Drexel University,Health Department,Comm. Health Improvement,1/1/14,12/31/14,0,"15,000.00","46,134.00",Drexel University,9,EXEMPT,Non Profit
1320761,132076101,DIVISION OF TECHNOLOGY,Spider Networks Inc,Computer and Information Svcs,Basis2 SW Consulting,6/5/14,6/4/15,155,"210,000.00","70,992.00",Spider Networks Inc,1,ADVERTISED,For Profit
1320764,132076401,OFFICE OF THE INSPECTOR GENERAL,H.J. Sweeney & Associates,General Consultant Services,Investigative Consultant,6/10/14,6/9/15,160,"75,000.00","48,540.00",H.J. Sweeney & Associates,1,ADVERTISED,For Profit
1320770,132077001,HEALTH,Public Health Management Corporation,Health Department,CDC Surveillance MMP,6/1/14,5/31/15,151,"261,761.00","113,832.00",Public Health Management Corporation,9,EXEMPT,Non Profit
1320779,132077901,WATER,"RESOLVE, Inc.",General Consultant Services,Mediation Services,6/1/14,5/31/15,151,"259,647.00","18,316.08","RESOLVE, Inc.",1,ADVERTISED,Non Profit
1320781,132078101,CITY COUNCIL,"Granicus, Inc.",Computer and Information Svcs,legislative tracking,6/30/14,6/29/15,180,"70,000.00","26,821.32","Granicus, Inc.",1,ADVERTISED,For Profit
1320797,1320797,PUBLIC PROPERTY,Hatch Mott MacDonald I & E LLC,Architect and Engineer Svcs,Kelly Drive Storm Water,6/30/13,6/29/15,180,"58,500.00","38,025.00",Hatch Mott MacDonald I & E LLC,1,ADVERTISED,For Profit
1320798,132079801,LAW,"High Swartz, LLP",Legal Services,Counsel for Airport Real,6/1/14,5/31/15,151,0,"9,305.82","High Swartz, LLP",1,ADVERTISED,For Profit
1320804,132080401,LAW,Kutak Rock LLP,Legal Services,Investigation,5/1/14,4/30/15,120,"50,000.00","90,017.97",Kutak Rock LLP,6,EXEMPT,For Profit
1420001,142000103,RECORDS,"Information Services Partner, Inc.",General Consultant Services,records management,7/1/14,3/31/15,90,"149,700.00","81,597.50","Ewing Consulting, Inc.",1,ADVERTISED,For Profit
1420004,142000401,RECORDS,"Information Services Partner, Inc.",Computer and Information Svcs,Traffic Accident Sys Supt,7/1/14,6/30/15,181,"42,000.00","36,230.00","Information Services Partner, Inc.",1,ADVERTISED,For Profit
1420005,142000502,RECORDS,"Azavea, Inc",General Consultant Services,mapping support,7/1/14,6/30/15,181,"30,000.00","5,637.35","Azavea, Inc",1,ADVERTISED,For Profit
1420006,142000601,RECORDS,Vanguard Direct Inc.,General Consultant Services,forms preparation,7/1/14,6/30/15,181,"2,000.00",0,Vanguard Direct Inc.,1,ADVERTISED,For Profit
1420020,142002001,FINANCE,"Curley Adjustment Bureau, Inc.",General Consultant Services,Subrogation & Claims Srvs,7/1/14,6/30/15,181,"150,000.00","11,620.24","Curley Adjustment Bureau, Inc.",1,ADVERTISED,For Profit
1420021,142002101,REVENUE,"Progressive Financial Services, Inc.",General Consultant Services,Collect Nuis Liens - KICK,7/1/14,6/30/15,181,"100,000.00","32,614.73","Progressive Financial Services, Inc.",1,ADVERTISED,For Profit
1420026,142002601,WATER,CH2M Hill Incorporated,General Consultant Services,Strategic Communications,7/1/14,6/30/15,181,"100,000.00","3,641.43",CH2M Hill Incorporated,1,ADVERTISED,For Profit
1420038,142003802,HUMAN SERVICES,Wordsworth Academy,Human Services Department,CUA # 5,7/1/14,6/30/15,181,"23,077,596.00","5,916,398.00",Wordsworth Academy,1,ADVERTISED,Non Profit
1420070,142007001,REVENUE,Peripheral Systems Inc.,Computer and Information Svcs,Computer Consulting,7/1/14,6/30/15,181,"144,958.00","40,669.50",Peripheral Systems Inc.,1,ADVERTISED,For Profit
1420071,142007101,REVENUE,LaSalle University,General Consultant Services,General Consulting,7/1/14,6/30/15,181,"49,484.25","5,155.30",LaSalle University,1,ADVERTISED,Non Profit
1420077,142007701,WATER,Ellen Freedman Schultz,General Consultant Services,Environmental Education,7/1/14,6/30/15,181,"75,000.00","36,975.00",Ellen Freedman Schultz,1,ADVERTISED,For Profit
1420079,142007901,OFFICE OF SUPPORTIVE HOUSING,UNITARY,OESS (OSHA),HTF Housing Retention,7/1/14,6/30/15,181,"525,000.00","162,992.00",UNITARY,9,EXEMPT,unknown
1420086,142008601,WATER,"CDM Smith, Inc.",General Consultant Services,Eng Support Svcs,7/1/14,6/30/15,181,"8,872,700.00","2,073,903.32","CDM Smith, Inc.",1,ADVERTISED,For Profit
1420087,1420087,DIVISION OF TECHNOLOGY,UNITARY,Computer and Information Svcs,Plan & Solution Architect,11/1/13,10/31/14,0,"2,000,000.00","701,342.71",UNITARY,1,ADVERTISED,unknown
1420088,142008801,FINANCE,"XEROX State & Local Solutions, Inc.",Computer and Information Svcs,Code Unit Violations Syst,7/1/14,6/30/15,181,"1,412,500.00","376,528.57","XEROX State & Local Solutions, Inc.",1,ADVERTISED,For Profit
1420089,142008901,WATER,Temple University,General Consultant Services,Trcrs of Human Wastewater,7/1/14,6/30/15,181,"100,000.00",0,Temple University,1,ADVERTISED,Non Profit
1420091,142009101,HEALTH,Temple University,Health Department,HIV/AIDS Dental Care,7/1/14,6/30/15,181,"40,868.00",0,Temple University,9,EXEMPT,Non Profit
1420093,142009301,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,HIV/AIDS Services,7/1/14,6/30/15,181,"100,000.00","41,666.65","University of Pennsylvania, Trustees of the",9,EXEMPT,Non Profit
1420096,142009601,HEALTH,Children's Hospital of Philadelphia,Health Department,HIV Primary Care/Support,7/1/14,6/30/15,181,"98,865.00","39,906.47",Children's Hospital of Philadelphia,9,EXEMPT,Non Profit
1420098,1420098,OFFICE OF HOUSING & COMMUNITY DEV,ActionAIDS Incorporated,Housing & Economic Development,Housing First TBRA,4/1/14,3/31/15,90,"274,465.00","154,623.00",ActionAIDS Incorporated,9,EXEMPT,Non Profit
1420101,142010101,PRISONS,"Aramark Correctional Services, LLC.",General Consultant Services,food services,7/1/14,6/30/15,181,"14,178,172.00","2,442,493.76","Aramark Correctional Services, LLC.",1,ADVERTISED,For Profit
1420102,142010201,HEALTH,"Dunbar Armored, Inc.",Health Department,Armored Cash Collection,7/1/14,6/30/15,181,"40,000.00","5,475.17","Dunbar Armored, Inc.",1,ADVERTISED,For Profit
1420103,142010301,HEALTH,Albert Einstein Medical Center,Health Department,MSP - Prenatal Services,7/1/14,6/30/15,181,"60,000.00","24,300.00",Albert Einstein Medical Center,9,EXEMPT,Non Profit
1420113,142011301,HEALTH,Urban Affairs Coalition,Health Department,GENERAL FUND 2015,7/1/14,6/30/15,181,"23,550.00","2,271.00",Urban Affairs Coalition,9,EXEMPT,Non Profit
1420117,142011701,HEALTH,UNITARY,Health Department,GF Unitary,7/1/14,6/30/15,181,"1,927,689.00","465,281.00",UNITARY,9,EXEMPT,unknown
1420118,142011801,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,Obstetrical Consultant,7/1/14,6/30/15,181,"50,000.00","19,193.20","University of Pennsylvania, Trustees of the",9,EXEMPT,Non Profit
1420119,142011902,HEALTH,Public Health Management Corporation,Health Department,FY15 GF Admin,7/1/14,6/30/15,181,"686,413.00","173,810.00",Public Health Management Corporation,9,EXEMPT,Non Profit
1420120,142012002,HEALTH,National Nursing Centers Consortium,Health Department,Cross Program Data Mgr,7/1/14,6/30/15,181,"61,926.00","12,622.00",National Nursing Centers Consortium,9,EXEMPT,Non Profit
1420122,142012201,HEALTH,"General Healthcare Resources, Inc.",Health Department,NursingServices-Riverview,7/1/14,6/30/15,181,"652,311.00","186,305.50","General Healthcare Resources, Inc.",1,ADVERTISED,For Profit
1420123,142012301,MAYOR,"Blais & Associates, Inc.",General Consultant Services,Grants Writer,7/1/14,6/30/15,181,"25,000.00","4,032.22","Blais & Associates, Inc.",1,ADVERTISED,For Profit
1420128,142012801,HEALTH,UNITARY,Health Department,Ryan White B Unitary,7/1/14,6/30/15,181,"3,403,541.00","858,141.00",UNITARY,9,EXEMPT,unknown
1420129,142012901,OFFICE OF SUPPORTIVE HOUSING,Corecare Food Services Inc.,OESS (OSHA),Emergency Food Services,7/1/14,6/30/15,181,"600,334.00","208,110.90",Corecare Food Services Inc.,1,ADVERTISED,For Profit
1420133,142013302,HUMAN SERVICES,"It Takes A Village, Inc",Human Services Department,Fam.GrpDecisionMaking,7/1/14,6/30/15,181,"1,519,768.00","360,750.00","It Takes A Village, Inc",1,ADVERTISED,For Profit
1420136,142013601,HEALTH,"Alpha Medical Group, Ltd.",Health Department,Radiology Services,7/1/14,6/30/15,181,"1,390,662.00","493,294.91","Alpha Medical Group, Ltd.",1,ADVERTISED,For Profit
1420137,142013701,WATER,"HABITHEQUE, INC.",General Consultant Services,FWWIC Exhibit Design,7/1/14,6/30/15,181,"400,000.00","120,030.10","HABITHEQUE, INC.",1,ADVERTISED,For Profit
1420138,142013801,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Fatality Review Program,7/1/14,6/30/15,181,"756,921.00","135,941.00","Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1420140,142014004,HUMAN SERVICES,"Alliance Human Services, Inc.",Human Services Department,Placement Services,7/1/14,6/30/15,181,"2,070,015.00","1,692,113.70","Alliance Human Services, Inc.",9,EXEMPT,Non Profit
1420141,142014101,FINANCE,"A V International, Inc.",General Consultant Services,Insurance Brokerage Servs,7/1/14,6/30/15,181,"45,000.00","45,000.00","A V International, Inc.",1,ADVERTISED,For Profit
1420142,142014201,FINANCE,"Aon Risk Services Central, Inc.",General Consultant Services,Actuarial Services,7/1/14,6/30/15,181,"32,576.00",0,"Aon Risk Services Central, Inc.",1,ADVERTISED,For Profit
1420143,142014301,FINANCE,"Schaff & Young,  PC",Legal Services,Legal Services,7/1/14,6/30/15,181,"500,000.00",0,"Schaff & Young,  PC",1,ADVERTISED,For Profit
1420144,142014401,FINANCE,"Gallagher Malloy & Georges, P.C.",Legal Services,Legal Services,7/1/14,6/30/15,181,"500,000.00",0,"Gallagher Malloy & Georges, P.C.",1,ADVERTISED,For Profit
1420145,142014501,FINANCE,"Swartz Campbell, LLC",Legal Services,Legal Services,7/1/14,6/30/15,181,"500,000.00",0,"Swartz Campbell, LLC",1,ADVERTISED,For Profit
1420146,142014601,FINANCE,"The Chartwell Law Offices, LLP",Legal Services,Legal Services,7/1/14,6/30/15,181,"500,000.00",0,"The Chartwell Law Offices, LLP",1,ADVERTISED,For Profit
1420147,142014701,FINANCE,"Law Offices of Stacey M Merkin, PC",Legal Services,Legal Services,7/1/14,6/30/15,181,"500,000.00",0,"Law Offices of Stacey M Merkin, PC",1,ADVERTISED,For Profit
1420148,142014801,HUMAN SERVICES,Harborcreek Youth Services,Human Services Department,Placement Services,7/1/14,6/30/15,181,552,0,Harborcreek Youth Services,9,EXEMPT,Non Profit
1420149,142014901,FINANCE,"Naples Law, LLP",Legal Services,Legal Services,7/1/14,6/30/15,181,"500,000.00",0,"Naples Law, LLP",1,ADVERTISED,For Profit
1420150,142015001,FINANCE,"Ahmad & Zaffarese & Smyler, LLC",Legal Services,Legal Services,9/1/14,8/31/15,243,"500,000.00",0,"Ahmad & Zaffarese & Smyler, LLC",1,ADVERTISED,For Profit
1420151,142015101,FINANCE,Margolis Edelstein,Legal Services,Legal Services,7/1/14,6/30/15,181,"500,000.00",0,Margolis Edelstein,1,ADVERTISED,For Profit
1420152,142015201,PRISONS,"Liberty Management Services, Inc.",General Consultant Services,inmate housing,7/1/14,6/30/15,181,"1,998,375.00","626,887.50","Liberty Management Services, Inc.",1,ADVERTISED,For Profit
1420162,142016201,OFFICE OF HOUSING & COMMUNITY DEV,Philadelphia Housing Development Corporation,Housing & Economic Development,Program Services,7/1/14,6/30/15,181,0,0,Philadelphia Housing Development Corporation,8,EXEMPT,Non Profit
1420163,142016302,OFFICE OF SUPPORTIVE HOUSING,Share Food Program Inc,OESS (OSHA),Emergency Food Program,7/1/14,6/30/15,181,"2,669,099.00","835,617.00",Share Food Program Inc,9,EXEMPT,Non Profit
1420165,142016501,HUMAN SERVICES,Children's Home of York,Human Services Department,Placement Services,7/1/14,6/30/15,181,552,333,Children's Home of York,9,EXEMPT,Non Profit
1420169,1420169,OFFICE OF HOUSING & COMMUNITY DEV,"Asociacion Puertorriquenos En Marcha, Inc.",Housing & Economic Development,Housing Counseling,11/1/13,10/31/14,0,"75,000.00","16,000.00","Asociacion Puertorriquenos En Marcha, Inc.",9,EXEMPT,Non Profit
1420170,142017001,HUMAN SERVICES,Lutheran Settlement House,Human Services Department,Domestic Violence Service,7/1/14,6/30/15,181,"200,000.00",0,Lutheran Settlement House,9,EXEMPT,Non Profit
1420171,1420171,OFFICE OF HOUSING & COMMUNITY DEV,Urban Affairs Coalition,Housing & Economic Development,Camp. for Work. Families,11/1/13,10/31/14,0,"48,000.00","48,000.00",Urban Affairs Coalition,9,EXEMPT,Non Profit
1420174,1420174,OFFICE OF SUPPORTIVE HOUSING,Project H O M E Inc,OESS (OSHA),CoC Rowan Diamond,11/1/13,10/31/14,0,"125,664.00","124,519.00",Project H O M E Inc,9,EXEMPT,Non Profit
1420176,1420176,OFFICE OF SUPPORTIVE HOUSING,"Friends Rehabilitation Programs, Inc.",OESS (OSHA),COC FRP Assist livng I,12/1/13,11/30/14,0,"135,060.00","108,181.00","Friends Rehabilitation Programs, Inc.",9,EXEMPT,Non Profit
1420185,142018501,HUMAN SERVICES,Intercultural Family Services Inc,Human Services Department,Family Stabilization,7/1/14,6/30/15,181,"1,370,000.00","292,000.00",Intercultural Family Services Inc,9,EXEMPT,Non Profit
1420187,142018701,HUMAN SERVICES,"Julia Dyckman Andrus Memorial, Inc.",Human Services Department,Training and Consultation,7/1/14,6/30/15,181,"100,000.00",0,"Julia Dyckman Andrus Memorial, Inc.",9,EXEMPT,Non Profit
1420188,142018801,HUMAN SERVICES,Juvenile Justice Center of Philadelphia,Human Services Department,Family Stabilization,7/1/14,6/30/15,181,"1,230,000.00","229,863.68",Juvenile Justice Center of Philadelphia,9,EXEMPT,Non Profit
1420189,142018901,HUMAN SERVICES,"Attic Youth Center, The",Human Services Department,LGBTQ Special Needs,7/1/14,6/30/15,181,"100,000.00","39,958.00","Attic Youth Center, The",9,EXEMPT,Non Profit
1420190,142019003,HUMAN SERVICES,Urban Affairs Coalition,Human Services Department,Youth Violence Reduction,7/1/14,6/30/15,181,"2,731,881.00","1,323,702.00",Urban Affairs Coalition,9,EXEMPT,Non Profit
1420192,142019203,HEALTH,"RUTGERS, THE STATE UNIVERSITY",Health Department,RWA Additional Funds,3/1/14,2/28/15,59,"194,916.00","118,351.00","RUTGERS, THE STATE UNIVERSITY",9,EXEMPT,Non Profit
1420193,142019301,HUMAN SERVICES,Homeless Advocacy Project,Human Services Department,SOAR Project,7/1/14,6/30/15,181,"182,500.00","60,832.00",Homeless Advocacy Project,9,EXEMPT,Non Profit
1420194,142019401,HUMAN SERVICES,Philadelphia Physicians for Social Responsibility,Human Services Department,Youth Develop. Program,7/1/14,6/30/15,181,"25,920.00","9,176.00",Philadelphia Physicians for Social Responsibility,9,EXEMPT,Non Profit
1420195,1420195,OFFICE OF HOUSING & COMMUNITY DEV,Council of Spanish Speaking Organizations Inc,Housing & Economic Development,Housing Counseling,11/1/13,10/31/14,0,"78,000.00","75,417.00",Council of Spanish Speaking Organizations Inc,9,EXEMPT,Non Profit
1420196,1420196,OFFICE OF HOUSING & COMMUNITY DEV,Norris Square Community Alliance,Housing & Economic Development,Housing Counseling,11/1/13,10/31/14,0,"78,000.00","69,746.00",Norris Square Community Alliance,9,EXEMPT,Non Profit
1420197,1420197,OFFICE OF HOUSING & COMMUNITY DEV,"Nueva Esperanza, Inc.",Housing & Economic Development,Housing Counseling,11/1/13,10/31/14,0,"103,000.00","102,999.00","Nueva Esperanza, Inc.",9,EXEMPT,Non Profit
1420198,142019801,HUMAN SERVICES,Taller Puertorriqueno Incorporated,Human Services Department,Youth Development,7/1/14,6/30/15,181,"86,000.00","26,473.00",Taller Puertorriqueno Incorporated,9,EXEMPT,Non Profit
1420199,142019901,WATER,"Universal Technical Resource Services, Inc.",Architect and Engineer Svcs,Corrision Control,9/1/14,8/31/15,243,"250,000.00",0,"Universal Technical Resource Services, Inc.",1,ADVERTISED,For Profit
1420200,142020002,HUMAN SERVICES,Valley Youth House,Human Services Department,Acheiving Independence,7/1/14,6/30/15,181,"3,005,873.00",0,Valley Youth House,9,EXEMPT,Non Profit
1420201,142020102,HUMAN SERVICES,Women Against Abuse Inc,Human Services Department,Domestic Violence,7/1/14,6/30/15,181,"364,627.00",0,Women Against Abuse Inc,9,EXEMPT,Non Profit
1420202,142020201,HUMAN SERVICES,Women In Transition,Human Services Department,Domestic Violence,7/1/14,6/30/15,181,"114,000.00","47,500.00",Women In Transition,9,EXEMPT,Non Profit
1420205,142020502,HUMAN SERVICES,West Phila Community Mental Health dba The Consortium Inc.,Human Services Department,Functional Family Therapy,7/1/14,6/30/15,181,"100,000.00","10,290.70",West Phila Community Mental Health dba The Consortium Inc.,9,EXEMPT,Non Profit
1420206,142020601,HUMAN SERVICES,Pennsylvania School for the Deaf,Human Services Department,Life Skills Training,7/1/14,6/30/15,181,"50,000.00","10,786.00",Pennsylvania School for the Deaf,9,EXEMPT,Non Profit
1420207,142020701,HEALTH,Phila Health & Education Corp dba Drexel Univ Coll of Med,Health Department,HCC Prenatal Services,7/1/14,6/30/15,181,"549,200.00","132,195.47",Phila Health & Education Corp dba Drexel Univ Coll of Med,9,EXEMPT,Non Profit
1420209,142020901,HUMAN SERVICES,Women Organized Against Rape,Human Services Department,Domestic Violence Counsel,7/1/14,6/30/15,181,"175,000.00","21,541.00",Women Organized Against Rape,9,EXEMPT,Non Profit
1420210,142021001,PUBLIC PROPERTY,Atkin Olshin Schade Architects,Architect and Engineer Svcs,Stenton Park Bldg Improve,8/1/13,1/31/16,396,"237,678.00","75,151.90",Atkin Olshin Schade Architects,1,ADVERTISED,For Profit
1420214,142021401,WATER,"EConsult Solutions, Inc",General Consultant Services,Prof Econo Analysis Svcs,8/2/14,8/1/15,213,"200,000.00","4,305.74","EConsult Solutions, Inc",1,ADVERTISED,For Profit
1420216,142021601,HUMAN SERVICES,"Youth Advocate Programs, Inc",Human Services Department,Evening Reporting Center,7/1/14,6/30/15,181,"334,364.00","63,335.00","Youth Advocate Programs, Inc",1,ADVERTISED,Non Profit
1420218,142021801,HUMAN SERVICES,"NorthEast Treatment Centers, Inc.",Human Services Department,Evening Reporting Center,7/1/14,6/30/15,181,"323,246.00","95,364.40","NorthEast Treatment Centers, Inc.",1,ADVERTISED,Non Profit
1420220,142022001,WATER,"Charles E. Day and Associates, LLC",General Consultant Services,Call Center Consultant,7/1/14,6/30/15,181,"200,000.00","84,200.00","Charles E. Day and Associates, LLC",1,ADVERTISED,For Profit
1420227,142022701,WATER,"Lancaster Laboratories, Inc.",General Consultant Services,Environmental Lab Svcs,7/1/14,6/30/15,181,"200,000.00","56,192.50","Lancaster Laboratories, Inc.",1,ADVERTISED,For Profit
1420229,142022901,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Bioterrorism Training,7/1/14,6/30/15,181,"55,078.00","57,108.00","Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1420230,142023001,PERSONNEL,Aon Consulting,General Consultant Services,Benefits Consulting Svrs.,8/1/14,7/31/15,212,"250,000.00","104,166.65",Aon Consulting,1,ADVERTISED,For Profit
1420231,142023101,HUMAN SERVICES,Northern Children's Services,Human Services Department,Group Home Delinquent,7/1/14,6/30/15,181,"300,000.00",0,Northern Children's Services,1,ADVERTISED,Non Profit
1420233,142023301,DIVISION OF TECHNOLOGY,Cellco Partnership d/b/a Verizon Wireless,Computer and Information Svcs,Public Safety Mobile Svcs,9/1/14,8/31/15,243,"2,700,000.00","55,258.40",Cellco Partnership d/b/a Verizon Wireless,1,ADVERTISED,For Profit
1420238,142023802,REVENUE,"LTS Acquisition Co., LLC",General Consultant Services,TIC's for Sheriff Sales,7/1/14,6/30/15,181,"550,000.00","81,860.00","LTS Acquisition Co., LLC",1,ADVERTISED,For Profit
1420239,142023901,HUMAN SERVICES,CASA of Philadelphia,Human Services Department,Child Advocacy,7/1/14,6/30/15,181,"225,000.00","18,750.00",CASA of Philadelphia,9,EXEMPT,Non Profit
1420240,142024001,MAYOR,Loeper & Associates,General Consultant Services,Lobbying Services,7/1/14,6/30/15,181,"66,000.00","33,000.00",Loeper & Associates,1,ADVERTISED,For Profit
1420241,142024101,MAYOR,"Gray Global Advisors, LLC",General Consultant Services,Lobbying Services,7/1/14,6/30/15,181,"100,000.00","49,999.98","Gray Global Strategies, Inc.",1,ADVERTISED,For Profit
1420242,142024201,MAYOR,Holland & Knight LLP,General Consultant Services,Lobbying SErvices,7/1/14,6/30/15,181,"100,000.00","49,999.98",Holland & Knight LLP,1,ADVERTISED,For Profit
1420243,1420243,POLICE,NEC Corporation of America,Computer and Information Svcs,A.F.I.S. UPGRADE,3/31/14,3/30/15,89,"1,150,660.00",0,NEC Corporation of America,1,ADVERTISED,For Profit
1420244,142024401,OFFICE OF HOUSING & COMMUNITY DEV,"Heffler, Radetich & Saitta LLP",Housing & Economic Development,Audit Services,3/1/14,2/28/15,59,"4,000.00","3,000.00","Heffler, Radetich & Saitta LLP",1,ADVERTISED,For Profit
1420246,142024601,FREE LIBRARY,Community Learning Center,General Consultant Services,Adult Literacy Inake,7/1/14,6/30/15,181,"75,000.00","62,500.00",Community Learning Center,1,ADVERTISED,Non Profit
1420247,142024701,FREE LIBRARY,Congreso De Latinos Unidos Inc,General Consultant Services,Adult Literacy Inake,7/1/14,6/30/15,181,"75,000.00","62,500.00",Congreso De Latinos Unidos Inc,1,ADVERTISED,Non Profit
1420248,142024801,FREE LIBRARY,Phila Hospital & Health Care 1199C Training & Upgrading Fund,General Consultant Services,Adult Literacy Inake,7/1/14,6/30/15,181,"75,000.00","62,500.00",Phila Hospital & Health Care 1199C Training & Upgrading Fund,1,ADVERTISED,Non Profit
1420260,142026001,MAYOR,Borski Associates,General Consultant Services,Lobbying Services,7/1/14,6/30/15,181,"80,000.00","24,069.49",Borski Associates,1,ADVERTISED,For Profit
1420261,142026101,DIVISION OF TECHNOLOGY,Priority Dispatch Corp,Computer and Information Svcs,EMS/911 Call Priorities,8/12/14,8/11/15,223,0,0,Priority Dispatch Corp,1,ADVERTISED,For Profit
1420263,142026301,MAYOR,"The Kinser Group, Inc.",General Consultant Services,Lobbying Services,7/1/14,6/30/15,181,"120,000.00","60,000.00","The Kinser Group, Inc.",1,ADVERTISED,For Profit
1420265,142026501,REVENUE,"AllianceOne Receivables Management, Inc.",General Consultant Services,Discov. & Del. Tax Coll.,7/1/14,6/30/15,181,"1,000,000.00",0,"AllianceOne Receivables Management, Inc.",1,ADVERTISED,For Profit
1420266,142026601,REVENUE,Penn Credit,General Consultant Services,disc. &  Del. Tax Coll.,7/1/14,6/30/15,181,"500,000.00","55,593.75",Penn Credit,1,ADVERTISED,For Profit
1420267,142026701,REVENUE,"Progressive Financial Services, Inc.",General Consultant Services,Disc. & Del. Tax Coll.,7/1/14,6/30/15,181,"1,000,000.00","31,351.60","Progressive Financial Services, Inc.",1,ADVERTISED,For Profit
1420268,142026801,REVENUE,"Revenue Collection Bureau, Inc.",General Consultant Services,Discov. & Del. Tax Coll.,7/1/14,6/30/15,181,"2,400,000.00","103,004.73","Revenue Collection Bureau, Inc.",1,ADVERTISED,For Profit
1420270,142027001,PRISONS,Mothers In Charge,General Consultant Services,inmate training,9/1/14,8/31/15,243,"328,340.00","168,891.46",Mothers In Charge,9,EXEMPT,Non Profit
1420272,142027201,COMMERCE,"ABS Aviation Consultancy, Inc dba Airport Business Solutions",General Consultant Services,RENEWAL ONE,7/1/14,6/30/15,181,0,0,"ABS Aviation Consultancy, Inc dba Airport Business Solutions",1,ADVERTISED,For Profit
1420273,1420273,STREETS,"AECOM Technical Services, Inc.",Streets FHWA,On-Call Project Mgmt Ser,9/1/13,8/31/15,243,"1,000,000.00","108,569.48","AECOM Technical Services, Inc.",1,ADVERTISED,For Profit
1420274,142027401,MAYOR,"Language Line Services, Inc",General Consultant Services,Language access services,7/1/14,6/30/15,181,"130,000.00","24,466.49","Language Line Services, Inc",1,ADVERTISED,For Profit
1420277,142027701,MAYOR,Nationalities Service Center,General Consultant Services,Language access services,1/7/14,6/30/15,181,"45,000.00",71.46,Nationalities Service Center,1,ADVERTISED,Non Profit
1420278,142027801,MAYOR,"Health Federation of Philadelphia, Inc",General Consultant Services,Language access services,7/1/14,6/30/15,181,"50,000.00",0,"Health Federation of Philadelphia, Inc",1,ADVERTISED,Non Profit
1420279,142027901,MAYOR,Rosales Communications,General Consultant Services,Language access services,7/1/14,6/30/15,181,"40,000.00","3,616.07",Rosales Communications,1,ADVERTISED,For Profit
1420280,142028001,MANAGING DIRECTOR,Philadelphia Youth Network,General Consultant Services,PowerCorps PHL/AmeriCorps,7/1/14,6/30/15,181,"271,217.00",0,Philadelphia Youth Network,3,EXEMPT,Non Profit
1420283,142028301,HUMAN SERVICES,Carson Valley Children's Aid,Human Services Department,Supportive Housing,7/1/14,6/30/15,181,"103,152.00",0,Carson Valley Children's Aid,9,EXEMPT,Non Profit
1420287,142028701,HUMAN SERVICES,Congreso De Latinos Unidos Inc,Human Services Department,Domestic Violence,7/1/14,6/30/15,181,"222,000.00","50,743.00",Congreso De Latinos Unidos Inc,9,EXEMPT,Non Profit
1420289,142028901,OFFICE OF HOUSING & COMMUNITY DEV,Redevelopment Authority of the City of Philadelphia,Housing & Economic Development,RDA Program Services,7/1/14,6/30/15,181,0,"2,155,741.60",Redevelopment Authority of the City of Philadelphia,8,EXEMPT,Non Profit
1420291,1420291,DIVISION OF TECHNOLOGY,"Information Services Partner, Inc.",Computer and Information Svcs,Basis2 Prog & Consulting,12/1/13,11/30/14,0,"289,170.00","282,850.00","Information Services Partner, Inc.",1,ADVERTISED,For Profit
1420292,142029202,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,Medicaid Analysis,7/1/14,6/30/15,181,"54,700.00",0,"University of Pennsylvania, Trustees of the",9,EXEMPT,Non Profit
1420293,142029301,MANAGING DIRECTOR,"Education Works, Inc",General Consultant Services,PowerCorps PHL/AmeriCorps,7/1/14,6/30/15,181,"1,790,533.00","1,228,594.32","Education Works, Inc",3,EXEMPT,Non Profit
1420294,142029401,MAYOR,Language Services Associates,General Consultant Services,Language access services,7/1/14,6/30/15,181,"350,000.00",0,Language Services Associates,1,ADVERTISED,For Profit
1420295,142029501,HUMAN SERVICES,University of Delaware,Human Services Department,Teech Program,7/1/14,6/30/15,181,"27,371.00",0,University of Delaware,9,EXEMPT,Non Profit
1420296,142029601,MAYOR,"Geneva Worldwide, Inc.",General Consultant Services,Language access services,7/1/14,6/30/15,181,"65,000.00","2,756.50","Geneva Worldwide, Inc.",1,ADVERTISED,For Profit
