original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1820099,1820099,FINANCE,"Schaff & Young,  PC",Legal Services,Legal Services,7/1/2017,6/30/2018,180,750000.00,0.00,"Schaff & Young,  PC",01,ADVERTISED,For Profit
1820102,1820102,FINANCE,"Swartz Campbell, LLC",Legal Services,Legal Services,7/1/2017,6/30/2018,180,750000.00,0.00,"Swartz Campbell, LLC",01,ADVERTISED,For Profit
1520286,152028605,FINANCE,The Graham Company,General Consultant Services,Insurance Brokerage Srvs,9/1/2017,8/31/2018,242,221525.00,221525.00,The Graham Company,01,ADVERTISED,For Profit
MPXX18000170,MPXX18000170,FINANCE,The Graham Company,Miscellaneous Order,Insurance Brokerage Srvs,8/16/2017,6/30/2018,180,3154.00,3154.00,The Graham Company,102,EXEMPT,For Profit
MPXX18000077,MPXX18000077,FINANCE,"Willis of New York, Inc.",Miscellaneous Order,Insurance Brokerage Srvs,7/5/2017,6/30/2018,180,22500.00,22500.00,"Willis of New York, Inc.",102,EXEMPT,For Profit
1820280,1820280,FINANCE,Zelenkofske Axelrod LLC,Accounting and Auditing Svcs,Accounting Services,9/4/2017,9/3/2018,245,100000.00,0.00,Zelenkofske Axelrod LLC,01,ADVERTISED,For Profit
1220604,122060403,FIRE,"ABSG Consulting, Inc.",General Consultant Services,PA-TF1 Evergreen MOA,5/1/2014,4/30/2050,11807,735000.00,0.00,"ABSG Consulting, Inc.",03,EXEMPT,Non Profit
1720433,1720433,FIRE,Arkema Inc.,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11868,25000.00,0.00,Arkema Inc.,10,EXEMPT,For Profit
1320753,132075301,FIRE,Baltimore County Maryland,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,9/1/2013,8/31/2050,11930,405000.00,121822.18,Baltimore County Maryland,08,EXEMPT,Non Profit
1220581,122058102,FIRE,Borough of Chambersburg,Inter-Governmental Agreements,PA-TF1 Funding Increase,5/1/2013,6/30/2050,11868,197500.00,6339.01,Borough of Chambersburg,08,EXEMPT,Non Profit
1220553,122055301,FIRE,Centre Region Council of Governments,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,3/27/2013,6/30/2050,11868,5000.00,0.00,Centre Region Council of Governments,08,EXEMPT,Non Profit
1720406,172040601,FIRE,Children's Hospital of Philadelphia,Health Department,Medical Command Facility,7/1/2017,6/30/2018,180,0.00,0.00,Children's Hospital of Philadelphia,07,EXEMPT,Non Profit
1720428,1720428,FIRE,City of Easton,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11868,25000.00,13005.86,City of Easton,10,EXEMPT,Non Profit
1720427,1720427,FIRE,City of Erie,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11868,25000.00,0.00,City of Erie,10,EXEMPT,Non Profit
1220549,122054903,FIRE,City of Johnstown Fire Department,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,1/2/2014,1/1/2050,11688,730000.00,57793.32,City of Johnstown Fire Department,08,EXEMPT,Non Profit
1220583,122058302,FIRE,City of Scranton,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,4/24/2013,6/30/2050,11868,95000.00,29872.78,City of Scranton,08,EXEMPT,Non Profit
MPXX18000225,MPXX18000225,FIRE,"Community Marketing Concepts, Inc.",Miscellaneous Order,911 EMS/911 Education,9/29/2017,6/30/2018,180,32000.00,0.00,"Community Marketing Concepts, Inc.",102,EXEMPT,For Profit
1220579,122057902,FIRE,County of Dauphin,Inter-Governmental Agreements,PA-TF1 EVERGREEN MOA,1/1/2014,12/31/2050,12052,180000.00,23148.61,County of Dauphin,08,EXEMPT,Non Profit
1720416,172041601,FIRE,County of Lancaster,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11868,750000.00,15596.90,County of Lancaster,10,EXEMPT,Non Profit
1720610,1720610,FIRE,Cumberland County,General Consultant Services,PA-TF1 Evergreen MOA,9/12/2016,9/11/2050,11941,50000.00,0.00,Cumberland County,10,EXEMPT,Non Profit
1720423,1720423,FIRE,"D'Huy Engineering, Inc.",General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11868,25000.00,0.00,"D'Huy Engineering, Inc.",10,EXEMPT,For Profit
1320615,132061501,FIRE,DLA Installation Support,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,8/30/2013,8/29/2050,11928,22500.00,9029.38,DLA Installation Support,08,EXEMPT,Non Profit
1720453,1720453,FIRE,DLA Installation Support,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11868,25000.00,0.00,DLA Installation Support,10,EXEMPT,Non Profit
1720432,1720432,FIRE,"Daniels Consulting Engineers, LLC",General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11868,25000.00,0.00,"Daniels Consulting Engineers, LLC",10,EXEMPT,For Profit
1420341,142034103,FIRE,Deccan International,Computer and Information Svcs,GIS Software Applications,3/1/2017,2/28/2018,58,141110.00,0.00,Deccan International,01,ADVERTISED,For Profit
1720424,1720424,FIRE,Dickinson Structural Engineering LLC,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11868,25000.00,13970.00,Dickinson Structural Engineering LLC,10,EXEMPT,For Profit
1720431,1720431,FIRE,East Whiteland Township,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11868,25000.00,22002.13,East Whiteland Township,10,EXEMPT,Non Profit
1220554,122055402,FIRE,Eastern York School District,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,3/15/2014,3/14/2050,11760,135000.00,6603.72,Eastern York School District,08,EXEMPT,Non Profit
1220502,122050202,FIRE,Harrisburg Area Community College,Inter-Governmental Agreements,PA-TF1 EVERGREEN MOA,2/17/2014,2/16/2050,11734,575000.00,385062.13,Harrisburg Area Community College,08,EXEMPT,Non Profit
1320502,132050202,FIRE,Harrisburg Bureau of Fire,Inter-Governmental Agreements,PA-TF1 EVERGREEN MOA,7/6/2014,7/5/2050,11873,400000.00,195527.13,Harrisburg Bureau of Fire,08,EXEMPT,Non Profit
1820078,1820078,FIRE,"Intermedix Holdings, Inc. d/b/a Intermedix",Computer and Information Svcs,EMS Billing,8/1/2017,7/31/2018,211,4500000.00,931257.82,"Intermedix Holdings, Inc. d/b/a Intermedix",01,ADVERTISED,For Profit
1320413,132041302,FIRE,Manchester Township,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,7/1/2014,6/30/2050,11868,45000.00,2907.77,Manchester Township,08,EXEMPT,Non Profit
MPXX18000092,MPXX18000092,FIRE,"Manns Woodward Studios, Inc",Miscellaneous Order,Burn Building Evaluation,7/1/2017,6/30/2018,180,6700.00,6470.18,"Manns Woodward Studios, Inc",102,EXEMPT,For Profit
MPXX18000149,MPXX18000149,FIRE,Martha Marshall,Miscellaneous Order,Performance Mgmt,8/7/2017,6/30/2018,180,4990.00,4989.25,Martha Marshall,102,EXEMPT,For Profit
1720429,172042901,FIRE,Middletown Township,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11868,750000.00,0.00,Middletown Township,10,EXEMPT,Non Profit
1720430,1720430,FIRE,Minquas Fire Company No2 Inc,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11868,25000.00,10200.08,Minquas Fire Company No2 Inc,10,EXEMPT,Non Profit
1220555,122055502,FIRE,Northampton County Area Community College,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,3/14/2014,3/13/2050,11759,180000.00,17131.04,Northampton County Area Community College,08,EXEMPT,Non Profit
1720412,172041201,FIRE,"Occupational Health Centers of the Southwest, PA",General Consultant Services,Medical screenings,10/1/2017,9/30/2018,272,40000.00,0.00,"Occupational Health Centers of the Southwest, PA",01,ADVERTISED,For Profit
1220586,122058603,FIRE,Pennoni Associates Inc.,General Consultant Services,PA-TF1 Evergreen MOA,3/14/2014,3/13/2050,11759,735000.00,65493.06,Pennoni Associates Inc.,03,EXEMPT,For Profit
1220584,122058402,FIRE,Philadelphia Housing Authority,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,5/3/2014,5/2/2050,11809,135000.00,1333.83,Philadelphia Housing Authority,08,EXEMPT,Non Profit
1720415,1720415,FIRE,SAP America Inc,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,12/19/2050,12040,50000.00,14534.30,SAP America Inc,10,EXEMPT,For Profit
MPXX18000182,MPXX18000182,FIRE,"SB & Company, LLC",Miscellaneous Order,EMS Audit,9/15/2017,6/30/2018,180,12500.00,0.00,"SB & Company, LLC",102,EXEMPT,Non Profit
1220585,122058502,FIRE,Susquehanna Area Regional Airport Authority,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,3/26/2014,3/25/2050,11771,45000.00,3761.18,Susquehanna Area Regional Airport Authority,08,EXEMPT,Non Profit
1720400,172040001,FIRE,Temple University Hospital,Health Department,Medical Command Facility,9/1/2017,8/31/2018,242,0.00,0.00,Temple University Hospital,07,EXEMPT,Non Profit
1720402,1720402,FIRE,Tenet Health Systems St. CHFC  L.L.C.,Health Department,Medical Command Facility,6/1/2017,5/31/2018,150,0.00,0.00,Tenet Health Systems St. CHFC  L.L.C.,07,EXEMPT,For Profit
1220569,122056902,FIRE,The Milton S Hershey Medical Center,Inter-Governmental Agreements,PA-TF1 MOA,3/14/2014,3/13/2050,11759,450000.00,113775.06,The Milton S Hershey Medical Center,08,EXEMPT,Non Profit
1220519,122051901,FIRE,Thomas Jefferson University Hospital,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,3/1/2013,6/30/2050,11868,10000.00,25283.54,Thomas Jefferson University Hospital,08,EXEMPT,Non Profit
1320500,132050002,FIRE,Tobyhanna Army Depot,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,7/1/2014,6/30/2050,11868,45000.00,0.00,Tobyhanna Army Depot,08,EXEMPT,Non Profit
1320739,132073902,FIRE,"University of Pennsylvania, Trustees of the",Inter-Governmental Agreements,PA-TF1 Evergreen MOA,1/1/2014,6/30/2050,11868,745000.00,19499.23,"University of Pennsylvania, Trustees of the",08,EXEMPT,Non Profit
1720611,1720611,FIRE,West Shore Advanced Life Support Services Inc.,General Consultant Services,PA-TF1 Evergreen MOA,9/1/2016,8/31/2050,11930,50000.00,0.00,West Shore Advanced Life Support Services Inc.,10,EXEMPT,Non Profit
MPXX18000123,MPXX18000123,FREE LIBRARY,Its Jordan Leah LLC,Miscellaneous Order,graphic design,7/1/2017,6/30/2018,180,20000.00,12668.25,Its Jordan Leah LLC,102,EXEMPT,For Profit
MPXX18000081,MPXX18000081,FREE LIBRARY,Lakeside Youth Service,Miscellaneous Order,Training,7/1/2017,6/30/2018,180,1000.00,0.00,Lakeside Youth Service,102,EXEMPT,Non Profit
1520459,152045902,FREE LIBRARY,"Personal Security Services, LLC",General Consultant Services,Cash Management,1/1/2017,12/31/2017,0,113004.00,47085.00,"Personal Security Services, LLC",01,ADVERTISED,For Profit
1720573,172057301,FREE LIBRARY,"Unique Management Services, Inc",General Consultant Services,Overdue Mailing service,1/1/2017,12/31/2017,0,250000.00,27059.30,"Unique Management Services, Inc",01,ADVERTISED,For Profit
1820043,1820043,FREE LIBRARY,VERIZON BUSINESS NETWORK SERVICES INC,Computer and Information Svcs,Wide Area Network,7/1/2017,6/30/2018,180,860938.08,133475.00,VERIZON BUSINESS NETWORK SERVICES INC,03,EXEMPT,For Profit
1720254,172025401,HEALTH,AIDS Law Project of Pennsylvania,Legal Services,FY 18 GF,7/1/2017,6/30/2018,180,78498.00,39216.00,AIDS Law Project of Pennsylvania,09,EXEMPT,Non Profit
1720255,172025501,HEALTH,AIDS Law Project of Pennsylvania,Legal Services,FY 18 RWB,7/1/2017,6/30/2018,180,57868.00,24105.00,AIDS Law Project of Pennsylvania,09,EXEMPT,Non Profit
1720673,172067301,HEALTH,AIDS Law Project of Pennsylvania,Legal Services,Legal Services,3/1/2017,2/28/2018,58,476130.00,395371.00,AIDS Law Project of Pennsylvania,09,EXEMPT,Non Profit
1520463,152046302,HEALTH,AccessMatters,Health Department,STD Program,12/1/2016,11/30/2017,0,99713.00,0.00,AccessMatters,09,EXEMPT,Non Profit
1520463,152046303,HEALTH,AccessMatters,Health Department,STD Program,12/1/2017,11/30/2018,333,98199.00,0.00,AccessMatters,09,EXEMPT,Non Profit
1620350,162035001,HEALTH,Albert Einstein Healthcare Network,Health Department,FY 17 CDC Prevention,1/1/2017,12/31/2017,0,35000.00,14023.00,Albert Einstein Healthcare Network,09,EXEMPT,Non Profit
1720672,1720672,HEALTH,Albert Einstein Healthcare Network,Health Department,FY 17 RWA,3/1/2017,2/28/2018,58,306591.00,144670.00,Albert Einstein Healthcare Network,09,EXEMPT,Non Profit
1820046,1820046,HEALTH,Albert Einstein Medical Center,Health Department,Maternity Service Program,7/1/2017,6/30/2018,180,60000.00,7200.00,Albert Einstein Medical Center,09,EXEMPT,Non Profit
1620071,162007102,HEALTH,American Lung Association of Pennsylvania,Health Department,TB Flick Clinic,7/1/2017,6/30/2018,180,371276.00,90948.96,American Lung Association of Pennsylvania,09,EXEMPT,Non Profit
MPXX18000084,MPXX18000084,HEALTH,Anagram,Miscellaneous Order,Opioid Campaign,7/1/2017,6/30/2018,180,3630.80,3630.80,Anagram,102,EXEMPT,For Profit
MPXX18000065,MPXX18000065,HEALTH,Arthur Washburn Ph.D,Miscellaneous Order,Forensic Anthropology Svc,7/1/2017,6/30/2018,180,2900.00,1650.00,Arthur Washburn Ph.D,01,ADVERTISED,For Profit
1520096,152009605,HEALTH,Bellevue Media Group,Health Department,Adult Immunization Proj.,7/1/2017,6/30/2018,180,107500.00,56968.00,Bellevue Media Group,01,ADVERTISED,For Profit
1720639,172063901,HEALTH,Better World Advertising Inc,Health Department,Phila.Condom Campaign,7/1/2017,12/31/2017,0,31500.00,31500.00,Better World Advertising Inc,01,ADVERTISED,For Profit
1620333,162033301,HEALTH,"Cerner Health Services, Inc.",Computer and Information Svcs,Novius Lab System,1/1/2017,12/31/2017,0,90000.00,0.00,"Cerner Health Services, Inc.",01,ADVERTISED,For Profit
1620363,162036301,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 17 CDC Prevention,1/1/2017,12/31/2017,0,224860.00,81619.00,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1620390,162039002,HEALTH,Children's Hospital of Philadelphia,Health Department,Pediatric Infec.Dis.Spec.,1/1/2017,12/31/2017,0,132943.00,48993.45,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1720644,172064402,HEALTH,Children's Hospital of Philadelphia,Health Department,Water Project,7/1/2017,6/30/2018,180,20609.00,2900.24,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1720676,1720676,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 17 RWA,3/1/2017,2/28/2018,58,579488.00,419967.00,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1820007,1820007,HEALTH,Children's Hospital of Philadelphia,Health Department,HIV Primary Care/Support,7/1/2017,6/30/2018,180,98865.00,29143.20,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1820105,1820105,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 18 GF,7/1/2017,6/30/2018,180,81250.00,19031.00,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1820158,1820158,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 18 State Prevention,7/1/2017,6/30/2018,180,26820.00,0.00,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1820333,1820333,HEALTH,Children's Hospital of Philadelphia,Health Department,HAI Medical Consultant,10/1/2017,9/30/2018,272,115503.00,0.00,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
MPXX18000146,MPXX18000146,HEALTH,Children's Hospital of Philadelphia,Miscellaneous Order,STD Surv Net (SSuN) Proj,7/1/2017,6/30/2018,180,25000.00,25000.00,Children's Hospital of Philadelphia,102,EXEMPT,Non Profit
MPXX18000140,MPXX18000140,HEALTH,Clean Air Council,Miscellaneous Order,Clean Air Reports,7/1/2017,6/30/2018,180,26015.00,0.00,Clean Air Council,102,EXEMPT,Non Profit
1720665,1720665,HEALTH,Clinical Care Assoc. of the Univ. of Penna. Health System,Health Department,FY 17 RWA,3/1/2017,2/28/2018,58,65338.00,46076.00,Clinical Care Assoc. of the Univ. of Penna. Health System,09,EXEMPT,Non Profit
1520487,152048703,HEALTH,"Common Market Philadelphia, Inc.",Health Department,Hospital Nutrition Stand,9/30/2017,9/29/2018,271,80000.00,0.00,"Common Market Philadelphia, Inc.",09,EXEMPT,Non Profit
MPXX18000247,MPXX18000247,HEALTH,Community Partners,Miscellaneous Order,Food Purchase Assessment,11/1/2017,6/30/2018,180,25500.00,0.00,Community Partners,102,EXEMPT,Non Profit
1620507,162050701,HEALTH,"Conduent Public Health Solutions, Inc",Computer and Information Svcs,MAVEN Consulting Services,6/15/2017,6/14/2018,164,137000.00,117000.00,"Conduent Public Health Solutions, Inc",01,ADVERTISED,For Profit
1720339,172033901,HEALTH,Congreso De Latinos Unidos Inc,Health Department,Breastfeeding,7/1/2017,6/30/2018,180,68640.00,21199.00,Congreso De Latinos Unidos Inc,09,EXEMPT,Non Profit
1820398,1820398,HEALTH,Consumer Satisfaction Team Inc,Health Department,Drug User Health Survey,12/11/2017,2/26/2018,56,19587.00,0.00,Consumer Satisfaction Team Inc,09,EXEMPT,Non Profit
1420401,142040104,HEALTH,Council of Spanish Speaking Organizations Inc,Health Department,DDC Outreach Workers,12/1/2016,11/30/2017,0,580000.00,545498.32,Council of Spanish Speaking Organizations Inc,09,EXEMPT,Non Profit
1420401,142040105,HEALTH,Council of Spanish Speaking Organizations Inc,Health Department,DDC Outreach Workers,12/1/2017,1/31/2018,30,0.00,0.00,Council of Spanish Speaking Organizations Inc,09,EXEMPT,Non Profit
1720586,172058601,HEALTH,Counter Tools,Health Department,Tobacco Retailer Project,7/1/2017,6/30/2018,180,30000.00,0.00,Counter Tools,09,EXEMPT,Non Profit
1720812,1720812,HEALTH,"Criterion Laboratories, Inc.",Health Department,Cooling Tower Maint Eval.,6/1/2017,5/31/2018,150,75000.00,19750.00,"Criterion Laboratories, Inc.",01,ADVERTISED,For Profit
1520554,152055404,HEALTH,"David A. Lopez and Company, LLC",Accounting and Auditing Svcs,Financial Audit,6/1/2017,5/31/2018,150,9488.39,9488.39,"David A. Lopez and Company, LLC",01,ADVERTISED,For Profit
1720738,1720738,HEALTH,"Deaf Hearing Communication Centre, Inc",Health Department,ASL Interpretation,2/1/2017,1/31/2018,30,30000.00,21236.14,"Deaf Hearing Communication Centre, Inc",09,EXEMPT,Non Profit
MPXX18000028,MPXX18000028,HEALTH,Dental Forensic Services of Indian Valley,Miscellaneous Order,Forensic Odontology Svcs,7/1/2017,6/30/2018,180,7000.00,3325.00,Dental Forensic Services of Indian Valley,01,ADVERTISED,For Profit
MPXX18000066,MPXX18000066,HEALTH,"Dhody Osteological Consulting, LLC",Miscellaneous Order,Forensic Anthropology Svc,7/1/2017,6/30/2018,180,100.00,0.00,"Dhody Osteological Consulting, LLC",102,EXEMPT,For Profit
1520160,152016003,HEALTH,Drexel University,Health Department,FY18-RWB -ST.CHRIS,7/1/2017,6/30/2018,180,124200.00,50119.00,Drexel University,09,EXEMPT,Non Profit
1520172,152017203,HEALTH,Drexel University,Health Department,Pediatric TB Clinic,7/1/2017,6/30/2018,180,65450.00,7702.13,Drexel University,09,EXEMPT,Non Profit
1520267,152026704,HEALTH,Drexel University,Health Department,FY 17 RWA,3/1/2017,2/28/2018,58,1283607.00,903980.00,Drexel University,09,EXEMPT,Non Profit
1520268,152026803,HEALTH,Drexel University,Health Department,FY 17 RWA,3/1/2017,2/28/2018,58,374806.00,270561.00,Drexel University,09,EXEMPT,Non Profit
1520269,152026904,HEALTH,Drexel University,Health Department,FY17 CDC Pre at St. Chris,1/1/2017,12/31/2017,0,55000.00,27713.00,Drexel University,09,EXEMPT,Non Profit
1520270,152027004,HEALTH,Drexel University,Health Department,FY 17 CDC Pre at Hahn,1/1/2017,12/31/2017,0,120000.00,46360.00,Drexel University,09,EXEMPT,Non Profit
1620120,162012002,HEALTH,Drexel University,Health Department,Prenatal Services,7/1/2017,6/30/2018,180,609200.00,239000.25,Drexel University,09,EXEMPT,Non Profit
1620540,162054002,HEALTH,Drexel University,Health Department,Epidemiological Reports,7/1/2017,6/30/2018,180,0.00,0.00,Drexel University,09,EXEMPT,Non Profit
1720601,172060101,HEALTH,Drexel University,Health Department,Smoke Free Housing,7/1/2017,6/30/2018,180,67444.00,0.00,Drexel University,09,EXEMPT,Non Profit
1720348,172034801,HEALTH,"FQHC Reimbursement Advisor, Inc.",Health Department,Medicare/Medicaid Consult,7/1/2017,6/30/2018,180,25000.00,0.00,"FQHC Reimbursement Advisor, Inc.",01,ADVERTISED,For Profit
1520025,152002503,HEALTH,"Fairmount Long Term Care, Inc",General Consultant Services,PNH Operations,7/1/2017,6/30/2018,180,35724226.00,14382980.69,"Fairmount Long Term Care, Inc",09,EXEMPT,Non Profit
1820044,1820044,HEALTH,"General Healthcare Resources, LLC",Health Department,Nursing Services,7/1/2017,6/30/2018,180,621000.00,178019.00,"General Healthcare Resources, LLC",01,ADVERTISED,For Profit
MPXX18000177,MPXX18000177,HEALTH,"General Healthcare Resources, LLC",Miscellaneous Order,Nursing Services,9/30/2017,6/30/2018,180,20000.00,2148.00,"General Healthcare Resources, LLC",102,EXEMPT,For Profit
1620144,162014402,HEALTH,"Group 6 Healthcare Consulting & Management, LLC",General Consultant Services,PNH Patient Care Monitor,7/1/2017,6/30/2018,180,110000.00,30972.00,"Group 6 Healthcare Consulting & Management, LLC",01,ADVERTISED,For Profit
1520462,152046203,HEALTH,Health Business Systems,Computer and Information Svcs,PharmacyManagementService,7/1/2017,6/30/2018,180,138000.00,34876.83,Health Business Systems,01,ADVERTISED,For Profit
1420402,142040204,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,HPV Vaccination,11/1/2016,10/31/2017,0,319140.00,105264.28,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1520303,152030303,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,MOM,7/1/2017,6/30/2018,180,654191.00,276395.27,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1520356,152035605,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Hepatitis Prep and Surv.,10/1/2017,9/30/2018,272,193311.00,9776.00,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1720012,172001201,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Support and Oversight,7/1/2017,6/30/2018,180,11079685.00,3080780.37,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1720342,172034201,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,STD HIV Prevention Proj,8/1/2017,7/31/2018,211,180469.00,45344.38,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1720544,172054402,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Zika,9/1/2017,8/31/2018,242,406393.00,49613.24,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1720546,172054601,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,FY 18 SPNS,9/30/2017,9/29/2018,271,543983.00,0.00,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1820179,1820179,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Fatality Review Program,7/1/2017,6/30/2018,180,593864.00,157800.00,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1820186,1820186,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Bio/ELC Trainings,7/1/2017,6/30/2018,180,189844.00,2735.96,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1820249,1820249,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Training & Specialist,7/1/2017,6/30/2018,180,135874.00,18182.54,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1820256,1820256,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Title V,7/1/2017,6/30/2018,180,809591.00,203819.15,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1820279,1820279,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Opioid Surveillance,10/1/2017,6/30/2018,180,170742.00,0.00,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1820361,1820361,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Adult Immuniz Practice,11/1/2017,10/31/2018,303,343536.00,21995.22,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1520471,152047103,HEALTH,Health Promotion Council of SE Pa Inc,Health Department,Nutrition Standards Train,9/30/2017,9/29/2018,271,75000.00,0.00,Health Promotion Council of SE Pa Inc,09,EXEMPT,Non Profit
1620410,162041006,HEALTH,Health Promotion Council of SE Pa Inc,Health Department,MSA Enforcement,7/1/2017,6/30/2018,180,437840.00,61233.83,Health Promotion Council of SE Pa Inc,09,EXEMPT,Non Profit
1720612,172061201,HEALTH,Health Promotion Council of SE Pa Inc,Health Department,Medical Home,7/1/2017,6/30/2018,180,381136.00,96057.37,Health Promotion Council of SE Pa Inc,01,ADVERTISED,Non Profit
1820216,1820216,HEALTH,"Innovative Customer Solutions, LLC  dba OnCall, LLC",Health Department,Physician Detailing,7/1/2017,11/30/2017,0,291000.00,186416.45,"Innovative Customer Solutions, LLC  dba OnCall, LLC",01,ADVERTISED,For Profit
MPXX18000176,MPXX18000176,HEALTH,"Intake, LLC",Miscellaneous Order,High School Billing,9/30/2017,6/30/2018,180,32000.00,31998.50,"Intake, LLC",102,EXEMPT,For Profit
MPXX18000025,MPXX18000025,HEALTH,Jefferson University Physicians,Miscellaneous Order,Forensic Neuropathology,7/1/2017,6/30/2018,180,10000.00,542.00,Jefferson University Physicians,01,ADVERTISED,Non Profit
MPXX18000034,MPXX18000034,HEALTH,"Juan C. Troncoso, M.D.",Miscellaneous Order,Neuropathology Services,7/1/2017,6/30/2018,180,10000.00,8400.00,"Juan C. Troncoso, M.D.",01,ADVERTISED,For Profit
1720677,1720677,HEALTH,Kennedy University Hospital Inc,Health Department,FY 17 RWA,3/1/2017,2/28/2018,58,795614.00,454164.00,Kennedy University Hospital Inc,09,EXEMPT,Non Profit
1620351,162035101,HEALTH,Kensington Hospital,Health Department,FY 17 CDC Prevention,1/1/2017,12/31/2017,0,65000.00,26511.00,Kensington Hospital,09,EXEMPT,Non Profit
1620445,162044502,HEALTH,Kensington Hospital,Health Department,FY 18 CDC Navigation,9/30/2017,9/29/2018,271,160000.00,0.00,Kensington Hospital,01,ADVERTISED,Non Profit
1720678,172067801,HEALTH,Kensington Hospital,Health Department,FY 17 RWA increase $,3/1/2017,2/28/2018,58,156515.00,99345.00,Kensington Hospital,09,EXEMPT,Non Profit
MPXX18000030,MPXX18000030,HEALTH,"Lawrence A. Dobrin DMD, DABFO",Miscellaneous Order,Forensic Odontology Svcs,7/1/2017,6/30/2018,180,1000.00,0.00,"Lawrence A. Dobrin DMD, DABFO",01,ADVERTISED,For Profit
MPXX18000029,MPXX18000029,HEALTH,"Linda Barbara Edelson-Slocum, DMD",Miscellaneous Order,Forensic Odontology Svcs,7/1/2017,6/30/2018,180,2500.00,0.00,"Linda Barbara Edelson-Slocum, DMD",01,ADVERTISED,For Profit
1820183,1820183,HEALTH,"Live Reps Call Center, LLC",Health Department,Answering Services,8/1/2017,6/30/2018,180,39600.00,11550.00,"Live Reps Call Center, LLC",01,ADVERTISED,For Profit
