original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1720431,172043101,FIRE,East Whiteland Township,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11595,750000,22260.69,East Whiteland Township,10,Prior to 2-1-2006,Non Profit
1220554,122055402,FIRE,Eastern York School District,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,3/15/2014,3/14/2050,11487,135000,26176.02,Eastern York School District,8,EXEMPT,Non Profit
1220590,122059001,FIRE,"Einstein Practice Plan, Inc.",General Consultant Services,PA-TF1 Evergreen MOA,3/6/2013,6/30/2050,11595,10000,0,"Einstein Practice Plan, Inc.",3,EXEMPT,Non Profit
1220502,122050203,FIRE,Harrisburg Area Community College,Inter-Governmental Agreements,PA-TF1 MOA,2/17/2014,2/16/2050,11461,815000,866447.13,Harrisburg Area Community College,8,EXEMPT,Non Profit
1320502,132050202,FIRE,Harrisburg Bureau of Fire,Inter-Governmental Agreements,PA-TF1 EVERGREEN MOA,7/6/2014,7/5/2050,11600,400000,195527.13,Harrisburg Bureau of Fire,8,EXEMPT,Non Profit
1820078,1820078,FIRE,"Intermedix Holdings, Inc. d/b/a Intermedix",Computer and Information Svcs,EMS Billing,8/1/2017,7/31/2018,0,4500000,3525718.08,"Intermedix Holdings, Inc. d/b/a Intermedix",1,ADVERTISED,For Profit
1820356,1820356,FIRE,International Association of Fire Fighters,General Consultant Services,IAFF AFG Training,12/11/2017,12/14/2018,74,77000,77000,International Association of Fire Fighters,3,EXEMPT,Non Profit
1320413,132041303,FIRE,Manchester Township,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,7/1/2014,6/30/2050,11595,745000,3811.68,Manchester Township,8,EXEMPT,Non Profit
1720421,1720421,FIRE,Medtronics Inc,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11595,25000,0,Medtronics Inc,10,Prior to 2-1-2006,For Profit
1720429,172042901,FIRE,Middletown Township,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11595,750000,25847.7,Middletown Township,10,Prior to 2-1-2006,Non Profit
1720430,172043001,FIRE,Minquas Fire Company No2 Inc,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,6/30/2050,11595,750000,10200.08,Minquas Fire Company No2 Inc,10,Prior to 2-1-2006,Non Profit
1220555,122055502,FIRE,Northampton County Area Community College,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,3/14/2014,3/13/2050,11486,180000,17131.04,Northampton County Area Community College,8,EXEMPT,Non Profit
1720412,172041201,FIRE,"Occupational Health Centers of the Southwest, PA",General Consultant Services,Medical screenings,10/1/2017,9/30/2018,0,40000,0,"Occupational Health Centers of the Southwest, PA",1,ADVERTISED,For Profit
1220586,122058603,FIRE,Pennoni Associates Inc.,General Consultant Services,PA-TF1 Evergreen MOA,3/14/2014,3/13/2050,11486,735000,65493.06,Pennoni Associates Inc.,3,EXEMPT,For Profit
1220584,122058402,FIRE,Philadelphia Housing Authority,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,5/3/2014,5/2/2050,11536,135000,1333.83,Philadelphia Housing Authority,8,EXEMPT,Non Profit
1820392,1820392,FIRE,Priority Dispatch Corp,Computer and Information Svcs,EMS/911 Call Priorities,5/12/2018,5/11/2019,222,129000,7520,Priority Dispatch Corp,1,ADVERTISED,For Profit
1720415,172041501,FIRE,SAP America Inc,General Consultant Services,PA-TF1 Evergreen MOA,7/1/2016,12/19/2050,11767,750000,36568.67,SAP America Inc,10,Prior to 2-1-2006,For Profit
MPXX19000039,MPXX19000039,FIRE,"SB & Company, LLC",Miscellaneous Order,Auditing Services EMSOF,7/1/2018,6/30/2019,272,10500,0,"SB & Company, LLC",102,EXEMPT,Non Profit
1220585,122058502,FIRE,Susquehanna Area Regional Airport Authority,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,3/26/2014,3/25/2050,11498,45000,3761.18,Susquehanna Area Regional Airport Authority,8,EXEMPT,Non Profit
1720400,172040001,FIRE,Temple University Hospital,Health Department,Medical Command Facility,9/1/2017,8/31/2018,0,0,0,Temple University Hospital,7,EXEMPT,Non Profit
1720400,172040002,FIRE,Temple University Hospital,Health Department,Medical Command Facility,9/1/2018,8/31/2019,334,0,0,Temple University Hospital,7,EXEMPT,Non Profit
1720401,172040101,FIRE,"Tenet Health System Hahnemann, L.L.C.",Health Department,Medical Command Facility,9/1/2017,8/31/2018,0,0,0,"Tenet Health System Hahnemann, L.L.C.",7,EXEMPT,For Profit
1220569,122056902,FIRE,The Milton S Hershey Medical Center,Inter-Governmental Agreements,PA-TF1 MOA,3/14/2014,3/13/2050,11486,450000,307935.81,The Milton S Hershey Medical Center,8,EXEMPT,Non Profit
1220519,122051902,FIRE,Thomas Jefferson University Hospital,Inter-Governmental Agreements,PA-TF1 MOA Evergreen MOA,3/1/2013,6/30/2050,11595,730000,77738.6,Thomas Jefferson University Hospital,8,EXEMPT,Non Profit
1720442,172044202,FIRE,Thomas Jefferson University Hospital,Health Department,Medical Command Facility,7/1/2018,6/30/2019,272,0,0,Thomas Jefferson University Hospital,7,EXEMPT,Non Profit
1320500,132050003,FIRE,Tobyhanna Army Depot,Inter-Governmental Agreements,PA-TF1 Evergreen MOA,7/1/2014,6/30/2050,11595,745000,0,Tobyhanna Army Depot,8,EXEMPT,Non Profit
1320739,132073902,FIRE,"University of Pennsylvania, Trustees of the",Inter-Governmental Agreements,PA-TF1 Evergreen MOA,1/1/2014,6/30/2050,11595,745000,47976.33,"University of Pennsylvania, Trustees of the",8,EXEMPT,Non Profit
1720404,172040402,FIRE,"University of Pennsylvania, Trustees of the",Health Department,Medical Command Facility,7/1/2018,6/30/2019,272,0,0,"University of Pennsylvania, Trustees of the",7,EXEMPT,Non Profit
1720611,172061101,FIRE,West Shore Advanced Life Support Services Inc.,General Consultant Services,PA-TF1 Evergreen MOA,9/1/2016,8/31/2050,11657,750000,0,West Shore Advanced Life Support Services Inc.,10,Prior to 2-1-2006,Non Profit
1520459,152045903,FREE LIBRARY,"Personal Security Services, LLC",General Consultant Services,Cash Management,1/1/2018,12/31/2018,91,138750,102242.58,"Personal Security Services, LLC",1,ADVERTISED,For Profit
1820428,1820428,HEALTH,AIDS Healthcare Foundation,Health Department,Comp HIV Surv& Prev,1/1/2018,12/31/2018,91,115000,6635,AIDS Healthcare Foundation,1,ADVERTISED,Non Profit
1720254,172025402,HEALTH,AIDS Law Project of Pennsylvania,Legal Services,FY 19 GF,7/1/2018,6/30/2019,272,86498,13080,AIDS Law Project of Pennsylvania,9,EXEMPT,Non Profit
1720255,172025502,HEALTH,AIDS Law Project of Pennsylvania,Legal Services,FY 19 State Rebate,7/1/2018,6/30/2019,272,63668,9642,AIDS Law Project of Pennsylvania,9,EXEMPT,Non Profit
1720673,172067302,HEALTH,AIDS Law Project of Pennsylvania,Legal Services,FY18 RWA,3/1/2018,2/28/2019,150,504658,231422,AIDS Law Project of Pennsylvania,9,EXEMPT,Non Profit
1520463,152046303,HEALTH,AccessMatters,Health Department,STD Program,12/1/2017,11/30/2018,60,98199,0,AccessMatters,9,EXEMPT,Non Profit
1720672,172067201,HEALTH,Albert Einstein Healthcare Network,Health Department,FY18 RWA,3/1/2018,2/28/2019,150,329011,106606,Albert Einstein Healthcare Network,9,EXEMPT,Non Profit
1820418,1820418,HEALTH,Albert Einstein Healthcare Network,Health Department,CDC Comp HIV Sur& Prev FY,1/1/2018,12/31/2018,91,113000,37915,Albert Einstein Healthcare Network,1,ADVERTISED,Non Profit
1820046,182004601,HEALTH,Albert Einstein Medical Center,Health Department,Maternity Service Program,7/1/2018,6/30/2019,272,60000,0,Albert Einstein Medical Center,9,EXEMPT,Non Profit
1620071,162007103,HEALTH,American Lung Association of Pennsylvania,Health Department,TB Clinic,7/1/2018,6/30/2019,272,454608,0,American Lung Association of Pennsylvania,9,EXEMPT,Non Profit
MPXX19000017,MPXX19000017,HEALTH,Arthur Washburn Ph.D,Miscellaneous Order,Forensic Anthropology Svc,7/1/2018,6/30/2019,272,3000,800,Arthur Washburn Ph.D,1,ADVERTISED,For Profit
1720547,172054701,HEALTH,"Asociacion Puertorriquenos En Marcha, Inc.",Health Department,Walkability Engagement,9/30/2017,9/29/2018,0,25000,10132.09,"Asociacion Puertorriquenos En Marcha, Inc.",9,EXEMPT,Non Profit
1820253,182025301,HEALTH,"Association of Public Health Laboratories, Inc. (APHL)",Computer and Information Svcs,LIS Consultant,2/16/2018,12/31/2018,91,81962,0,"Association of Public Health Laboratories, Inc. (APHL)",9,EXEMPT,Non Profit
1920133,1920133,HEALTH,Bandujo Advertising + Design,Health Department,Media Campaign,7/1/2018,6/30/2019,272,1,0,Bandujo Advertising + Design,1,ADVERTISED,For Profit
1720639,172063903,HEALTH,Better World Advertising Inc,Health Department,Phila Condom Campaign,7/1/2018,11/30/2018,60,0,0,Better World Advertising Inc,1,ADVERTISED,For Profit
1920140,1920140,HEALTH,Better World Advertising Inc,Health Department,Media Campaign,7/1/2018,6/30/2019,272,1,0,Better World Advertising Inc,1,ADVERTISED,For Profit
MPXX19000161,MPXX19000161,HEALTH,"Brandmark Sign Management, LLC dba D2 Branding, LLC",Miscellaneous Order,Sinage Services,7/1/2018,6/30/2019,272,426.5,0,"Brandmark Sign Management, LLC dba D2 Branding, LLC",102,EXEMPT,For Profit
1620333,162033303,HEALTH,"Cerner Health Services, Inc.",Computer and Information Svcs,Novius Lab System,7/1/2018,12/31/2018,91,35000,0,"Cerner Health Services, Inc.",1,ADVERTISED,For Profit
1620390,162039003,HEALTH,Children's Hospital of Philadelphia,Health Department,Pediatric Infec Dis Spec,1/1/2018,12/31/2018,91,267350,18553.42,Children's Hospital of Philadelphia,9,EXEMPT,Non Profit
1720676,172067601,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 18 RWA,3/1/2018,2/28/2019,150,618414,239008,Children's Hospital of Philadelphia,9,EXEMPT,Non Profit
1820007,182000701,HEALTH,Children's Hospital of Philadelphia,Health Department,HIV Primary Care/Support,7/1/2018,6/30/2019,272,98865,0,Children's Hospital of Philadelphia,9,EXEMPT,Non Profit
1820105,182010501,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 19 GF,7/1/2018,6/30/2019,272,71500,10358,Children's Hospital of Philadelphia,9,EXEMPT,Non Profit
1820333,1820333,HEALTH,Children's Hospital of Philadelphia,Health Department,HAI Medical Consultant,10/1/2017,9/30/2018,0,115503,72933.02,Children's Hospital of Philadelphia,9,EXEMPT,Non Profit
1820411,1820411,HEALTH,Children's Hospital of Philadelphia,Health Department,Comp HIV Surv& Prev,1/1/2018,12/31/2018,91,95000,55791,Children's Hospital of Philadelphia,1,ADVERTISED,Non Profit
MPXX19000078,MPXX19000078,HEALTH,Children's Hospital of Philadelphia,Miscellaneous Order,STD Surv Net (SSuN) Proj.,7/1/2018,6/30/2019,272,25000,0,Children's Hospital of Philadelphia,102,EXEMPT,Non Profit
1720665,172066501,HEALTH,Clinical Care Assoc. of the Univ. of Penna. Health System,Health Department,FY 18 RWA,3/1/2018,2/28/2019,150,68478,22552,Clinical Care Assoc. of the Univ. of Penna. Health System,9,EXEMPT,Non Profit
1520487,152048703,HEALTH,"Common Market Philadelphia, Inc.",Health Department,Hospital Nutrition Stand,9/30/2017,9/29/2018,0,80000,60153.11,"Common Market Philadelphia, Inc.",9,EXEMPT,Non Profit
1620507,162050702,HEALTH,"Conduent Public Health Solutions, Inc",Computer and Information Svcs,MAVEN Consulting Services,6/15/2018,6/14/2019,256,139000,0,"Conduent Public Health Solutions, Inc",1,ADVERTISED,For Profit
MPXX19000076,MPXX19000076,HEALTH,"Contemporary Staffing Solutions, Inc.",Miscellaneous Order,Desktop Support Staff,7/1/2018,6/30/2019,272,5922,5922,"Contemporary Staffing Solutions, Inc.",102,EXEMPT,For Profit
1720812,172081201,HEALTH,"Criterion Laboratories, Inc.",Health Department,Cooling Tower Maint Eval,6/1/2018,5/31/2019,242,75000,15250,"Criterion Laboratories, Inc.",1,ADVERTISED,For Profit
1820566,1820566,HEALTH,"David A. Lopez and Company, LLC",Accounting and Auditing Svcs,Financial Audit,6/1/2018,5/31/2019,242,9488,0,"David A. Lopez and Company, LLC",1,ADVERTISED,For Profit
1720738,172073802,HEALTH,"Deaf Hearing Communication Centre, Inc",Health Department,ASL Interpretation,2/1/2018,1/31/2019,122,80000,23323.06,"Deaf Hearing Communication Centre, Inc",9,EXEMPT,Non Profit
1520522,152052203,HEALTH,Drexel University,Health Department,Bike Share Evaluation,9/30/2017,9/29/2018,0,100000.01,29421,Drexel University,9,EXEMPT,Non Profit
1620540,162054003,HEALTH,Drexel University,Health Department,Epidemiological Reports,7/1/2018,6/30/2019,272,0,0,Drexel University,9,EXEMPT,Non Profit
1720467,172046702,HEALTH,Drexel University,Health Department,Reduced Sodium R & D,9/30/2017,9/29/2018,0,91259,0,Drexel University,9,EXEMPT,Non Profit
1820419,182041901,HEALTH,Drexel University,Health Department,FY 18 Comp HIV Sur&Pre,1/1/2018,12/31/2018,91,123500,55460,Drexel University,1,ADVERTISED,Non Profit
1820468,1820468,HEALTH,Drexel University,Health Department,Fy 18 Comp HIV Surv& Pre,1/1/2018,12/31/2018,91,100000,24120,Drexel University,9,EXEMPT,Non Profit
1820528,1820528,HEALTH,Drexel University,Health Department,FY 18 RWA Drexel/St.Chris,3/1/2018,2/28/2019,150,402436,116725,Drexel University,9,EXEMPT,Non Profit
1820529,1820529,HEALTH,Drexel University,Health Department,FY 18 RWA  Drexel/Hahn,3/1/2018,2/28/2019,150,1365184,621115,Drexel University,9,EXEMPT,Non Profit
1820027,182002701,HEALTH,"Dunbar Armored, Inc.",Health Department,Armored Cash Service,7/1/2018,6/30/2019,272,25000,0,"Dunbar Armored, Inc.",1,ADVERTISED,For Profit
1820495,182049501,HEALTH,Economy League of Greater Philadelphia,Health Department,Food Economy Assessment,3/5/2018,9/29/2018,0,79000,36250,Economy League of Greater Philadelphia,1,ADVERTISED,Non Profit
1520025,152002504,HEALTH,"Fairmount Long Term Care, Inc",General Consultant Services,PNH Operations,7/1/2018,9/30/2018,0,9082800,3162674,"Fairmount Long Term Care, Inc",9,EXEMPT,Non Profit
1820402,182040202,HEALTH,Fairmount Park Conservancy,Health Department,We Walk PHL,9/30/2017,9/29/2018,0,18500,0,Fairmount Park Conservancy,9,EXEMPT,Non Profit
1820479,182047901,HEALTH,FreeLibrary of Philadelphia Foundation,Health Department,Healthy Capacity Building,7/1/2018,6/30/2019,272,70000,0,FreeLibrary of Philadelphia Foundation,9,EXEMPT,Non Profit
1820044,182004401,HEALTH,"General Healthcare Resources, LLC",Health Department,Nursing Services - RV,7/1/2018,6/30/2019,272,621000,0,"General Healthcare Resources, LLC",1,ADVERTISED,For Profit
MPXX19000166,MPXX19000166,HEALTH,"General Healthcare Resources, LLC",Miscellaneous Order,Nursing Services,9/1/2018,6/30/2019,272,20000,0,"General Healthcare Resources, LLC",102,EXEMPT,For Profit
1620144,162014403,HEALTH,"Group 6 Healthcare Consulting & Management, LLC",General Consultant Services,PNH Patient Care Monitor,7/1/2018,6/30/2019,272,110000,4444,"Group 6 Healthcare Consulting & Management, LLC",1,ADVERTISED,For Profit
1520356,152035606,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Hepatitis Prev. and Surv.,10/1/2017,9/30/2018,0,258510,114652.91,"Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1520464,152046404,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Better Chronic Care,9/30/2017,9/29/2018,0,451369.05,279792.53,"Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1720012,172001202,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Support and Oversight,7/1/2018,6/30/2019,272,11728207,978109.99,"Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1720342,172034201,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,STD HIV Prevention Proj,8/1/2017,7/31/2018,0,180469,132371.97,"Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1720342,172034202,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,STD HIV Prevention Projec,8/1/2018,7/31/2019,303,180469,5800.84,"Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1720544,172054403,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Zika,9/1/2017,8/31/2018,0,424378,223855.48,"Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1720546,172054602,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,FY 18 SPNS to increase $,9/30/2017,9/29/2018,0,659930,312508,"Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1820186,182018602,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Bioterrorism Trainings,7/1/2018,6/30/2019,272,70313,2532.8,"Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1820279,182027904,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Opioid Surveillance,7/1/2018,6/30/2019,272,741381,90127.66,"Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1820361,1820361,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Adult Immuniz Practice,11/1/2017,10/31/2018,30,343536,233980.99,"Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1920197,1920197,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,ACD/HAI Trainings,7/1/2018,6/30/2019,272,406523,2202.36,"Health Federation of Philadelphia, Inc",9,EXEMPT,Non Profit
1520471,152047103,HEALTH,Health Promotion Council of SE Pa Inc,Health Department,Nutrition Standards Train,9/30/2017,9/29/2018,0,75000,43899.99,Health Promotion Council of SE Pa Inc,9,EXEMPT,Non Profit
MPXX19000121,MPXX19000121,HEALTH,"Health, Education + Research Associates, Inc.",Miscellaneous Order,Constitution Health Plaza,7/23/2018,6/30/2019,272,23700,22157,"Health, Education + Research Associates, Inc.",102,EXEMPT,For Profit
1820453,1820453,HEALTH,Hunting Park Neighborhood Advisory Committee,Health Department,Walkability Engagement,9/30/2017,9/29/2018,0,21176,17173,Hunting Park Neighborhood Advisory Committee,9,EXEMPT,Non Profit
1820216,182021601,HEALTH,"Innovative Customer Solutions, LLC  dba OnCall, LLC",Health Department,Physician Detailing,12/1/2017,11/30/2018,60,0,0,"Innovative Customer Solutions, LLC  dba OnCall, LLC",1,ADVERTISED,For Profit
MPXX19000077,MPXX19000077,HEALTH,"Intake, LLC",Miscellaneous Order,High School Billing,7/1/2018,6/30/2019,272,32000,0,"Intake, LLC",102,EXEMPT,For Profit
1920248,1920248,HEALTH,"JSI Research and Training Institute, Inc.",Health Department,Media Campaign,7/1/2018,6/30/2019,272,1,0,"JSI Research and Training Institute, Inc.",9,EXEMPT,Non Profit
1820019,182001901,HEALTH,Jefferson University Physicians,Health Department,Radiology Services,7/1/2018,6/30/2019,272,999999,254205.32,Jefferson University Physicians,9,EXEMPT,Non Profit
MPXX19000004,MPXX19000004,HEALTH,Jefferson University Physicians,Miscellaneous Order,Forensic Neuropathology,7/1/2018,6/30/2019,272,10000,0,Jefferson University Physicians,102,EXEMPT,Non Profit
MPXX19000005,MPXX19000005,HEALTH,Jefferson University Physicians,Miscellaneous Order,Histotechnology Services,7/1/2018,6/30/2019,272,25000,0,Jefferson University Physicians,102,EXEMPT,Non Profit
MPXX19000013,MPXX19000013,HEALTH,"Juan C. Troncoso, M.D.",Miscellaneous Order,Neuropathology Services,7/1/2018,6/30/2019,272,30000,0,"Juan C. Troncoso, M.D.",1,ADVERTISED,For Profit
1720677,172067701,HEALTH,Kennedy University Hospital Inc,Health Department,FY 18 RWA,3/1/2018,2/28/2019,150,800213,261925,Kennedy University Hospital Inc,9,EXEMPT,Non Profit
1620445,162044502,HEALTH,Kensington Hospital,Health Department,FY 18 CDC Navigation,9/30/2017,9/29/2018,0,160000,97678,Kensington Hospital,1,ADVERTISED,Non Profit
1720678,172067802,HEALTH,Kensington Hospital,Health Department,FY 18 RWA,3/1/2018,2/28/2019,150,165047,26305,Kensington Hospital,9,EXEMPT,Non Profit
MPXX19000020,MPXX19000020,HEALTH,"Lawrence A. Dobrin DMD, DABFO",Miscellaneous Order,Forensic Odontology Svcs,7/1/2018,6/30/2019,272,1000,0,"Lawrence A. Dobrin DMD, DABFO",1,ADVERTISED,For Profit
MPXX19000019,MPXX19000019,HEALTH,"Linda Barbara Edelson-Slocum, DMD",Miscellaneous Order,Forensic Odontology Svcs,7/1/2018,6/30/2019,272,2500,0,"Linda Barbara Edelson-Slocum, DMD",1,ADVERTISED,For Profit
1820183,182018301,HEALTH,"Live Reps Call Center, LLC",Health Department,Answering Service,7/1/2018,6/30/2019,272,39600,9075,"Live Reps Call Center, LLC",1,ADVERTISED,For Profit
1920135,1920135,HEALTH,MEE Productions Inc,Health Department,Media Campaign,7/1/2018,6/30/2019,272,1,0,MEE Productions Inc,1,ADVERTISED,For Profit
1920006,1920006,HEALTH,"Mark W. Rovinski, CPA, LLC",Accounting and Auditing Svcs,Financial Monitoring,7/1/2018,6/30/2019,272,64625,0,"Mark W. Rovinski, CPA, LLC",1,ADVERTISED,For Profit
MPXX19000174,MPXX19000174,HEALTH,Maskar Design Inc,Miscellaneous Order,Graphic Design,8/23/2018,6/30/2019,272,7380,0,Maskar Design Inc,102,EXEMPT,For Profit
1620424,162042402,HEALTH,Mazzoni Center,Health Department,Syphilis Surveillance,2/1/2018,1/31/2019,122,31680,18480,Mazzoni Center,9,EXEMPT,Non Profit
1820439,1820439,HEALTH,Mazzoni Center,Health Department,FY 18 CDC Navigation,9/30/2017,9/29/2018,0,115000,54255,Mazzoni Center,9,EXEMPT,Non Profit
1520523,152052307,HEALTH,"Mighty Engine, Inc.",Health Department,PA Media Initiative,9/30/2017,9/29/2018,0,48972,30121.9,"Mighty Engine, Inc.",1,ADVERTISED,For Profit
1920139,1920139,HEALTH,"Mighty Engine, Inc.",Health Department,Media Campaign,7/1/2018,6/30/2019,272,1,0,"Mighty Engine, Inc.",1,ADVERTISED,For Profit
1420525,142052504,HEALTH,"Online Solutions, LLC",Computer and Information Svcs,Web-based Software System,3/28/2018,9/27/2018,0,44000,44000,"Online Solutions, LLC",1,ADVERTISED,For Profit
1820350,1820350,HEALTH,"Orion Health, Inc.",Computer and Information Svcs,Integration Engine,10/11/2017,10/10/2018,9,229000,121614.85,"Orion Health, Inc.",1,ADVERTISED,For Profit
1920164,1920164,HEALTH,"PMHCC, INC",Health Department,Program and EHR Support,7/1/2018,6/30/2019,272,3072909,269450,"PMHCC, INC",9,EXEMPT,Non Profit
MPXX19000043,MPXX19000043,HEALTH,Pennsylvania Health Law Project,Miscellaneous Order,Universal Health Care,7/1/2018,6/30/2019,272,30000,0,Pennsylvania Health Law Project,102,EXEMPT,Non Profit
1520475,152047503,HEALTH,Pennsylvania Pharmacists Association,Health Department,Better Chronic Care,9/30/2017,9/29/2018,0,27552,0,Pennsylvania Pharmacists Association,9,EXEMPT,Non Profit
1520474,152047404,HEALTH,Philadelphia Freedom Valley YMCA,Health Department,YMCA Diabetes Prevention,9/30/2017,9/29/2018,0,0,0,Philadelphia Freedom Valley YMCA,9,EXEMPT,Non Profit
1720666,172066601,HEALTH,Presbyterian Medical Center of the Univ of Penn Health Sys,Health Department,FY 18 RWA,3/1/2018,2/28/2019,150,508873,0,Presbyterian Medical Center of the Univ of Penn Health Sys,9,EXEMPT,Non Profit
1820469,1820469,HEALTH,Presbyterian Medical Center of the Univ of Penn Health Sys,Health Department,Fy 18 Comp HIV Sur&Pre,1/1/2018,12/31/2018,91,170000,32341,Presbyterian Medical Center of the Univ of Penn Health Sys,9,EXEMPT,Non Profit
1820079,182007901,HEALTH,Prevention Point Philadelphia,Health Department,Opioid/Heroin Epidemic,7/1/2018,6/30/2019,272,297220,24768.34,Prevention Point Philadelphia,9,EXEMPT,Non Profit
1520305,152030504,HEALTH,Public Health Management Corporation,Health Department,FY 18 CDC CoRECT,9/1/2017,8/31/2018,0,386886,165575,Public Health Management Corporation,9,EXEMPT,Non Profit
1520444,152044404,HEALTH,Public Health Management Corporation,Health Department,Epi & Lab Capacity,12/1/2017,11/30/2018,60,1815660,663431,Public Health Management Corporation,9,EXEMPT,Non Profit
1520445,152044503,HEALTH,Public Health Management Corporation,Health Department,KIDS Immunization,12/1/2017,11/30/2018,60,1012089,753689,Public Health Management Corporation,9,EXEMPT,Non Profit
1520472,152047205,HEALTH,Public Health Management Corporation,Health Department,Contract Staff,9/30/2017,9/29/2018,0,559383,368217.76,Public Health Management Corporation,9,EXEMPT,Non Profit
1620069,162006903,HEALTH,Public Health Management Corporation,Health Department,Bioterrorism,7/1/2018,6/30/2019,272,1377552,0,Public Health Management Corporation,9,EXEMPT,Non Profit
1620091,162009104,HEALTH,Public Health Management Corporation,Health Department,MIS STAFFING,7/1/2018,6/30/2019,272,685138.38,9250.3,Public Health Management Corporation,9,EXEMPT,Non Profit
1620242,162024202,HEALTH,Public Health Management Corporation,Health Department,STD CoRECT,9/1/2017,8/31/2018,0,401738,341382,Public Health Management Corporation,9,EXEMPT,Non Profit
1620311,162031102,HEALTH,Public Health Management Corporation,Health Department,FY 18 CDC Navigation,9/30/2017,9/29/2018,0,671334,288006,Public Health Management Corporation,9,EXEMPT,Non Profit
1620339,162033905,HEALTH,Public Health Management Corporation,Health Department,MSA Contract Staff,7/1/2018,6/30/2019,272,378959.83,0,Public Health Management Corporation,9,EXEMPT,Non Profit
1620345,162034502,HEALTH,Public Health Management Corporation,Health Department,Immunization Education,12/1/2017,11/30/2018,60,953031,626291,Public Health Management Corporation,9,EXEMPT,Non Profit
1620389,162038902,HEALTH,Public Health Management Corporation,Health Department,LEAD RREMEDIATION SERVICE,12/1/2017,11/30/2018,60,466828,26513.24,Public Health Management Corporation,9,EXEMPT,Non Profit
1620450,162045003,HEALTH,Public Health Management Corporation,Health Department,Home Remediation Work,4/15/2018,4/14/2019,195,1204000,560158.84,Public Health Management Corporation,1,ADVERTISED,Non Profit
1720033,172003302,HEALTH,Public Health Management Corporation,Health Department,Mammography Support,7/1/2018,6/30/2019,272,200339,40330.2,Public Health Management Corporation,9,EXEMPT,Non Profit
1720246,172024602,HEALTH,Public Health Management Corporation,Health Department,General Fund Staff,7/1/2018,6/30/2019,272,991260,0,Public Health Management Corporation,9,EXEMPT,Non Profit
1720277,172027703,HEALTH,Public Health Management Corporation,Health Department,Epi/EDN Coord/Admin Consu,7/1/2018,6/30/2019,272,240254,0,Public Health Management Corporation,9,EXEMPT,Non Profit
1720595,172059501,HEALTH,Public Health Management Corporation,Health Department,STD DIS,12/1/2017,11/30/2018,60,1365322,694439,Public Health Management Corporation,9,EXEMPT,Non Profit
1720686,172068601,HEALTH,Public Health Management Corporation,Health Department,PHMC FY 18 RWA,3/1/2018,2/28/2019,150,4954048,1246517,Public Health Management Corporation,9,EXEMPT,Non Profit
1720821,172082101,HEALTH,Public Health Management Corporation,Health Department,FY 18 CDC/MMP,6/1/2018,5/31/2019,242,464751,0,Public Health Management Corporation,9,EXEMPT,Non Profit
1820106,182010601,HEALTH,Public Health Management Corporation,Health Department,FY 19 GF,7/1/2018,6/30/2019,272,888476,36862,Public Health Management Corporation,9,EXEMPT,Non Profit
1820116,182011601,HEALTH,Public Health Management Corporation,Health Department,Support Services,7/1/2018,6/30/2019,272,634065,0,Public Health Management Corporation,9,EXEMPT,Non Profit
1820163,182016301,HEALTH,Public Health Management Corporation,Health Department,FyY19 State 656,7/1/2018,6/30/2019,272,176203,0,Public Health Management Corporation,9,EXEMPT,Non Profit
