original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
MPXX17000310,MPXX17000310,FREE LIBRARY,Language Services Associates,Miscellaneous Order,Language Services,7/1/2016,6/30/2017,0,0.00,0.00,Language Services Associates,102,EXEMPT,For Profit
MPXX17000106,MPXX17000106,FREE LIBRARY,Leasot Academy,Miscellaneous Order,Security Training,7/1/2016,6/30/2017,0,"4,550.00","2,340.00",Leasot Academy,102,EXEMPT,For Profit
MPXX17000249,MPXX17000249,FREE LIBRARY,Mercedes H. Walton-Mason,Miscellaneous Order,Tutoring,7/1/2016,6/30/2017,0,0.00,0.00,Mercedes H. Walton-Mason,102,EXEMPT,For Profit
MPXX17000288,MPXX17000288,FREE LIBRARY,Mercedes H. Walton-Mason,Miscellaneous Order,Tutoring,7/1/2016,6/30/2017,0,"3,525.00","3,525.00",Mercedes H. Walton-Mason,102,EXEMPT,For Profit
MPXX17000245,MPXX17000245,FREE LIBRARY,Monique Pauline Lewis,Miscellaneous Order,Tutoring,7/1/2016,6/30/2017,0,"5,110.00","5,110.00",Monique Pauline Lewis,102,EXEMPT,For Profit
MPXX17000396,MPXX17000396,FREE LIBRARY,National Safety Council,Miscellaneous Order,Training,7/1/2016,6/30/2017,0,"1,295.00",0.00,National Safety Council,102,EXEMPT,Non Profit
MPXX17000277,MPXX17000277,FREE LIBRARY,Nationalities Service Center,Miscellaneous Order,Translation/Interpretatio,11/16/2016,6/30/2017,0,0.00,0.00,Nationalities Service Center,102,EXEMPT,Non Profit
MPXX17000333,MPXX17000333,FREE LIBRARY,Pamela Albright,Miscellaneous Order,Tutoring,7/1/2016,6/30/2017,0,"2,480.00","2,480.00",Pamela Albright,102,EXEMPT,For Profit
1520459,152045902,FREE LIBRARY,"Personal Security Services, LLC",General Consultant Services,Cash Management,1/1/2017,12/31/2017,183,"113,004.00",0.00,"Personal Security Services, LLC",01,ADVERTISED,For Profit
1720250,1720250,FREE LIBRARY,Project H O M E Inc,General Consultant Services,Restroom Attendant Svc,7/1/2016,6/30/2017,0,"130,101.15","96,284.55",Project H O M E Inc,01,ADVERTISED,Non Profit
MPXX17000334,MPXX17000334,FREE LIBRARY,Rebecca Bell Horner,Miscellaneous Order,Tutoring,7/1/2016,6/30/2017,0,"1,592.50","1,592.50",Rebecca Bell Horner,102,EXEMPT,For Profit
MPXX17000344,MPXX17000344,FREE LIBRARY,Rebecca Elyse Wanner,Miscellaneous Order,Tutoring,7/1/2016,6/30/2017,0,"2,480.00","2,480.00",Rebecca Elyse Wanner,102,EXEMPT,For Profit
MPXX17000278,MPXX17000278,FREE LIBRARY,Rosales Communications,Miscellaneous Order,Training,11/16/2016,6/30/2017,0,0.00,0.00,Rosales Communications,102,EXEMPT,For Profit
MPXX17000306,MPXX17000306,FREE LIBRARY,Sophia Esohe Ezomoghene,Miscellaneous Order,Tutoring,7/1/2016,6/30/2017,0,"3,192.50","3,192.50",Sophia Esohe Ezomoghene,102,EXEMPT,For Profit
1720573,1720573,FREE LIBRARY,"Unique Management Services, Inc",General Consultant Services,Overdue Notice mailing,1/1/2017,12/31/2017,183,"150,000.00",0.00,"Unique Management Services, Inc",01,ADVERTISED,For Profit
1420002,142000203,FREE LIBRARY,Verizon,Computer and Information Svcs,Wide Area Network,7/1/2016,6/30/2017,0,"1,054,700.00","1,034,965.00",Verizon,01,ADVERTISED,For Profit
MPXX17000248,MPXX17000248,FREE LIBRARY,William Breeman,Miscellaneous Order,Tutoring,7/1/2016,6/30/2017,0,"3,350.00","3,350.00",William Breeman,102,EXEMPT,For Profit
1720254,1720254,HEALTH,AIDS Law Project of Pennsylvania,Legal Services,FY 17 GENERAL FUND,7/1/2016,6/30/2017,0,"78,498.00","71,985.00",AIDS Law Project of Pennsylvania,09,EXEMPT,Non Profit
1720255,1720255,HEALTH,AIDS Law Project of Pennsylvania,Legal Services,FY 17 RWB,7/1/2016,6/30/2017,0,"57,868.00","53,039.00",AIDS Law Project of Pennsylvania,09,EXEMPT,Non Profit
1720673,172067301,HEALTH,AIDS Law Project of Pennsylvania,Legal Services,Legal Services,3/1/2017,2/28/2018,242,"476,130.00","117,059.00",AIDS Law Project of Pennsylvania,09,EXEMPT,Non Profit
1520463,152046302,HEALTH,AccessMatters,Health Department,STD Program,12/1/2016,11/30/2017,152,"99,713.00",0.00,AccessMatters,09,EXEMPT,Non Profit
1620350,162035001,HEALTH,Albert Einstein Healthcare Network,Health Department,FY 17 CDC Prevention,1/1/2017,12/31/2017,183,"35,000.00",0.00,Albert Einstein Healthcare Network,09,EXEMPT,Non Profit
1720672,1720672,HEALTH,Albert Einstein Healthcare Network,Health Department,FY 17 RWA,3/1/2017,2/28/2018,242,"306,591.00","63,732.00",Albert Einstein Healthcare Network,09,EXEMPT,Non Profit
1420103,142010303,HEALTH,Albert Einstein Medical Center,Health Department,Maternity Service Program,7/1/2016,6/30/2017,0,"60,000.00","59,850.00",Albert Einstein Medical Center,09,EXEMPT,Non Profit
1620071,162007101,HEALTH,American Lung Association of Pennsylvania,Health Department,Flick Clinic Operation,7/1/2016,6/30/2017,0,"359,576.00","256,205.36",American Lung Association of Pennsylvania,09,EXEMPT,Non Profit
MPXX17000355,MPXX17000355,HEALTH,Andrews Technology Group,Miscellaneous Order,Social Marketing Campaign,7/1/2016,6/30/2017,0,0.00,0.00,Andrews Technology Group,102,EXEMPT,For Profit
MPXX17000021,MPXX17000021,HEALTH,Arthur Washburn Ph.D,Miscellaneous Order,Forensic Anthropology Svs,7/1/2016,6/30/2017,0,"2,300.00","1,875.00",Arthur Washburn Ph.D,01,ADVERTISED,For Profit
1720547,1720547,HEALTH,"Asociacion Puertorriquenos En Marcha, Inc.",Health Department,Walkability Engagement,9/30/2016,9/29/2017,90,"19,382.00","6,363.10","Asociacion Puertorriquenos En Marcha, Inc.",09,EXEMPT,Non Profit
1520096,152009603,HEALTH,Bellevue Media Group,Health Department,Zika Project,7/1/2016,6/30/2017,0,"152,000.00","151,515.24",Bellevue Media Group,01,ADVERTISED,For Profit
1720639,1720639,HEALTH,Better World Advertising Inc,Health Department,Phila. Condom Campaign,2/8/2017,6/30/2017,0,"250,000.00","115,018.00",Better World Advertising Inc,01,ADVERTISED,For Profit
1620333,162033301,HEALTH,"Cerner Health Services, Inc.",Computer and Information Svcs,Novius Lab System,1/1/2017,12/31/2017,183,"90,000.00",0.00,"Cerner Health Services, Inc.",01,ADVERTISED,For Profit
1420096,142009603,HEALTH,Children's Hospital of Philadelphia,Health Department,HIV PRIMARY CARE/SUPPORT,7/1/2016,6/30/2017,0,"98,865.00","68,032.48",Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1420382,142038204,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 17 GENERAL FUND,7/1/2016,6/30/2017,0,"130,000.00","119,482.00",Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1420387,142038703,HEALTH,Children's Hospital of Philadelphia,Health Department,2017 State Prevention,7/1/2016,6/30/2017,0,"26,820.00","24,451.00",Children's Hospital of Philadelphia,01,ADVERTISED,Non Profit
1620363,162036301,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 17 CDC Prevention,1/1/2017,12/31/2017,183,"224,860.00",0.00,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1620390,162039001,HEALTH,Children's Hospital of Philadelphia,Health Department,Pediatric Infec.Dis.Spec.,1/1/2017,12/31/2017,183,"104,283.00",0.00,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1720644,1720644,HEALTH,Children's Hospital of Philadelphia,Health Department,Water Project,2/1/2017,6/30/2017,0,"17,920.00","5,052.88",Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1720676,1720676,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 17 RWA,3/1/2017,2/28/2018,242,"579,488.00",0.00,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
MPXX17000008,MPXX17000008,HEALTH,Children's Hospital of Philadelphia,Miscellaneous Order,STD Surv Net (SSuN) Proj.,7/1/2016,6/30/2017,0,"25,000.00","25,000.00",Children's Hospital of Philadelphia,102,EXEMPT,Non Profit
MPXX17000095,MPXX17000095,HEALTH,Clean Air Council,Miscellaneous Order,Clean Air Reports,7/12/2016,6/30/2017,0,0.00,0.00,Clean Air Council,103,EXEMPT,Non Profit
MPXX17000316,MPXX17000316,HEALTH,Clean Air Council,Miscellaneous Order,Clean Air Reports,7/1/2016,6/30/2017,0,"26,000.00",0.00,Clean Air Council,102,EXEMPT,Non Profit
1720665,1720665,HEALTH,Clinical Care Assoc. of the Univ. of Penna. Health System,Health Department,FY 17 RWA,3/1/2017,2/28/2018,242,"65,338.00",0.00,Clinical Care Assoc. of the Univ. of Penna. Health System,09,EXEMPT,Non Profit
1520487,152048702,HEALTH,"Common Market Philadelphia, Inc.",Health Department,Hospital Nutrition Stand,9/30/2016,9/29/2017,90,"85,000.00","45,099.29","Common Market Philadelphia, Inc.",09,EXEMPT,Non Profit
1620507,1620507,HEALTH,"Conduent Public Health Solutions, Inc",Computer and Information Svcs,MAVEN Consulting Svcs.,6/15/2016,6/14/2017,0,"191,580.16","171,580.16","Conduent Public Health Solutions, Inc",01,ADVERTISED,For Profit
1720339,1720339,HEALTH,Congreso De Latinos Unidos Inc,Health Department,Breastfeeding,7/1/2016,6/30/2017,0,"68,640.00","53,788.00",Congreso De Latinos Unidos Inc,09,EXEMPT,Non Profit
1420401,142040104,HEALTH,Council of Spanish Speaking Organizations Inc,Health Department,DDC Outreach Workers,12/1/2016,11/30/2017,152,"580,000.00","220,278.26",Council of Spanish Speaking Organizations Inc,09,EXEMPT,Non Profit
1720586,1720586,HEALTH,Counter Tools,Health Department,Tobacco Retailer Project,10/1/2016,6/30/2017,0,"19,788.00","15,672.09",Counter Tools,09,EXEMPT,Non Profit
MPXX17000066,MPXX17000066,HEALTH,"DIGITAL HEALTH DEPARTMENT, INC",Miscellaneous Order,DHD License & Maintenance,7/1/2016,6/30/2017,0,"24,000.00","24,000.00","DIGITAL HEALTH DEPARTMENT, INC",102,EXEMPT,For Profit
1520554,152055403,HEALTH,"David A. Lopez and Company, LLC",Accounting and Auditing Svcs,Financial Audit,6/1/2016,5/31/2017,0,"11,829.25",0.00,"David A. Lopez and Company, LLC",01,ADVERTISED,For Profit
1720738,1720738,HEALTH,"Deaf Hearing Communication Centre, Inc",Health Department,ASL Interpretation,2/1/2017,1/31/2018,214,"30,000.00","7,082.09","Deaf Hearing Communication Centre, Inc",09,EXEMPT,Non Profit
MPXX17000023,MPXX17000023,HEALTH,Dental Forensic Services of Indian Valley,Miscellaneous Order,Forensic Odontology Svs,7/1/2016,6/30/2017,0,"7,000.00","6,175.00",Dental Forensic Services of Indian Valley,01,ADVERTISED,For Profit
MPXX17000022,MPXX17000022,HEALTH,"Dhody Osteological Consulting, LLC",Miscellaneous Order,Forensic Anthropology Svs,7/1/2016,6/30/2017,0,0.00,0.00,"Dhody Osteological Consulting, LLC",102,EXEMPT,For Profit
1520160,152016002,HEALTH,Drexel University,Health Department,RWB at St. Chris,7/1/2016,6/30/2017,0,"124,200.00","114,013.00",Drexel University,09,EXEMPT,Non Profit
1520172,152017202,HEALTH,Drexel University,Health Department,Pediatric TB Clinic,7/1/2016,6/30/2017,0,"65,450.00","18,051.45",Drexel University,09,EXEMPT,Non Profit
1520267,152026704,HEALTH,Drexel University,Health Department,FY 17 RWA,3/1/2017,2/28/2018,242,"1,283,607.00",0.00,Drexel University,09,EXEMPT,Non Profit
1520268,152026803,HEALTH,Drexel University,Health Department,FY 17 RWA,3/1/2017,2/28/2018,242,"374,806.00","61,517.00",Drexel University,09,EXEMPT,Non Profit
1520269,152026904,HEALTH,Drexel University,Health Department,FY17 CDC Pre at St. Chris,1/1/2017,12/31/2017,183,"55,000.00",0.00,Drexel University,09,EXEMPT,Non Profit
1520270,152027004,HEALTH,Drexel University,Health Department,FY 17 CDC Pre at Hahn,1/1/2017,12/31/2017,183,"120,000.00",0.00,Drexel University,09,EXEMPT,Non Profit
1520522,152052202,HEALTH,Drexel University,Health Department,Bike Share Evaluation,9/30/2016,9/29/2017,90,"100,000.00","9,443.00",Drexel University,09,EXEMPT,Non Profit
1620120,162012001,HEALTH,Drexel University,Health Department,prenatal services,7/1/2016,6/30/2017,0,"609,200.00","466,332.25",Drexel University,09,EXEMPT,Non Profit
1620540,1620540,HEALTH,Drexel University,Health Department,Epidemiological Reports,5/15/2016,5/14/2017,0,"128,740.00","7,663.20",Drexel University,09,EXEMPT,Non Profit
1620540,162054001,HEALTH,Drexel University,Health Department,Epidemiological Reports,5/15/2017,6/30/2017,0,0.00,0.00,Drexel University,09,EXEMPT,Non Profit
MPXX17000009,MPXX17000009,HEALTH,Drexel University,Miscellaneous Order,Histotechnology Services,7/1/2016,6/30/2017,0,"16,200.00","10,116.00",Drexel University,102,EXEMPT,Non Profit
1420102,142010203,HEALTH,"Dunbar Armored, Inc.",Health Department,Armored Cash Collection,7/1/2016,6/30/2017,0,"40,000.00","11,756.56","Dunbar Armored, Inc.",01,ADVERTISED,For Profit
1720348,1720348,HEALTH,"FQHC Reimbursement Advisor, Inc.",Health Department,Medicare/Medicaid Consult,7/1/2016,6/30/2017,0,"25,000.00","15,600.00","FQHC Reimbursement Advisor, Inc.",01,ADVERTISED,For Profit
1520025,152002502,HEALTH,"Fairmount Long Term Care, Inc",General Consultant Services,PNH Operations,7/1/2016,6/30/2017,0,"37,006,789.00","31,188,951.00","Fairmount Long Term Care, Inc",09,EXEMPT,Non Profit
MPXX17000149,MPXX17000149,HEALTH,Florence Gelo,Miscellaneous Order,Sensitivity Training,8/29/2016,6/30/2017,0,"3,900.00","2,748.68",Florence Gelo,01,ADVERTISED,For Profit
1420122,142012203,HEALTH,"General Healthcare Resources, LLC",Health Department,Nursing Services,7/1/2016,6/30/2017,0,"652,311.00","461,195.88","General Healthcare Resources, LLC",01,ADVERTISED,For Profit
MPXX17000210,MPXX17000210,HEALTH,"General Healthcare Resources, LLC",Miscellaneous Order,Nursing Services,9/30/2016,6/30/2017,0,"20,000.00","7,560.00","General Healthcare Resources, LLC",102,EXEMPT,For Profit
1620144,162014401,HEALTH,"Group 6 Healthcare Consulting & Management, LLC",General Consultant Services,PNH Patient Care  Monitor,7/1/2016,6/30/2017,0,"110,000.00","74,741.50","Group 6 Healthcare Consulting & Management, LLC",01,ADVERTISED,For Profit
1520462,152046202,HEALTH,Health Business Systems,Computer and Information Svcs,PharmacyManagementService,7/1/2016,6/30/2017,0,"138,000.00","131,725.92",Health Business Systems,01,ADVERTISED,For Profit
1420138,142013804,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Fatality Review Program,7/1/2016,6/30/2017,0,"886,313.00","376,573.00","Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1420229,142022905,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Bioterrorism Training,7/1/2016,6/30/2017,0,"225,586.00","84,439.76","Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1420398,142039805,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Tobacco Counseling/Train,10/1/2016,6/30/2017,0,"49,782.00","15,621.68","Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1420402,142040204,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,HPV Vaccination,11/1/2016,10/31/2017,122,"319,140.00",0.00,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1520273,152027303,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Title V Unitary,7/1/2016,6/30/2017,0,"542,321.00","364,848.00","Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1520303,152030302,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Philly Families Program,7/1/2016,6/30/2017,0,"915,196.00","556,432.00","Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1520356,152035604,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Hepatitis Prep and Surv,10/1/2016,9/30/2017,91,"550,845.00","30,149.00","Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1520464,152046402,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Better Chronic Care,9/30/2016,9/29/2017,90,"473,588.46","37,398.00","Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1620168,162016801,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,CHIP Access to Care,7/1/2016,6/30/2017,0,"10,000.00","3,967.00","Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1720012,1720012,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Support and Oversight,7/1/2016,6/30/2017,0,"10,427,957.00","7,816,247.72","Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1720342,1720342,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,DoYouPhilly.org for YBMSM,8/1/2016,7/31/2017,30,"180,469.00","112,805.41","Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1720544,1720544,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Zika,9/1/2016,8/31/2017,61,"348,185.00",840.00,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1720546,1720546,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,SP of Natl Significant,9/30/2016,9/29/2017,90,"607,256.00","130,819.00","Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1520471,152047102,HEALTH,Health Promotion Council of SE Pa Inc,Health Department,Nutrition Standrads Train,9/30/2016,9/29/2017,90,"75,000.00","42,859.00",Health Promotion Council of SE Pa Inc,09,EXEMPT,Non Profit
1620410,162041005,HEALTH,Health Promotion Council of SE Pa Inc,Health Department,MSA Enforcement,10/1/2016,6/30/2017,0,"221,119.00","171,642.00",Health Promotion Council of SE Pa Inc,09,EXEMPT,Non Profit
1720612,1720612,HEALTH,Health Promotion Council of SE Pa Inc,Health Department,Medical Home Comm Team,1/1/2017,6/30/2017,0,"190,568.00","55,282.00",Health Promotion Council of SE Pa Inc,01,ADVERTISED,Non Profit
MPXX17000089,MPXX17000089,HEALTH,"Intake, LLC",Miscellaneous Order,High School Billing,7/6/2016,6/30/2017,0,"31,410.30","31,410.30","Intake, LLC",102,EXEMPT,For Profit
MPXX17000324,MPXX17000324,HEALTH,"Jarvus Innovations, LLC",Miscellaneous Order,LHHP LANDLORD DATABASE,2/1/2017,6/30/2017,0,"32,000.00","25,462.80","Jarvus Innovations, LLC",102,EXEMPT,For Profit
1420136,142013604,HEALTH,Jefferson University Physicians,Health Department,Radiology Services,7/1/2016,6/30/2017,0,"999,999.00","697,458.64","Alpha Medical Group, Ltd.",01,ADVERTISED,For Profit
MPXX17000309,MPXX17000309,HEALTH,Jefferson University Physicians,Miscellaneous Order,Forensic Neuropathology,1/16/2017,6/30/2017,0,"10,000.00",0.00,Jefferson University Physicians,01,ADVERTISED,Non Profit
MPXX17000343,MPXX17000343,HEALTH,"Juan C. Troncoso, M.D.",Miscellaneous Order,Neuropathology Services,3/1/2017,6/30/2017,0,"10,000.00",0.00,"Juan C. Troncoso, M.D.",01,ADVERTISED,For Profit
1720677,1720677,HEALTH,Kennedy University Hospital Inc,Health Department,FY 17 RWA,3/1/2017,2/28/2018,242,"795,614.00",0.00,Kennedy University Hospital Inc,09,EXEMPT,Non Profit
1620351,162035101,HEALTH,Kensington Hospital,Health Department,FY 17 CDC Prevention,1/1/2017,12/31/2017,183,"65,000.00",0.00,Kensington Hospital,09,EXEMPT,Non Profit
1620445,162044501,HEALTH,Kensington Hospital,Health Department,CDC Pre Navi Svcs FY17,9/30/2016,9/29/2017,90,"160,000.00","89,200.00",Kensington Hospital,01,ADVERTISED,Non Profit
1720678,1720678,HEALTH,Kensington Hospital,Health Department,FY 17 RWA,3/1/2017,2/28/2018,242,"155,027.00","32,369.00",Kensington Hospital,09,EXEMPT,Non Profit
MPXX17000025,MPXX17000025,HEALTH,"Lawrence A. Dobrin DMD, DABFO",Miscellaneous Order,Forensic Odontology Svs,7/1/2016,6/30/2017,0,0.00,0.00,"Lawrence A. Dobrin DMD, DABFO",01,ADVERTISED,For Profit
MPXX17000024,MPXX17000024,HEALTH,"Linda Barbara Edelson-Slocum, DMD",Miscellaneous Order,Forensic Odontology Svs,7/1/2016,6/30/2017,0,"2,500.00","1,400.00","Linda Barbara Edelson-Slocum, DMD",01,ADVERTISED,For Profit
1720242,172024202,HEALTH,MEE Productions Inc,Health Department,Mass Media Campaign,10/1/2016,6/30/2017,0,"502,782.41","418,941.15",MEE Productions Inc,01,ADVERTISED,For Profit
1520093,152009302,HEALTH,"Mark W. Rovinski, CPA, LLC",Accounting and Auditing Svcs,Financial Monitoring,7/1/2016,6/30/2017,0,"64,625.00",0.00,"Mark W. Rovinski, CPA, LLC",01,ADVERTISED,For Profit
MPXX17000408,MPXX17000408,HEALTH,Maskar Design Inc,Miscellaneous Order,Graphic Design,6/1/2017,6/30/2017,0,"19,150.00","5,220.00",Maskar Design Inc,102,EXEMPT,For Profit
MPXX17000416,MPXX17000416,HEALTH,Maskar Design Inc,Miscellaneous Order,Community Health Assess,6/1/2017,6/30/2017,0,"16,030.00",0.00,Maskar Design Inc,102,EXEMPT,For Profit
1620424,162042401,HEALTH,Mazzoni Center,Health Department,Syphilis Surveillance,2/1/2017,1/31/2018,214,"31,680.00","7,920.00",Mazzoni Center,09,EXEMPT,Non Profit
1520523,152052304,HEALTH,"Mighty Engine, Inc.",Health Department,PA Media Initiative,9/30/2016,9/29/2017,90,"250,750.00",0.00,"Mighty Engine, Inc.",01,ADVERTISED,For Profit
MPXX17000342,MPXX17000342,HEALTH,Mighty Writers,Miscellaneous Order,Mighty Writers,2/27/2017,6/30/2017,0,"3,000.00","2,267.03",Mighty Writers,102,EXEMPT,Non Profit
1420120,142012004,HEALTH,National Nursing Centers Consortium,Health Department,Cross Program Data Mgr.,7/1/2016,6/30/2017,0,"67,119.00","56,190.49",National Nursing Centers Consortium,09,EXEMPT,Non Profit
1420525,142052503,HEALTH,"Online Solutions, LLC",Computer and Information Svcs,Web-based sofrware,3/28/2017,3/27/2018,269,"42,000.00","12,000.00","Online Solutions, LLC",01,ADVERTISED,For Profit
1720039,1720039,HEALTH,Orchard Software Corporation,Computer and Information Svcs,Lab Info System,7/1/2016,6/30/2017,0,"462,355.00",0.00,Orchard Software Corporation,01,ADVERTISED,For Profit
MPXX17000313,MPXX17000313,HEALTH,"Pennsylvania Council of Children, Youth and Family Services",Miscellaneous Order,CWSHCN,1/12/2017,6/30/2017,0,"3,000.00","1,300.00","Pennsylvania Council of Children, Youth and Family Services",102,EXEMPT,Non Profit
MPXX17000259,MPXX17000259,HEALTH,Pennsylvania Health Law Project,Miscellaneous Order,Universal Health Care,7/1/2016,6/30/2017,0,"30,000.00","30,000.00",Pennsylvania Health Law Project,102,EXEMPT,Non Profit
1520475,152047502,HEALTH,Pennsylvania Pharmacists Association,Health Department,Better Chronic Care,9/30/2016,9/29/2017,90,"27,248.00",0.00,Pennsylvania Pharmacists Association,09,EXEMPT,Non Profit
1520474,152047403,HEALTH,Philadelphia Freedom Valley YMCA,Health Department,YMCA Diabetes Prevention,9/30/2016,9/29/2017,90,"33,571.00",0.00,Philadelphia Freedom Valley YMCA,09,EXEMPT,Non Profit
1620357,162035701,HEALTH,Presbyterian Medical Center of the Univ of Penn Health Sys,Health Department,FY 17 CDC Prevention,1/1/2017,12/31/2017,183,"68,923.00",0.00,Presbyterian Medical Center of the Univ of Penn Health Sys,09,EXEMPT,Non Profit
1720560,1720560,HEALTH,Prevention Point Philadelphia,Health Department,GF17 Prevention Services,7/1/2016,6/30/2017,0,"300,000.00","298,656.00",Prevention Point Philadelphia,09,EXEMPT,Non Profit
1320770,132077004,HEALTH,Public Health Management Corporation,Health Department,Medical Monitoring Proj.,6/1/2016,5/31/2017,0,"392,622.00","255,493.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1420119,142011906,HEALTH,Public Health Management Corporation,Health Department,FY 17-GF- Care/Admin,7/1/2016,6/30/2017,0,"726,413.00","449,802.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1420410,142041005,HEALTH,Public Health Management Corporation,Health Department,STD Surveillance,12/1/2016,11/30/2017,152,"971,540.00","269,529.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1420446,142044606,HEALTH,Public Health Management Corporation,Health Department,Support Services,7/1/2016,6/30/2017,0,"894,309.00","594,750.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1520272,152027203,HEALTH,Public Health Management Corporation,Health Department,Title V,7/1/2016,6/30/2017,0,"447,311.00","307,552.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1520305,152030502,HEALTH,Public Health Management Corporation,Health Department,CDC CoRECT- FY17,9/1/2016,8/31/2017,61,"381,555.00","107,780.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1520444,152044403,HEALTH,Public Health Management Corporation,Health Department,Epi & Lab Capacity,12/1/2016,11/30/2017,152,"1,378,493.00","413,593.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1520445,152044502,HEALTH,Public Health Management Corporation,Health Department,KIDS Immunization,12/1/2016,11/30/2017,152,"1,193,769.00","412,264.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1520472,152047203,HEALTH,Public Health Management Corporation,Health Department,Contract Staff,9/30/2016,9/29/2017,90,"545,190.00","215,240.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1620069,162006901,HEALTH,Public Health Management Corporation,Health Department,Bioterrorism,7/1/2016,6/30/2017,0,"1,164,908.00","773,902.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1620091,162009101,HEALTH,Public Health Management Corporation,Health Department,MIS Staffing,7/1/2016,6/30/2017,0,"678,769.60","481,813.54",Public Health Management Corporation,09,EXEMPT,Non Profit
1620150,162015002,HEALTH,Public Health Management Corporation,General Consultant Services,IT Support,7/1/2016,6/30/2017,0,"663,519.00","432,982.32",Public Health Management Corporation,09,EXEMPT,Non Profit
1620242,162024201,HEALTH,Public Health Management Corporation,Health Department,STD CoRECT,9/1/2016,8/31/2017,61,"398,121.00","208,355.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1620311,162031101,HEALTH,Public Health Management Corporation,Health Department,CDC Comp  Pre Care,9/30/2016,9/29/2017,90,"625,000.00","159,029.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1620339,162033903,HEALTH,Public Health Management Corporation,Health Department,MSA Contract Staff,10/1/2016,6/30/2017,0,"207,561.13","157,338.44",Public Health Management Corporation,09,EXEMPT,Non Profit
1620345,162034501,HEALTH,Public Health Management Corporation,Health Department,Immunization Education,12/1/2016,11/30/2017,152,"1,117,914.00",0.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1620389,162038901,HEALTH,Public Health Management Corporation,Health Department,Home Remediation work,12/1/2016,11/30/2017,152,"87,500.00","51,300.27",Public Health Management Corporation,09,EXEMPT,Non Profit
1620450,162045001,HEALTH,Public Health Management Corporation,Health Department,Home Remediation Work,4/15/2016,4/14/2017,0,"1,210,000.00","886,500.47",Public Health Management Corporation,01,ADVERTISED,Non Profit
1720033,1720033,HEALTH,Public Health Management Corporation,Health Department,Mammography Support,7/1/2016,6/30/2017,0,"275,711.00","154,725.87",Public Health Management Corporation,09,EXEMPT,Non Profit
1720246,1720246,HEALTH,Public Health Management Corporation,Health Department,General Fund Staff,7/1/2016,6/30/2017,0,"608,788.00","424,832.00",Public Health Management Corporation,09,EXEMPT,Non Profit
1720277,172027701,HEALTH,Public Health Management Corporation,Health Department,Administrative Svcs Spec.,7/1/2016,6/30/2017,0,"115,663.00","58,686.00",Public Health Management Corporation,09,EXEMPT,Non Profit
