original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1720404,172040401,FIRE,"University of Pennsylvania, Trustees of the",Health Department,Medical Command Facility,7/1/2017,6/30/2018,91,0.00,0.00,"University of Pennsylvania, Trustees of the",07,EXEMPT,Non Profit
1720611,172061101,FIRE,West Shore Advanced Life Support Services Inc.,General Consultant Services,PA-TF1 Evergreen MOA,9/1/2016,8/31/2050,11841,750000.00,0.00,West Shore Advanced Life Support Services Inc.,10,Prior to 2-1-2006,Non Profit
MPXX18000288,MPXX18000288,FREE LIBRARY,American Trainco LLC,Miscellaneous Order,Training,1/1/2018,6/30/2018,91,5500.00,1100.00,American Trainco LLC,102,EXEMPT,For Profit
MPXX18000306,MPXX18000306,FREE LIBRARY,"CM3 Building Solutions, Inc.",Miscellaneous Order,Training,2/1/2018,6/30/2018,91,698.00,0.00,"CM3 Building Solutions, Inc.",102,EXEMPT,For Profit
MPXX18000123,MPXX18000123,FREE LIBRARY,Its Jordan Leah LLC,Miscellaneous Order,graphic design,7/1/2017,6/30/2018,91,24000.00,13832.85,Its Jordan Leah LLC,102,EXEMPT,For Profit
MPXX18000081,MPXX18000081,FREE LIBRARY,Lakeside Youth Service,Miscellaneous Order,Training,7/1/2017,6/30/2018,91,1000.00,0.00,Lakeside Youth Service,102,EXEMPT,Non Profit
MPXX18000305,MPXX18000305,FREE LIBRARY,Northeast Document Conservation Center,Miscellaneous Order,Training,2/5/2018,6/30/2018,91,800.00,0.00,Northeast Document Conservation Center,102,EXEMPT,Non Profit
1520459,152045903,FREE LIBRARY,"Personal Security Services, LLC",General Consultant Services,Cash Management,1/1/2018,12/31/2018,275,138750.00,55667.00,"Personal Security Services, LLC",01,ADVERTISED,For Profit
1720250,172025001,FREE LIBRARY,Project H O M E Inc,General Consultant Services,Restroom Attendent Svc,7/1/2017,6/30/2018,91,132349.25,23223.29,Project H O M E Inc,01,ADVERTISED,Non Profit
1820043,1820043,FREE LIBRARY,VERIZON BUSINESS NETWORK SERVICES INC,Computer and Information Svcs,Wide Area Network,7/1/2017,6/30/2018,91,860938.08,376140.00,VERIZON BUSINESS NETWORK SERVICES INC,03,EXEMPT,For Profit
1820428,1820428,HEALTH,AIDS Healthcare Foundation,Health Department,Comp HIV Surv& Prev,1/1/2018,12/31/2018,275,115000.00,0.00,AIDS Healthcare Foundation,01,ADVERTISED,Non Profit
1720254,172025401,HEALTH,AIDS Law Project of Pennsylvania,Legal Services,FY 18 GF,7/1/2017,6/30/2018,91,78498.00,52333.00,AIDS Law Project of Pennsylvania,09,EXEMPT,Non Profit
1720255,172025501,HEALTH,AIDS Law Project of Pennsylvania,Legal Services,FY 18 RWB,7/1/2017,6/30/2018,91,57868.00,38618.00,AIDS Law Project of Pennsylvania,09,EXEMPT,Non Profit
1720673,172067301,HEALTH,AIDS Law Project of Pennsylvania,Legal Services,Legal Services,3/1/2017,2/28/2018,0,476130.00,472620.00,AIDS Law Project of Pennsylvania,09,EXEMPT,Non Profit
1520463,152046303,HEALTH,AccessMatters,Health Department,STD Program,12/1/2017,11/30/2018,244,98199.00,0.00,AccessMatters,09,EXEMPT,Non Profit
1720672,1720672,HEALTH,Albert Einstein Healthcare Network,Health Department,FY 17 RWA,3/1/2017,2/28/2018,0,306591.00,261769.00,Albert Einstein Healthcare Network,09,EXEMPT,Non Profit
1820418,1820418,HEALTH,Albert Einstein Healthcare Network,Health Department,CDC Comp HIV Sur& Prev FY,1/1/2018,12/31/2018,275,113000.00,10251.00,Albert Einstein Healthcare Network,01,ADVERTISED,Non Profit
1820046,1820046,HEALTH,Albert Einstein Medical Center,Health Department,Maternity Service Program,7/1/2017,6/30/2018,91,60000.00,32850.00,Albert Einstein Medical Center,09,EXEMPT,Non Profit
MPXX18000301,MPXX18000301,HEALTH,Alexis Roth,Miscellaneous Order,NHBS-IDU5 Research,2/1/2018,6/30/2018,91,16000.00,0.00,Alexis Roth,102,EXEMPT,For Profit
1620071,162007102,HEALTH,American Lung Association of Pennsylvania,Health Department,TB Flick Clinic,7/1/2017,6/30/2018,91,371276.00,172682.88,American Lung Association of Pennsylvania,09,EXEMPT,Non Profit
MPXX18000084,MPXX18000084,HEALTH,Anagram,Miscellaneous Order,Opioid Campaign,7/1/2017,6/30/2018,91,3630.80,3630.80,Anagram,102,EXEMPT,For Profit
MPXX18000065,MPXX18000065,HEALTH,Arthur Washburn Ph.D,Miscellaneous Order,Forensic Anthropology Svc,7/1/2017,6/30/2018,91,3000.00,2925.00,Arthur Washburn Ph.D,01,ADVERTISED,For Profit
1720547,172054701,HEALTH,"Asociacion Puertorriquenos En Marcha, Inc.",Health Department,Walkability Engagement,9/30/2017,9/29/2018,182,25000.00,0.00,"Asociacion Puertorriquenos En Marcha, Inc.",09,EXEMPT,Non Profit
1820253,1820253,HEALTH,"Association of Public Health Laboratories, Inc. (APHL)",Computer and Information Svcs,LIS Consultant,8/8/2017,2/15/2018,0,118038.00,0.00,"Association of Public Health Laboratories, Inc. (APHL)",09,EXEMPT,Non Profit
1520096,152009605,HEALTH,Bellevue Media Group,Health Department,Adult Immunization Proj.,7/1/2017,6/30/2018,91,107500.00,59443.00,Bellevue Media Group,01,ADVERTISED,For Profit
1720639,172063902,HEALTH,Better World Advertising Inc,Health Department,FY 18 GF Condom campaign,1/1/2018,6/30/2018,91,300000.00,0.00,Better World Advertising Inc,01,ADVERTISED,For Profit
1620333,162033302,HEALTH,"Cerner Health Services, Inc.",Computer and Information Svcs,Novius Lab System,1/1/2018,6/30/2018,91,28983.66,0.00,"Cerner Health Services, Inc.",01,ADVERTISED,For Profit
1620390,162039003,HEALTH,Children's Hospital of Philadelphia,Health Department,Pediatric Infec Dis Spec,1/1/2018,12/31/2018,275,267350.00,12368.42,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1720644,172064402,HEALTH,Children's Hospital of Philadelphia,Health Department,Water Project,7/1/2017,6/30/2018,91,20609.00,10152.48,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1720676,1720676,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 17 RWA,3/1/2017,2/28/2018,0,579488.00,517143.00,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1720676,172067601,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 18 RWA,3/1/2018,2/28/2019,334,618414.00,0.00,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1820007,1820007,HEALTH,Children's Hospital of Philadelphia,Health Department,HIV Primary Care/Support,7/1/2017,6/30/2018,91,98865.00,41485.58,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1820105,1820105,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 18 GF,7/1/2017,6/30/2018,91,81250.00,47857.00,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1820158,1820158,HEALTH,Children's Hospital of Philadelphia,Health Department,FY 18 State Prevention,7/1/2017,6/30/2018,91,26820.00,7715.00,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1820333,1820333,HEALTH,Children's Hospital of Philadelphia,Health Department,HAI Medical Consultant,10/1/2017,9/30/2018,183,115503.00,29541.88,Children's Hospital of Philadelphia,09,EXEMPT,Non Profit
1820411,1820411,HEALTH,Children's Hospital of Philadelphia,Health Department,Comp HIV Surv& Prev,1/1/2018,12/31/2018,275,95000.00,15448.00,Children's Hospital of Philadelphia,01,ADVERTISED,Non Profit
MPXX18000146,MPXX18000146,HEALTH,Children's Hospital of Philadelphia,Miscellaneous Order,STD Surv Net (SSuN) Proj,7/1/2017,6/30/2018,91,25000.00,25000.00,Children's Hospital of Philadelphia,102,EXEMPT,Non Profit
MPXX18000297,MPXX18000297,HEALTH,Children's Hospital of Philadelphia,Miscellaneous Order,NHBS  YMSM,1/24/2018,6/30/2018,91,28800.00,0.00,Children's Hospital of Philadelphia,102,EXEMPT,Non Profit
MPXX18000140,MPXX18000140,HEALTH,Clean Air Council,Miscellaneous Order,Clean Air Reports,7/1/2017,6/30/2018,91,26015.00,0.00,Clean Air Council,102,EXEMPT,Non Profit
1720665,1720665,HEALTH,Clinical Care Assoc. of the Univ. of Penna. Health System,Health Department,FY 17 RWA,3/1/2017,2/28/2018,0,65338.00,63941.00,Clinical Care Assoc. of the Univ. of Penna. Health System,09,EXEMPT,Non Profit
1720665,172066501,HEALTH,Clinical Care Assoc. of the Univ. of Penna. Health System,Health Department,FY 18 RWA,3/1/2018,2/28/2019,334,68478.00,0.00,Clinical Care Assoc. of the Univ. of Penna. Health System,09,EXEMPT,Non Profit
1520487,152048703,HEALTH,"Common Market Philadelphia, Inc.",Health Department,Hospital Nutrition Stand,9/30/2017,9/29/2018,182,80000.00,31465.95,"Common Market Philadelphia, Inc.",09,EXEMPT,Non Profit
MPXX18000247,MPXX18000247,HEALTH,Community Partners,Miscellaneous Order,Food Purchase Assessment,11/1/2017,6/30/2018,91,25500.00,1500.00,Community Partners,102,EXEMPT,Non Profit
1620507,162050701,HEALTH,"Conduent Public Health Solutions, Inc",Computer and Information Svcs,MAVEN Consulting Services,6/15/2017,6/14/2018,75,137000.00,117000.00,"Conduent Public Health Solutions, Inc",01,ADVERTISED,For Profit
1720339,172033901,HEALTH,Congreso De Latinos Unidos Inc,Health Department,Breastfeeding,7/1/2017,6/30/2018,91,68640.00,38542.00,Congreso De Latinos Unidos Inc,09,EXEMPT,Non Profit
1820398,1820398,HEALTH,Consumer Satisfaction Team Inc,Health Department,Drug User Health Survey,12/11/2017,2/26/2018,0,19587.00,19587.00,Consumer Satisfaction Team Inc,09,EXEMPT,Non Profit
MPXX18000324,MPXX18000324,HEALTH,"Contemporary Staffing Solutions, Inc.",Miscellaneous Order,Desktop Support Staff,3/12/2018,6/30/2018,91,32000.00,0.00,"Contemporary Staffing Solutions, Inc.",102,EXEMPT,For Profit
1420401,142040106,HEALTH,Council of Spanish Speaking Organizations Inc,Health Department,DDC Outreach Workers,12/1/2017,1/31/2018,0,7091.00,0.00,Council of Spanish Speaking Organizations Inc,09,EXEMPT,Non Profit
1720586,172058601,HEALTH,Counter Tools,Health Department,Tobacco Retailer Project,7/1/2017,6/30/2018,91,30000.00,9616.00,Counter Tools,09,EXEMPT,Non Profit
1720812,1720812,HEALTH,"Criterion Laboratories, Inc.",Health Department,Cooling Tower Maint Eval.,6/1/2017,5/31/2018,61,75000.00,19750.00,"Criterion Laboratories, Inc.",01,ADVERTISED,For Profit
1520554,152055404,HEALTH,"David A. Lopez and Company, LLC",Accounting and Auditing Svcs,Financial Audit,6/1/2017,5/31/2018,61,9488.39,9488.39,"David A. Lopez and Company, LLC",01,ADVERTISED,For Profit
1720738,1720738,HEALTH,"Deaf Hearing Communication Centre, Inc",Health Department,ASL Interpretation,2/1/2017,1/31/2018,0,30000.00,24814.20,"Deaf Hearing Communication Centre, Inc",09,EXEMPT,Non Profit
1720738,172073801,HEALTH,"Deaf Hearing Communication Centre, Inc",Health Department,ASL Interpretation,2/1/2018,1/31/2019,306,30000.00,4933.90,"Deaf Hearing Communication Centre, Inc",09,EXEMPT,Non Profit
1820403,1820403,HEALTH,Delaware Valley Assoc for the Education of Young Children,Health Department,Physical Activity Trainin,1/1/2018,6/30/2018,91,111000.00,75000.00,Delaware Valley Assoc for the Education of Young Children,09,EXEMPT,Non Profit
MPXX18000028,MPXX18000028,HEALTH,Dental Forensic Services of Indian Valley,Miscellaneous Order,Forensic Odontology Svcs,7/1/2017,6/30/2018,91,7000.00,5225.00,Dental Forensic Services of Indian Valley,01,ADVERTISED,For Profit
MPXX18000066,MPXX18000066,HEALTH,"Dhody Osteological Consulting, LLC",Miscellaneous Order,Forensic Anthropology Svc,7/1/2017,6/30/2018,91,0.00,0.00,"Dhody Osteological Consulting, LLC",102,EXEMPT,For Profit
1520160,152016003,HEALTH,Drexel University,Health Department,FY18-RWB -ST.CHRIS,7/1/2017,6/30/2018,91,124200.00,83543.00,Drexel University,09,EXEMPT,Non Profit
1520172,152017204,HEALTH,Drexel University,Health Department,Infec Dis Spec & Prevent.,7/1/2017,6/30/2018,91,76175.00,21694.58,Drexel University,09,EXEMPT,Non Profit
1520267,152026704,HEALTH,Drexel University,Health Department,FY 17 RWA,3/1/2017,2/28/2018,0,1283607.00,1217968.00,Drexel University,09,EXEMPT,Non Profit
1520268,152026803,HEALTH,Drexel University,Health Department,FY 17 RWA,3/1/2017,2/28/2018,0,374806.00,354417.00,Drexel University,09,EXEMPT,Non Profit
1520522,152052203,HEALTH,Drexel University,Health Department,Bike Share Evaluation,9/30/2017,9/29/2018,182,100000.01,0.00,Drexel University,09,EXEMPT,Non Profit
1620120,162012002,HEALTH,Drexel University,Health Department,Prenatal Services,7/1/2017,6/30/2018,91,609200.00,239000.25,Drexel University,09,EXEMPT,Non Profit
1620540,162054002,HEALTH,Drexel University,Health Department,Epidemiological Reports,7/1/2017,6/30/2018,91,0.00,18677.03,Drexel University,09,EXEMPT,Non Profit
1720467,172046701,HEALTH,Drexel University,Health Department,Reduced Sodium R & D,9/30/2017,9/29/2018,182,90000.00,0.00,Drexel University,09,EXEMPT,Non Profit
1720601,172060101,HEALTH,Drexel University,Health Department,Smoke Free Housing,7/1/2017,6/30/2018,91,67444.00,0.00,Drexel University,09,EXEMPT,Non Profit
1820419,1820419,HEALTH,Drexel University,Health Department,FY 18 Comp HIV Surv& Prev,1/1/2018,12/31/2018,275,123500.00,0.00,Drexel University,01,ADVERTISED,Non Profit
MPXX18000004,MPXX18000004,HEALTH,Drexel University,Miscellaneous Order,Histotechnology Services,7/1/2017,6/30/2018,91,25000.00,7961.00,Drexel University,102,EXEMPT,Non Profit
1820027,1820027,HEALTH,"Dunbar Armored, Inc.",Health Department,Armored Cash Service,7/1/2017,6/30/2018,91,25000.00,0.00,"Dunbar Armored, Inc.",01,ADVERTISED,For Profit
1720348,172034801,HEALTH,"FQHC Reimbursement Advisor, Inc.",Health Department,Medicare/Medicaid Consult,7/1/2017,6/30/2018,91,25000.00,0.00,"FQHC Reimbursement Advisor, Inc.",01,ADVERTISED,For Profit
1520025,152002503,HEALTH,"Fairmount Long Term Care, Inc",General Consultant Services,PNH Operations,7/1/2017,6/30/2018,91,35724226.00,22805942.70,"Fairmount Long Term Care, Inc",09,EXEMPT,Non Profit
1820402,1820402,HEALTH,Fairmount Park Conservancy,Health Department,We Walk PHL,9/30/2017,9/29/2018,182,5000.00,0.00,Fairmount Park Conservancy,09,EXEMPT,Non Profit
1820044,1820044,HEALTH,"General Healthcare Resources, LLC",Health Department,Nursing Services,7/1/2017,6/30/2018,91,621000.00,313943.88,"General Healthcare Resources, LLC",01,ADVERTISED,For Profit
MPXX18000177,MPXX18000177,HEALTH,"General Healthcare Resources, LLC",Miscellaneous Order,Nursing Services,9/30/2017,6/30/2018,91,20000.00,5700.00,"General Healthcare Resources, LLC",102,EXEMPT,For Profit
1620144,162014402,HEALTH,"Group 6 Healthcare Consulting & Management, LLC",General Consultant Services,PNH Patient Care Monitor,7/1/2017,6/30/2018,91,110000.00,58362.50,"Group 6 Healthcare Consulting & Management, LLC",01,ADVERTISED,For Profit
1520462,152046203,HEALTH,Health Business Systems,Computer and Information Svcs,PharmacyManagementService,7/1/2017,6/30/2018,91,138000.00,59913.18,Health Business Systems,01,ADVERTISED,For Profit
1520303,152030303,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,MOM,7/1/2017,6/30/2018,91,654191.00,322601.75,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1520356,152035605,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Hepatitis Prep and Surv.,10/1/2017,9/30/2018,183,193311.00,21457.41,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1520464,152046404,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Better Chronic Care,9/30/2017,9/29/2018,182,451369.05,0.00,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1720012,172001201,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Support and Oversight,7/1/2017,6/30/2018,91,11079685.00,7029081.28,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1720342,172034201,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,STD HIV Prevention Proj,8/1/2017,7/31/2018,122,180469.00,109796.87,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1720544,172054402,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Zika,9/1/2017,8/31/2018,153,406393.00,100031.31,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1720546,172054601,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,FY 18 SPNS,9/30/2017,9/29/2018,182,543983.00,132261.00,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1820179,1820179,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Fatality Review Program,7/1/2017,6/30/2018,91,593864.00,348711.00,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1820186,1820186,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Bio/ELC Trainings,7/1/2017,6/30/2018,91,189844.00,7700.22,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1820249,182024901,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Training & Specialist,7/1/2017,6/30/2018,91,504825.22,18182.54,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1820256,1820256,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Title V,7/1/2017,6/30/2018,91,809591.00,362911.02,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1820279,182027901,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Opioid Surveillance,10/1/2017,6/30/2018,91,199038.00,67386.75,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1820361,1820361,HEALTH,"Health Federation of Philadelphia, Inc",Health Department,Adult Immuniz Practice,11/1/2017,10/31/2018,214,343536.00,65716.64,"Health Federation of Philadelphia, Inc",09,EXEMPT,Non Profit
1520471,152047103,HEALTH,Health Promotion Council of SE Pa Inc,Health Department,Nutrition Standards Train,9/30/2017,9/29/2018,182,75000.00,21536.70,Health Promotion Council of SE Pa Inc,09,EXEMPT,Non Profit
1620410,162041006,HEALTH,Health Promotion Council of SE Pa Inc,Health Department,MSA Enforcement,7/1/2017,6/30/2018,91,437840.00,99648.83,Health Promotion Council of SE Pa Inc,09,EXEMPT,Non Profit
1720612,172061201,HEALTH,Health Promotion Council of SE Pa Inc,Health Department,Medical Home,7/1/2017,6/30/2018,91,381136.00,221232.52,Health Promotion Council of SE Pa Inc,01,ADVERTISED,Non Profit
MPXX18000294,MPXX18000294,HEALTH,Healthy NewsWorks,Miscellaneous Order,Hearty Kids Project,1/22/2018,6/30/2018,91,5350.00,0.00,Healthy NewsWorks,102,EXEMPT,Non Profit
1820216,182021601,HEALTH,"Innovative Customer Solutions, LLC  dba OnCall, LLC",Health Department,Physician Detailing,12/1/2017,11/30/2018,244,0.00,0.00,"Innovative Customer Solutions, LLC  dba OnCall, LLC",01,ADVERTISED,For Profit
MPXX18000176,MPXX18000176,HEALTH,"Intake, LLC",Miscellaneous Order,High School Billing,9/30/2017,6/30/2018,91,32000.00,31998.50,"Intake, LLC",102,EXEMPT,For Profit
1820019,1820019,HEALTH,Jefferson University Physicians,Health Department,Radiology Services,7/1/2017,6/30/2018,91,999999.00,588826.94,Jefferson University Physicians,09,EXEMPT,Non Profit
MPXX18000025,MPXX18000025,HEALTH,Jefferson University Physicians,Miscellaneous Order,Forensic Neuropathology,7/1/2017,6/30/2018,91,10000.00,542.00,Jefferson University Physicians,01,ADVERTISED,Non Profit
MPXX18000034,MPXX18000034,HEALTH,"Juan C. Troncoso, M.D.",Miscellaneous Order,Neuropathology Services,7/1/2017,6/30/2018,91,30000.00,22800.00,"Juan C. Troncoso, M.D.",01,ADVERTISED,For Profit
1720677,1720677,HEALTH,Kennedy University Hospital Inc,Health Department,FY 17 RWA,3/1/2017,2/28/2018,0,795614.00,660020.00,Kennedy University Hospital Inc,09,EXEMPT,Non Profit
1620445,162044502,HEALTH,Kensington Hospital,Health Department,FY 18 CDC Navigation,9/30/2017,9/29/2018,182,160000.00,58313.00,Kensington Hospital,01,ADVERTISED,Non Profit
1720678,172067801,HEALTH,Kensington Hospital,Health Department,FY 17 RWA increase $,3/1/2017,2/28/2018,0,156515.00,153539.00,Kensington Hospital,09,EXEMPT,Non Profit
MPXX18000030,MPXX18000030,HEALTH,"Lawrence A. Dobrin DMD, DABFO",Miscellaneous Order,Forensic Odontology Svcs,7/1/2017,6/30/2018,91,1000.00,0.00,"Lawrence A. Dobrin DMD, DABFO",01,ADVERTISED,For Profit
MPXX18000029,MPXX18000029,HEALTH,"Linda Barbara Edelson-Slocum, DMD",Miscellaneous Order,Forensic Odontology Svcs,7/1/2017,6/30/2018,91,2500.00,0.00,"Linda Barbara Edelson-Slocum, DMD",01,ADVERTISED,For Profit
1820183,1820183,HEALTH,"Live Reps Call Center, LLC",Health Department,Answering Services,8/1/2017,6/30/2018,91,39600.00,21450.00,"Live Reps Call Center, LLC",01,ADVERTISED,For Profit
1720242,172024204,HEALTH,MEE Productions Inc,Health Department,Mass Media Campaign,7/1/2017,6/30/2018,91,398504.00,332968.75,MEE Productions Inc,01,ADVERTISED,For Profit
1520093,152009303,HEALTH,"Mark W. Rovinski, CPA, LLC",Accounting and Auditing Svcs,Financial Monitoring,7/1/2017,6/30/2018,91,64125.00,0.00,"Mark W. Rovinski, CPA, LLC",01,ADVERTISED,For Profit
MPXX18000147,MPXX18000147,HEALTH,Maskar Design Inc,Miscellaneous Order,Graphic Design,8/7/2017,6/30/2018,91,9000.00,9000.00,Maskar Design Inc,102,EXEMPT,For Profit
MPXX18000275,MPXX18000275,HEALTH,Maskar Design Inc,Miscellaneous Order,Strategic Plan Design,12/1/2017,6/30/2018,91,6530.00,6060.00,Maskar Design Inc,102,EXEMPT,For Profit
1620424,162042401,HEALTH,Mazzoni Center,Health Department,Syphilis Surveillance,2/1/2017,1/31/2018,0,31680.00,31680.00,Mazzoni Center,09,EXEMPT,Non Profit
1620424,162042402,HEALTH,Mazzoni Center,Health Department,Syphilis Surveillance,2/1/2018,1/31/2019,306,31680.00,5280.00,Mazzoni Center,09,EXEMPT,Non Profit
1820439,1820439,HEALTH,Mazzoni Center,Health Department,FY 18 CDC Navigation,9/30/2017,9/29/2018,182,115000.00,5893.00,Mazzoni Center,09,EXEMPT,Non Profit
1520523,152052306,HEALTH,"Mighty Engine, Inc.",Health Department,PA Media Initiative,9/30/2017,9/29/2018,182,38416.00,0.00,"Mighty Engine, Inc.",01,ADVERTISED,For Profit
1620436,162043601,HEALTH,National Nursing Centers Consortium,Health Department,Adult Immunizations,4/1/2017,3/31/2018,0,88822.00,42485.17,National Nursing Centers Consortium,09,EXEMPT,Non Profit
1420525,142052503,HEALTH,"Online Solutions, LLC",Computer and Information Svcs,Web-based sofrware,3/28/2017,3/27/2018,0,42000.00,12000.00,"Online Solutions, LLC",01,ADVERTISED,For Profit
1720039,172003901,HEALTH,Orchard Software Corporation,Computer and Information Svcs,Lab Info system,7/1/2017,6/30/2018,91,0.00,0.00,Orchard Software Corporation,01,ADVERTISED,For Profit
1820350,1820350,HEALTH,"Orion Health, Inc.",Computer and Information Svcs,Integration Engine,10/11/2017,10/10/2018,193,229000.00,119560.00,"Orion Health, Inc.",01,ADVERTISED,For Profit
MPXX18000118,MPXX18000118,HEALTH,Pennsylvania Health Law Project,Miscellaneous Order,Universal Health Care,7/1/2017,6/30/2018,91,30000.00,0.00,Pennsylvania Health Law Project,102,EXEMPT,Non Profit
1520475,152047503,HEALTH,Pennsylvania Pharmacists Association,Health Department,Better Chronic Care,9/30/2017,9/29/2018,182,27552.00,0.00,Pennsylvania Pharmacists Association,09,EXEMPT,Non Profit
1520474,152047404,HEALTH,Philadelphia Freedom Valley YMCA,Health Department,YMCA Diabetes Prevention,9/30/2017,9/29/2018,182,0.00,0.00,Philadelphia Freedom Valley YMCA,09,EXEMPT,Non Profit
1720666,1720666,HEALTH,Presbyterian Medical Center of the Univ of Penn Health Sys,Health Department,FY 17 RWA,3/1/2017,2/28/2018,0,482015.00,435472.00,Presbyterian Medical Center of the Univ of Penn Health Sys,09,EXEMPT,Non Profit
1720666,172066601,HEALTH,Presbyterian Medical Center of the Univ of Penn Health Sys,Health Department,FY 18 RWA,3/1/2018,2/28/2019,334,508873.00,0.00,Presbyterian Medical Center of the Univ of Penn Health Sys,09,EXEMPT,Non Profit
1820469,1820469,HEALTH,Presbyterian Medical Center of the Univ of Penn Health Sys,Health Department,Fy 18 Comp HIV Sur&Pre,1/1/2018,12/31/2018,275,170000.00,0.00,Presbyterian Medical Center of the Univ of Penn Health Sys,09,EXEMPT,Non Profit
1820079,1820079,HEALTH,Prevention Point Philadelphia,Health Department,Opioid/Heroin Epidemic,7/1/2017,6/30/2018,91,297220.00,222915.06,Prevention Point Philadelphia,09,EXEMPT,Non Profit
1520305,152030503,HEALTH,Public Health Management Corporation,Health Department,FY18 CDC CoRect,9/1/2017,8/31/2018,153,257649.00,84326.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1520444,152044404,HEALTH,Public Health Management Corporation,Health Department,Epi & Lab Capacity,12/1/2017,11/30/2018,244,1815660.00,100972.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1520445,152044503,HEALTH,Public Health Management Corporation,Health Department,KIDS Immunization,12/1/2017,11/30/2018,244,1012089.00,329149.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1520472,152047204,HEALTH,Public Health Management Corporation,Health Department,Contract Staff,9/30/2017,9/29/2018,182,506683.00,122957.07,Public Health Management Corporation,09,EXEMPT,Non Profit
1620069,162006902,HEALTH,Public Health Management Corporation,Health Department,Bioterrorism,7/1/2017,6/30/2018,91,1293682.00,535789.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1620091,162009103,HEALTH,Public Health Management Corporation,Health Department,MIS STAFFING,7/1/2017,6/30/2018,91,669785.88,214222.20,Public Health Management Corporation,09,EXEMPT,Non Profit
1620150,162015003,HEALTH,Public Health Management Corporation,General Consultant Services,IT Support,7/1/2017,6/30/2018,91,448372.00,199344.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1620242,162024202,HEALTH,Public Health Management Corporation,Health Department,STD CoRECT,9/1/2017,8/31/2018,153,401738.00,187916.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1620311,162031102,HEALTH,Public Health Management Corporation,Health Department,FY 18 CDC Navigation,9/30/2017,9/29/2018,182,671334.00,133411.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1620339,162033904,HEALTH,Public Health Management Corporation,Health Department,MSA Contract Staff,7/1/2017,6/30/2018,91,178948.82,100190.29,Public Health Management Corporation,09,EXEMPT,Non Profit
1620345,162034502,HEALTH,Public Health Management Corporation,Health Department,Immunization Education,12/1/2017,11/30/2018,244,953031.00,350059.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1620389,162038902,HEALTH,Public Health Management Corporation,Health Department,LEAD RREMEDIATION SERVICE,12/1/2017,11/30/2018,244,466828.00,0.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1620450,162045002,HEALTH,Public Health Management Corporation,Health Department,Home Remediation Work,4/15/2017,4/14/2018,14,1190000.00,221925.18,Public Health Management Corporation,01,ADVERTISED,Non Profit
1720033,172003301,HEALTH,Public Health Management Corporation,Health Department,Mammography Support,7/1/2017,6/30/2018,91,192856.00,123033.65,Public Health Management Corporation,09,EXEMPT,Non Profit
