original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1020427,102042703,PUBLIC PROPERTY,Buell Kratzer Powell,Architect and Engineer Svcs,Woodstock Shelter Facade,1/1/2015,12/31/2015,184,"7,045.50",0,Buell Kratzer Powell,1,ADVERTISED,For Profit
MPXX15000062,MPXX15000062,PRISONS,Edward J. Dymek,Miscellaneous Order,CHAPLAINCY SERVICES,7/1/2014,6/30/2015,0,"7,200.00","5,606.25",Edward J. Dymek,102,EXEMPT,For Profit
MPXX15000054,MPXX15000054,PRISONS,Eric Schweizer,Miscellaneous Order,CHAPLAINCY SERVICES,7/1/2014,6/30/2015,0,"7,200.00","5,816.25",Eric Schweizer,102,EXEMPT,For Profit
MPXX15000056,MPXX15000056,PRISONS,Gerome W. McDonald,Miscellaneous Order,CHAPLAINCY SERVICES,7/1/2014,6/30/2015,0,"7,200.00","5,430.00",Gerome W. McDonald,102,EXEMPT,For Profit
MPXX15000043,MPXX15000043,PRISONS,Jerome Smith,Miscellaneous Order,chaplaincy services,7/1/2014,6/30/2015,0,"7,200.00","5,790.00",Jerome Smith,102,EXEMPT,For Profit
MPXX15000047,MPXX15000047,PRISONS,Ronald Muse,Miscellaneous Order,Chaplaincy Services,7/1/2014,6/30/2015,0,"7,200.00","6,900.00",Ronald Muse,102,EXEMPT,For Profit
MPXX15000082,MPXX15000082,PRISONS,Ronald Nathaniel Bayne,Miscellaneous Order,CHAPLAINCY SERVICES,7/1/2014,6/30/2015,0,"7,200.00","6,690.00",Ronald Nathaniel Bayne,102,EXEMPT,For Profit
MPXX15000064,MPXX15000064,HEALTH,Dental Forensic Services of Indian Valley,Miscellaneous Order,Forensic Odontology Svs,7/1/2014,6/30/2015,0,"7,250.00","7,250.00",Dental Forensic Services of Indian Valley,1,ADVERTISED,For Profit
1420465,142046501,OFFICE OF HOUSING & COMMUNITY DEV,Homeownership Counseling Assoc. of the Delaware Valley,Housing & Economic Development,Financial Literacy,3/1/2015,2/28/2016,243,"7,333.00","7,128.91",Homeownership Counseling Assoc. of the Delaware Valley,1,ADVERTISED,Non Profit
MPXX15000202,MPXX15000202,HEALTH,"General Healthcare Resources, Inc.",Miscellaneous Order,Nursing Services,9/22/2014,6/30/2015,0,"7,344.00","7,344.00","General Healthcare Resources, Inc.",102,EXEMPT,For Profit
1420411,142041101,HEALTH,Drexel University,Health Department,Training Needs Assessment,7/1/2014,6/30/2015,0,"7,500.00",0,Drexel University,9,EXEMPT,Non Profit
MPXX15000313,MPXX15000313,COMMERCE,The Rudnick Spector Firm P.C.,Miscellaneous Order,Legal Services,2/13/2015,6/30/2015,0,"7,619.91","3,039.95",The Rudnick Spector Firm P.C.,102,EXEMPT,For Profit
MPXX15000377,MPXX15000377,CITY CONTROLLERS OFFICE,Charles Swanson,Miscellaneous Order,Economic Consulant,6/1/2015,6/30/2015,0,"8,000.00",0,Charles Swanson,102,EXEMPT,For Profit
1520492,1520492,CITY TREASURER,Digital Assurance Certification,General Consultant Services,Dissemination Agent,1/1/2015,12/31/2015,184,"8,000.00",0,Digital Assurance Certification,1,ADVERTISED,For Profit
1520231,1520231,HUMAN SERVICES,Palmetto Pee Dee Behavioral Health,Human Services Department,Placement,7/1/2014,6/30/2015,0,"8,760.00","6,585.00",Palmetto Pee Dee Behavioral Health,6,EXEMPT,For Profit
MPXX15000293,MPXX15000293,PARKS & RECREATION,Temple University,Miscellaneous Order,Ranger Training,1/28/2015,6/30/2015,0,"8,800.10","8,800.10",Temple University,102,EXEMPT,Non Profit
MPXX15000114,MPXX15000114,MAYORS OFFICE COMMUNITY SRV.,YIKES INC,Miscellaneous Order,Website Development,7/1/2014,6/30/2015,0,"8,852.00","8,852.00",YIKES INC,102,EXEMPT,For Profit
MPXX15000248,MPXX15000248,MAYORS OFFICE COMMUNITY SRV.,Jennifer Bogoni,Miscellaneous Order,Collective Impact,10/1/2014,6/30/2015,0,"8,861.25","7,097.50",Jennifer Bogoni,102,EXEMPT,For Profit
MPXX15000189,MPXX15000189,HUMAN SERVICES,"JKM Training, Inc",Miscellaneous Order,Safe Crisis Management,7/1/2014,6/30/2015,0,"9,000.00","3,387.75","JKM Training, Inc",102,EXEMPT,For Profit
MPXX15000155,MPXX15000155,COMMERCE,JT GOLDSTEIN,Miscellaneous Order,Audit Services,7/16/2014,6/30/2015,0,"9,399.48","9,399.48",JT GOLDSTEIN,1,ADVERTISED,For Profit
MPXX15000026,MPXX15000026,OFFICE OF SUPPORTIVE HOUSING,Jacqueline Krosnodomskie,Miscellaneous Order,Resident Mobility Class,7/1/2014,6/30/2015,0,"9,480.00","8,220.00",Jacqueline Krosnodomskie,102,EXEMPT,For Profit
MPXX15000320,MPXX15000320,HEALTH,Vericord LLC dba Chexout,Miscellaneous Order,STD Test Results Text,3/1/2015,6/30/2015,0,"9,500.00","9,500.00",Vericord LLC dba Chexout,102,EXEMPT,For Profit
MPXX15000140,MPXX15000140,HUMAN SERVICES,American Red Cross,Miscellaneous Order,CPR Training,7/1/2014,6/30/2015,0,"9,540.00","3,097.00",American Red Cross,102,EXEMPT,Non Profit
MPXX15000238,MPXX15000238,MANAGING DIRECTOR,Center For Literacy,Miscellaneous Order,Literacy& GED Training,7/1/2014,6/30/2015,0,"9,595.99","6,403.98",Center For Literacy,102,EXEMPT,Non Profit
MPXX15000365,MPXX15000365,WATER,Whitehouse Group,Miscellaneous Order,Grant Application Proposa,5/8/2015,6/30/2015,0,"9,750.00","9,750.00",Whitehouse Group,102,EXEMPT,For Profit
1120652,112065204,HEALTH,"David A. Lopez and Company, LLC",Accounting and Auditing Svcs,Get Healthy Philly,6/1/2014,5/31/2015,0,"9,976.00","9,976.00","David A. Lopez and Company, LLC",7,EXEMPT,For Profit
MPXX15000156,MPXX15000156,CITY CONTROLLERS OFFICE,Research for Action,Miscellaneous Order,Policy Scan/Summary Prep,7/30/2014,6/30/2015,0,"10,000.00",0,Research for Action,102,EXEMPT,Non Profit
1320528,132052804,CITY COUNCIL,"EConsult Solutions, Inc",General Consultant Services,continuing work on AVI,1/1/2015,12/31/2015,184,"10,000.00",0,ECONSULT CORPORATION,1,ADVERTISED,For Profit
MPXX15000275,MPXX15000275,CITY COUNCIL,Scott J. Rubin,Miscellaneous Order,consulting svs,12/1/2014,6/30/2015,0,"10,000.00","6,998.26",Scott J. Rubin,102,EXEMPT,For Profit
MPXX15000290,MPXX15000290,COMMERCE,"Professional Health Services, Inc",Miscellaneous Order,Employee Medical Testing,1/14/2015,6/30/2015,0,"10,000.00",0,"Professional Health Services, Inc",102,EXEMPT,For Profit
MPXX15000168,MPXX15000168,DIVISION OF TECHNOLOGY,Bogom Computer Solutions,Miscellaneous Order,Lotus Notes Support-Water,7/1/2014,6/30/2015,0,"10,000.00",0,Bogom Computer Solutions,102,EXEMPT,For Profit
MPXX15000059,MPXX15000059,HEALTH,"WILLS EYE OPTHALMOLOGY CLINIC, INC.",Miscellaneous Order,Path. Ophthalmic Exam Svs,7/1/2014,6/30/2015,0,"10,000.00",0,"WILLS EYE OPTHALMOLOGY CLINIC, INC.",1,ADVERTISED,Non Profit
MPXX15000130,MPXX15000130,LAW,Artz Health Law,Miscellaneous Order,D.A. - Revenue Investigat,7/1/2014,6/30/2015,0,"10,000.00","4,068.77",Artz Health Law,102,EXEMPT,For Profit
MPXX15000153,MPXX15000153,LAW,Brad V. Shuttleworth,Miscellaneous Order,D.A. Revenue Investigatio,7/1/2014,6/30/2015,0,"10,000.00","6,417.84",Brad V. Shuttleworth,102,EXEMPT,For Profit
1320487,132048702,LAW,"Eckert Seamans Cherin & Mellott, LLC",Legal Services,Legal Advisors - PGW,9/1/2014,8/31/2015,62,"10,000.00","24,211.06","Eckert Seamans Cherin & Mellott, LLC",1,ADVERTISED,For Profit
MPXX15000196,MPXX15000196,MAYORS OFFICE COMMUNITY SRV.,Clarifi,Miscellaneous Order,Advertising Services,7/1/2014,6/30/2015,0,"10,000.00","3,475.49",Clarifi,102,EXEMPT,Non Profit
1320670,132067002,OFFICE OF HOUSING & COMMUNITY DEV,Osvaldo Aviles,Housing & Economic Development,Translation Services,2/1/2015,1/31/2016,215,"10,000.00",0,Osvaldo Aviles,7,EXEMPT,For Profit
1520108,1520108,OFFICE OF THE INSPECTOR GENERAL,"Advance Detective Bureau, Inc. T/A D.O. Richardson",General Consultant Services,Surveillance Services,7/1/2014,6/30/2015,0,"10,000.00",0,"Advance Detective Bureau, Inc. T/A D.O. Richardson",7,EXEMPT,For Profit
MPXX15000219,MPXX15000219,PARKS & RECREATION,"CPR/AED Public Awareness and Training Network, Inc",Miscellaneous Order,CPR Training and Awarenes,10/1/2014,6/30/2015,0,"10,000.00","10,000.00","CPR/AED Public Awareness and Training Network, Inc",102,EXEMPT,Non Profit
MPXX15000327,MPXX15000327,PRISONS,GNCPR,Miscellaneous Order,voter registration,2/16/2015,6/30/2015,0,"10,000.00","10,000.00",GNCPR,1,ADVERTISED,For Profit
1320797,132079701,PUBLIC PROPERTY,Hatch Mott MacDonald I & E LLC,Architect and Engineer Svcs,Kelly Drive Storm Water,6/30/2015,6/29/2016,365,"10,000.00","6,575.00",Hatch Mott MacDonald I & E LLC,1,ADVERTISED,For Profit
MPXX15000381,MPXX15000381,PUBLIC PROPERTY,Street Media,Miscellaneous Order,Signs for 7th Fl of CH,6/3/2015,6/30/2015,0,"10,000.00",0,Street Media,102,EXEMPT,For Profit
MPXX15000006,MPXX15000006,RECORDS,"1 Source Safety & Health, Inc.",Miscellaneous Order,Safety,7/1/2014,6/30/2015,0,"10,000.00","9,390.05","1 Source Safety & Health, Inc.",102,EXEMPT,For Profit
MPXX15000372,MPXX15000372,RECORDS,Urban GIS,Miscellaneous Order,land parcels,5/20/2015,6/30/2015,0,"10,000.00",0,Urban GIS,102,EXEMPT,For Profit
MPXX15000350,MPXX15000350,COMMERCE,Philadelphia Youth Network,Miscellaneous Order,SUMMER INTERNSHIP FY 15,4/20/2015,6/30/2015,0,"10,200.00",0,Philadelphia Youth Network,102,EXEMPT,Non Profit
MPXX15000328,MPXX15000328,PRISONS,"Urban Engineers, Inc.",Miscellaneous Order,PADEP Closure Report,5/1/2015,6/30/2015,0,"10,250.00",0,"Urban Engineers, Inc.",102,EXEMPT,For Profit
MPXX15000220,MPXX15000220,FINANCE,Bradley & Bradley Associates,Miscellaneous Order,Insurance Brokerage Srvs,9/26/2014,6/30/2015,0,"10,595.00","10,595.00",Bradley & Bradley Associates,102,EXEMPT,For Profit
MPXX15000339,MPXX15000339,HUMAN SERVICES,Philadelphia Public Access Corp.,Miscellaneous Order,Video production,4/7/2015,6/30/2015,0,"10,800.00",0,Philadelphia Public Access Corp.,103,Prior to 2-1-2006,Non Profit
MPXX15000060,MPXX15000060,PRISONS,Asim Abdur-Rashid,Miscellaneous Order,chaplaincy services,7/1/2014,6/30/2015,0,"10,800.00","3,517.50",Asim Abdur-Rashid,102,EXEMPT,Non Profit
MPXX15000055,MPXX15000055,PRISONS,IN HIS SERVICE INC.,Miscellaneous Order,chaplaincy services,7/1/2014,6/30/2015,0,"10,800.00","10,560.00",IN HIS SERVICE INC.,102,EXEMPT,Non Profit
MPXX15000048,MPXX15000048,PRISONS,Sayed Abdul-Hadi,Miscellaneous Order,CHAPLAINCY SERVICES,7/1/2014,6/30/2015,0,"10,800.00","10,626.25",Sayed Abdul-Hadi,102,EXEMPT,For Profit
MPXX15000152,MPXX15000152,PUBLIC PROPERTY,"Bonnett Associates, Inc.",Miscellaneous Order,DC Dorm Heating F & G,7/28/2014,6/30/2015,0,"11,000.00",0,"Bonnett Associates, Inc.",102,EXEMPT,For Profit
MPXX15000100,MPXX15000100,HEALTH,"Social Solutions Global, Inc.",Miscellaneous Order,ETO,7/1/2014,6/30/2015,0,"11,460.00","11,460.00","Social Solutions Global, Inc.",102,EXEMPT,For Profit
1320264,132026402,HUMAN SERVICES,People's Emergency Center,Human Services Department,Placement Services,7/1/2014,6/30/2015,0,"11,701.00",0,People's Emergency Center,9,EXEMPT,Non Profit
MPXX15000120,MPXX15000120,MAYORS OFFICE COMMUNITY SRV.,Community College of Philadelphia,Miscellaneous Order,Training Services,9/1/2014,6/30/2015,0,"12,000.00","11,643.00",Community College of Philadelphia,102,EXEMPT,Non Profit
MPXX15000264,MPXX15000264,OFFICE OF SUPPORTIVE HOUSING,Trinity Memorial Church d/b/a C.O.R.P.,Miscellaneous Order,Winter EH for Single Men,12/1/2014,6/30/2015,0,"12,000.00","12,000.00",Trinity Memorial Church d/b/a C.O.R.P.,102,EXEMPT,Non Profit
1520506,1520506,PARKS & RECREATION,Pamela Williams,Performing Artists-Public Art,Performing Artist,6/1/2015,5/31/2016,336,"12,000.00",0,Pamela Williams,1,ADVERTISED,For Profit
MPXX15000359,MPXX15000359,WATER,Urban Affairs Coalition,Miscellaneous Order,Monitoring Svcs for GARP,4/1/2015,6/30/2015,0,"12,000.00","4,764.21",Urban Affairs Coalition,102,EXEMPT,Non Profit
MPXX15000109,MPXX15000109,CITY CONTROLLERS OFFICE,Carole Buncher & Associates,Miscellaneous Order,Training Sessions,7/11/2014,6/30/2015,0,"12,500.00","12,400.00",Carole Buncher & Associates,102,EXEMPT,For Profit
MPXX15000034,MPXX15000034,OFFICE OF BH-MR SERVICES,Centre County Mental Health/Mental Retardation-Drug &Alcohol,Miscellaneous Order,MENTAL HEALTH SERVICES,7/1/2014,6/30/2015,0,"12,500.00","8,745.00",Centre County Mental Health/Mental Retardation-Drug &Alcohol,103,Prior to 2-1-2006,Non Profit
MPXX15000186,MPXX15000186,OFFICE OF PROPERTY ASSESSMENTS,Robert J Gloudemans,Miscellaneous Order,Mass Appraisal Assitance,7/1/2014,6/30/2015,0,"12,500.00","12,500.00",Robert J Gloudemans,102,EXEMPT,For Profit
1220167,122016703,PENSION BOARD,Pension Benefit Information,General Consultant Services,Death Audit Services,7/1/2014,6/30/2015,0,"12,800.00","5,892.00",Pension Benefit Information,1,ADVERTISED,For Profit
MPXX15000117,MPXX15000117,DIVISION OF TECHNOLOGY,Route Smart Technologies,Miscellaneous Order,Software Support,7/16/2014,6/30/2015,0,"12,985.00","12,985.00",Route Smart Technologies,102,EXEMPT,For Profit
MPXX15000028,MPXX15000028,OFFICE OF SUPPORTIVE HOUSING,Thomas Jefferson University,Miscellaneous Order,Occupational Therapy,7/1/2014,6/30/2015,0,"13,000.00","9,750.00",Thomas Jefferson University,102,EXEMPT,Non Profit
MPXX15000179,MPXX15000179,PARKS & RECREATION,Philadelphia Mural Arts Advocates,Miscellaneous Order,Mural Wall Painting,8/22/2014,6/30/2015,0,"13,000.00",0,Philadelphia Mural Arts Advocates,103,Prior to 2-1-2006,Non Profit
MPXX15000013,MPXX15000013,PENSION BOARD,Dr. Martin H. Rosenweig,Miscellaneous Order,Independent Medical Exams,7/1/2014,6/30/2015,0,"13,000.00","6,025.00",Dr. Martin H. Rosenweig,1,ADVERTISED,For Profit
MPXX15000204,MPXX15000204,PRISONS,L B Fencing LLC,Miscellaneous Order,orchard project,9/16/2014,6/30/2015,0,"13,152.00","13,152.00",L B Fencing LLC,102,EXEMPT,For Profit
MPXX15000139,MPXX15000139,PARKS & RECREATION,Sadie Rose LLC,Miscellaneous Order,Photography Services,7/1/2014,6/30/2015,0,"13,250.00","13,250.00",Sadie Rose LLC,102,EXEMPT,For Profit
1520497,1520497,LAW,"Cedrone & Mancano, LLC",Legal Services,Counsel for Criminal Inve,2/10/2015,2/9/2016,224,"13,333.00",0,"Cedrone & Mancano, LLC",1,ADVERTISED,For Profit
1420471,142047101,OFFICE OF HOUSING & COMMUNITY DEV,"Philadelphia Legal Assistance Center, Inc.",Housing & Economic Development,Outreach Coordination,3/1/2015,6/30/2015,0,"13,333.00",0,"Philadelphia Legal Assistance Center, Inc.",1,ADVERTISED,Non Profit
1520488,1520488,LAW,Archer & Greiner,Legal Services,Counsel for Criminal Inve,2/10/2015,2/9/2016,224,"13,333.34",0,Archer & Greiner,1,ADVERTISED,For Profit
1520501,1520501,LAW,Jacobs Kivitz & Drake LLC Attorneys At Law,Legal Services,Counsel for Criminal Inve,2/10/2015,2/9/2016,224,"13,333.34",0,Jacobs Kivitz & Drake LLC Attorneys At Law,1,ADVERTISED,For Profit
1520441,1520441,OFFICE OF SUPPORTIVE HOUSING,Calcutta House,OESS (OSHA),INDEPENDENCE PLACE II,12/1/2014,11/30/2015,153,"13,608.00","7,504.00",Calcutta House,9,EXEMPT,Non Profit
MPXX15000263,MPXX15000263,HEALTH,"David A. Lopez and Company, LLC",Miscellaneous Order,TITLE V AUDIT,12/1/2014,6/30/2015,0,"13,810.00",0,"David A. Lopez and Company, LLC",103,Prior to 2-1-2006,For Profit
MPXX15000166,MPXX15000166,FREE LIBRARY,Friends of the Free Library of Philadelphia,Miscellaneous Order,workshops and programs,7/1/2014,6/30/2015,0,"13,999.00","4,666.00",Friends of the Free Library of Philadelphia,102,EXEMPT,Non Profit
MPXX15000307,MPXX15000307,COMMERCE,Mount Airy U.S.A.,Miscellaneous Order,Night Market,7/23/2014,6/30/2015,0,"14,000.00","14,000.00",Mount Airy U.S.A.,102,EXEMPT,Non Profit
MPXX15000213,MPXX15000213,COMMERCE,Southwest Community Development Corporation,Miscellaneous Order,Update 1o year plan,7/23/2014,6/30/2015,0,"14,000.00","2,590.00",Southwest Community Development Corporation,102,EXEMPT,Non Profit
1420319,142031902,HEALTH,TechSense Solutions Inc.,Computer and Information Svcs,Web Development & Support,7/1/2014,6/30/2015,0,"14,000.00",0,TechSense Solutions Inc.,7,EXEMPT,For Profit
MPXX15000240,MPXX15000240,MANAGING DIRECTOR,Philabundance,Miscellaneous Order,Culinary Training,7/1/2014,6/30/2015,0,"14,400.00","7,200.00",Philabundance,102,EXEMPT,Non Profit
MPXX15000286,MPXX15000286,OFFICE OF SUPPORTIVE HOUSING,Volunteers of America Delaware Valley,Miscellaneous Order,Winter Initiative,12/22/2014,6/30/2015,0,"14,400.00",0,Volunteers of America Delaware Valley,103,Prior to 2-1-2006,Non Profit
MPXX15000044,MPXX15000044,PRISONS,Christopher Collick,Miscellaneous Order,chaplaincy services,7/1/2014,6/30/2015,0,"14,400.00","13,919.56",Christopher Collick,102,EXEMPT,For Profit
MPXX15000061,MPXX15000061,PRISONS,Denise Dinkins,Miscellaneous Order,CHAPLAINCY SERVICE,7/1/2014,6/30/2015,0,"14,400.00","9,022.50",Denise Dinkins,102,EXEMPT,For Profit
MPXX15000049,MPXX15000049,PRISONS,Joanne M. Taylor,Miscellaneous Order,CHAPLAINCY SERVICES,7/1/2014,6/30/2015,0,"14,400.00","14,372.75",Joanne M. Taylor,102,EXEMPT,For Profit
MPXX15000057,MPXX15000057,PRISONS,John Burke,Miscellaneous Order,CHAPLAINCY SERVICES,7/1/2014,6/30/2015,0,"14,400.00","14,148.75",John Burke,102,EXEMPT,For Profit
MPXX15000050,MPXX15000050,PRISONS,Province of St. Augustine Padre Pio Friary,Miscellaneous Order,CHAPLAINCY SERVICES,7/1/2014,6/30/2015,0,"14,400.00","13,800.00",Province of St. Augustine Padre Pio Friary,102,EXEMPT,Non Profit
MPXX15000052,MPXX15000052,PRISONS,Sally Lukens,Miscellaneous Order,CHAPLAINCY SERVICES,7/1/2014,6/30/2015,0,"14,400.00","11,295.00",Sally Lukens,102,EXEMPT,For Profit
MPXX15000053,MPXX15000053,PRISONS,Sonia Soto,Miscellaneous Order,CHAPLAINCY SERVICES,7/1/2014,6/30/2015,0,"14,400.00","13,872.50",Sonia Soto,102,EXEMPT,For Profit
MPXX15000134,MPXX15000134,POLICE,"Karyn L. Scher, Ph. D.",Miscellaneous Order,Psychological Evaluations,7/1/2014,6/30/2015,0,"14,500.00","13,375.00","Karyn L. Scher, Ph. D.",102,EXEMPT,For Profit
MPXX15000113,MPXX15000113,MAYORS OFFICE COMMUNITY SRV.,Titan Outdoor LLC,Miscellaneous Order,Advertising Services,7/1/2014,6/30/2015,0,"14,571.00","14,571.00",Titan Outdoor LLC,102,EXEMPT,For Profit
MPXX15000301,MPXX15000301,CITY COUNCIL,"BFW Group, LLC",Miscellaneous Order,consulting services,1/2/2015,6/30/2015,0,"15,000.00","3,250.00","BFW Group, LLC",102,EXEMPT,For Profit
MPXX15000340,MPXX15000340,CITY COUNCIL,Earnestine Young,Miscellaneous Order,production of council doc,2/17/2015,6/30/2015,0,"15,000.00","15,000.00",Earnestine Young,102,EXEMPT,For Profit
MPXX15000274,MPXX15000274,CITY COUNCIL,Triad Strategies LLC,Miscellaneous Order,production of materials,10/20/2014,6/30/2015,0,"15,000.00","14,936.89",Triad Strategies LLC,102,EXEMPT,For Profit
MPXX15000298,MPXX15000298,CITY COUNCIL,Triad Strategies LLC,Miscellaneous Order,state lobbying services,1/5/2015,6/30/2015,0,"15,000.00","12,800.00",Triad Strategies LLC,102,EXEMPT,For Profit
1520341,1520341,CITY TREASURER,Dilworth Paxson LLP,Legal Services,Bond Counsel - Airport,8/1/2014,7/31/2015,31,"15,000.00",0,Dilworth Paxson LLP,1,ADVERTISED,For Profit
MPXX15000085,MPXX15000085,COMMERCE,IMX Medical Management Services,Miscellaneous Order,Personnel Examining Servi,7/3/2014,6/30/2015,0,"15,000.00",100,IMX Medical Management Services,102,EXEMPT,For Profit
MPXX15000073,MPXX15000073,COMMERCE,News Watch,Miscellaneous Order,Radio & TV Broadcast Serv,7/1/2014,6/30/2015,0,"15,000.00","4,505.50",News Watch,102,EXEMPT,For Profit
MPXX15000255,MPXX15000255,COMMERCE,Open Doors Organization,Miscellaneous Order,ADA Training,11/5/2014,6/30/2015,0,"15,000.00","15,000.00",Open Doors Organization,102,EXEMPT,Non Profit
1420420,142042001,COMMERCE,"Portfolio Associates, Inc.",General Consultant Services,RENEWAL ONE,1/1/2015,12/31/2015,184,"15,000.00",0,"Portfolio Associates, Inc.",1,ADVERTISED,For Profit
MPXX15000200,MPXX15000200,DIVISION OF TECHNOLOGY,Peripheral Systems Inc.,Miscellaneous Order,Combined Campaign,7/1/2014,6/30/2015,0,"15,000.00","6,717.27",Peripheral Systems Inc.,102,EXEMPT,For Profit
MPXX15000321,MPXX15000321,HEALTH,"Northfound, LLC",Miscellaneous Order,Design Projects,2/1/2015,6/30/2015,0,"15,000.00","3,766.00","Northfound, LLC",102,EXEMPT,For Profit
MPXX15000005,MPXX15000005,HEALTH,Tenet Health Systems St. CHFC  L.L.C.,Miscellaneous Order,Pediatric Specialty Svcs.,7/1/2014,6/30/2015,0,"15,000.00","7,760.62",Tenet Health Systems St. CHFC  L.L.C.,102,EXEMPT,For Profit
1320189,132018902,LAW,Gould & Lamb LLC,General Consultant Services,Medicare Reporting,7/1/2014,6/30/2015,0,"15,000.00","12,500.00",Gould & Lamb LLC,7,EXEMPT,For Profit
1420461,142046101,MANAGING DIRECTOR,"Deaf Hearing Communication Centre, Inc",General Consultant Services,ASL Interpretation MCPD,1/1/2015,12/31/2015,184,"15,000.00",411.1,"Deaf Hearing Communication Centre, Inc",7,EXEMPT,Non Profit
1220289,122028903,OFFICE OF BH-MR SERVICES,"Susan B. Spencer, Inc",General Consultant Services,BH & HIV Serice Coord.,7/1/2014,6/30/2015,0,"15,000.00","5,250.00","Susan B. Spencer, Inc",1,ADVERTISED,For Profit
MPXX15000257,MPXX15000257,OFFICE OF FLEET MANAGEMENT,"Healthmark, Inc.",Miscellaneous Order,Medical Surveillance,11/12/2014,6/30/2015,0,"15,000.00","10,265.00","Healthmark, Inc.",102,EXEMPT,For Profit
MPXX15000181,MPXX15000181,PARKS & RECREATION,Montgomery Early Learning Center,Miscellaneous Order,Professional Development,8/1/2014,6/30/2015,0,"15,000.00","3,600.00",Montgomery Early Learning Center,102,EXEMPT,Non Profit
MPXX15000102,MPXX15000102,PENSION BOARD,Reconstructive Orthopedic Associates,Miscellaneous Order,Orthopedist,7/9/2014,6/30/2015,0,"15,000.00","10,500.00",Reconstructive Orthopedic Associates,102,EXEMPT,For Profit
MPXX15000173,MPXX15000173,POLICE,"R. J. Lee Group, Inc.",Miscellaneous Order,Gunshot Analysis Svcs.,8/19/2014,6/30/2015,0,"15,000.00","2,400.00","R. J. Lee Group, Inc.",102,EXEMPT,For Profit
MPXX15000007,MPXX15000007,REVENUE,Elwyn,Miscellaneous Order,Printing Services,7/1/2014,6/30/2015,0,"15,000.00","10,940.20",Elwyn,102,EXEMPT,Non Profit
1520281,1520281,HUMAN SERVICES,"120 Rider Avenue Operating Company, LP",Human Services Department,Group Home Services,9/1/2014,6/30/2015,0,"15,010.00","13,557.60","120 Rider Avenue Operating Company, LP",1,ADVERTISED,For Profit
MPXX15000325,MPXX15000325,POLICE,ANSI-ASQ NATIONAL ACCREDITATION BOARD LLC,Miscellaneous Order,INT. AUDITING WORKSHOP,3/16/2015,6/30/2015,0,"15,900.00",0,ANSI-ASQ NATIONAL ACCREDITATION BOARD LLC,102,EXEMPT,Non Profit
1520515,1520515,HUMAN SERVICES,Joseph J Peters Institute,Human Services Department,Forensic Services,3/16/2015,6/30/2015,0,"15,931.00",0,Joseph J Peters Institute,1,ADVERTISED,Non Profit
MPXX15000216,MPXX15000216,COMMERCE,"Shapiro Commuications, LLC",Miscellaneous Order,Customer Service,9/23/2014,6/30/2015,0,"16,000.00","16,000.00","Shapiro Commuications, LLC",102,EXEMPT,For Profit
MPXX15000237,MPXX15000237,DIVISION OF TECHNOLOGY,"Soapbox Solutions, LLC",Miscellaneous Order,Website Upgrade/Maintenan,10/20/2014,6/30/2015,0,"16,000.00","16,000.00","Soapbox Solutions, LLC",102,EXEMPT,For Profit
MPXX15000025,MPXX15000025,OFFICE OF SUPPORTIVE HOUSING,"Dr. Bijan Etemad, M.D.",Miscellaneous Order,Resident Psychiatric Serv,7/1/2014,6/30/2015,0,"16,000.00","6,000.00","Dr. Bijan Etemad, M.D.",102,EXEMPT,For Profit
MPXX15000015,MPXX15000015,PENSION BOARD,"David Knox, M.D.",Miscellaneous Order,Independent Medical Exams,7/1/2014,6/30/2015,0,"16,000.00","10,600.00","David Knox, M.D.",1,ADVERTISED,For Profit
MPXX15000132,MPXX15000132,POLICE,"Andrew Wolanin, Psy.D.",Miscellaneous Order,Psychological Evaluations,7/1/2014,6/30/2015,0,"16,000.00","15,240.00","Andrew Wolanin, Psy.D.",102,EXEMPT,For Profit
MPXX15000205,MPXX15000205,POLICE,"CBM Archives Company, LLC",Miscellaneous Order,Data Recovery Services,9/16/2014,6/30/2015,0,"16,222.00",0,"CBM Archives Company, LLC",102,EXEMPT,For Profit
MPXX15000289,MPXX15000289,PRISONS,Philadelphia Orchard Project,Miscellaneous Order,orchard project,11/1/2014,6/30/2015,0,"16,475.00","13,417.28",Philadelphia Orchard Project,102,EXEMPT,Non Profit
MPXX15000163,MPXX15000163,CITY CONTROLLERS OFFICE,James J. McNichol,Miscellaneous Order,Accounting/Consuling Svcs,8/7/2014,6/30/2015,0,"16,500.00","8,700.00",James J. McNichol,102,EXEMPT,For Profit
MPXX15000133,MPXX15000133,POLICE,"Nancy Rosenberg, Psy.D.",Miscellaneous Order,Psychological Evaluations,7/1/2014,6/30/2015,0,"16,500.00","15,875.00","Nancy Rosenberg, Psy.D.",102,EXEMPT,For Profit
MPXX15000199,MPXX15000199,HUMAN SERVICES,John S. Lyons,Miscellaneous Order,CANS/Fast Training,9/14/2014,6/30/2015,0,"16,619.00",0,John S. Lyons,102,EXEMPT,For Profit
MPXX15000343,MPXX15000343,CITY CONTROLLERS OFFICE,"Tactile Design Group, LLC",Miscellaneous Order,Website Redesign,4/13/2015,6/30/2015,0,"16,750.00","6,700.00","Tactile Design Group, LLC",102,EXEMPT,For Profit
