Bid_Number,Contract_Number,Contract_Description,Start_Date,End_Date,Contract_Type,Vendor_Name,Department_Name,Contract_Amount,Total_Contract_Months,Remaining_Contract_Months,Total_Transactions
6932R,154106,"Security Bollards along Departures Roadway,  Phila PA",20150311,,PW,A P CONSTRUCTION INCORPORATION,COMMERCE,"$3,755,840.00",,,1070789.5
6937,A24017,A P CONSTRUCTION INCORPORATION Bid# 6937,20121224,,PW,A P CONSTRUCTION INCORPORATION,COMMERCE,"$10,862,431.00",,,836465.45
6942R,A24152,SCHNEIDER ELECTRIC BUILDINGS INC Bid# 6942R,20140609,,PW,SCHNEIDER ELECTRIC BUILDINGS INC,COMMERCE,"$827,633.00",,,87154.24
6953,144159,"Replacement of Salt Dome Facility, Phila PA",20140930,,PW,GROUND PENETRATION & RESTORATION INC,COMMERCE,"$1,079,844.00",,,78843.6
6954,B44138,TONY DEPAUL AND SON Bid# 6954,20150203,,PW,TONY DEPAUL AND SON,COMMERCE,"$800,000.00",,,3151579.25
6958,F44030,GROUND PENETRATION & RESTORATION INC Bid# 6958,20141126,,PW,GROUND PENETRATION & RESTORATION INC,COMMERCE,"$450,000.00",,,127661.4
6960ELB,D34092,EDWARD J MELONEY INCORPORATED Bid# 6960ELB,20150629,,PW,EDWARD J MELONEY INCORPORATED,COMMERCE,"$75,000.00",,,256817.67
6962,144021,"Electrical Work Associated with Signage Upgrade to Modernize & Standardize Wayfinding & Info Signs, Phila International Airport, Phila. PA",20130904,,PW,E J ELECTRIC INCORPORATED,COMMERCE,"$237,600.00",,,27217.5
6963,A44025,EDWARD J MELONEY INCORPORATED Bid# 6963,20140117,,PW,EDWARD J MELONEY INCORPORATED,COMMERCE,"$2,575,100.00",,,458978.25
6964,144020,"GCON Work Associated with Signage Upgrade to Modernize & Standardize Wayfinding & Info Signs, Phila PA",20130904,,PW,ROCKPORT CONSTRUCTION COMPANY INC,COMMERCE,"$3,051,070.00",,,88400.93
6965,C44103,HUNTER ROBERTS CONSTRUCTION GROUP Bid# 6965,20150615,,PW,HUNTER ROBERTS CONSTRUCTION GROUP,COMMERCE,"$500,000.00",,,529417.93
6966ELB,B44041,MASON BUILDING GROUP INC Bid# 6966ELB,20140829,,PW,MASON BUILDING GROUP INC,COMMERCE,"$3,373,325.00",,,376939.36
6969,154041,"GCON - Replacement of Multi-User Flight Information Display Systems, Phila, PA",20141120,,PW,DANIEL J KEATING COMPANY,COMMERCE,"$1,612,300.00",,,1345787.74
6970,154040,"ELEC - Replacement of Multi-User Flight Information Display Systems, Phila PA",20141120,,PW,E J ELECTRIC INCORPORATED,COMMERCE,"$1,351,250.00",,,703195
6971,C54083,JACK COHEN & COMPANY INCORPORATED Bid# 6971,20150813,,PW,JACK COHEN & COMPANY INCORPORATED,COMMERCE,"$250,000.00",,,550610.73
6972,154013,"Replace existing roof A-East Terminal, Terminal A-Blink, Elevator Tower and Lower Roof @ Terminal A Baggage Claim, Phila PA",20141211,,PW,D A NOLT INCORPORATED,COMMERCE,"$3,478,359.50",,,2317940.54
6973R,154126,"Terminal Complex Storm Water Improvements - General, Phila, PA",20150413,,PW,A P CONSTRUCTION INCORPORATION,COMMERCE,"$1,048,300.00",,,142875
6974,154036,"Install Runway 9R Replacement Localizer, Phila PA",20141110,,PW,PALMAN ELECTRIC INCORPORATED,COMMERCE,"$1,411,439.00",,,1985126.7
6975,154068,"Access Control System (ACS) Upgrade - Phase I, Phila, PA",20150116,,PW,E J ELECTRIC INCORPORATED,COMMERCE,"$720,180.00",,,720180
6976,154127,"Access Control System (ACS) Upgrade- Phase 2. PHL Airport. Phila, PA",20150330,,PW,ARMOUR & SONS ELECTRIC INC,COMMERCE,"$534,033.90",,,534033.9
6980,154122,"Mechanical Work Associated with the Renovation of Restrooms at Terminal D through Terminal F, Phila, PA.",20150414,,PW,EDWARD J MELONEY INCORPORATED,COMMERCE,"$25,065.00",,,25065
6981,154123,"Terminal D, E and  F Restroom Renovations - Plumbing. Phila, PA",20150427,,PW,FIVE STAR INC,COMMERCE,"$66,060.00",,,66060
6984,154113,"Mechanical Work Associated with Rehabilitiation of Mechanical Room 9, Phila International Airport.",20150427,,PW,DOLAN MECHANICAL,COMMERCE,"$1,551,000.00",,,242005.5
6986,154150,"Demolition of 8400 and 8425 Executive Ave.Phila, PA.",20150803,,PW,"NORTHSTAR CONTRACTING GOUP, INC.",COMMERCE,"$2,140,875.00",,,21375
6987,A54142,SURETY MECHANICAL SERVICES Bid# 6987,20150811,,PW,SURETY MECHANICAL SERVICES,COMMERCE,"$500,000.00",,,37023.45
8043,154149,"Gama Wrecking - Master Demolition Bid Program - Bid over $150,000.00",20150611,,PW,GAMA WRECKING INCORPORATED,LICENSES & INSPECTIONS,"$490,360.00",,,490360
00001839,140109,SAFEWARE INC Bid # 00001839,20130901,20150831,SSE,SAFEWARE INC,SS&E,500000,36,36,"$72,353.58"
00007199,B10129,DELL MARKETING L P Bid # 00007199,20101001,20150930,SSE,DELL MARKETING L P,SS&E,7873000,,,"$440,842.54"
00007363,120165,INTERNATIONAL BUSINESS MACHINES CORP Bid # 00007363,20101001,20150930,SSE,INTERNATIONAL BUSINESS MACHINES CORP,SS&E,775000,36,12,
00008560,120252,EMERGING POWER INC Bid # 00008560,20111001,20150930,SSE,EMERGING POWER INC,SS&E,125000,,,
00009408,120355,TRANSAMERICAN OFFICE FURNITURE INC Bid # 00009408,20120618,20160430,SSE,TRANSAMERICAN OFFICE FURNITURE INC,SS&E,2250000,,,"$341,442.96"
00009413,130122,HUMANSCALE CORP Bid # 00009413,20120919,20160430,SSE,HUMANSCALE CORP,SS&E,800000,,,"$35,187.00"
00009635,120356,TRANSAMERICAN OFFICE FURNITURE INC Bid # 00009635,20120618,20160430,SSE,TRANSAMERICAN OFFICE FURNITURE INC,SS&E,3993000,,,"$757,695.43"
00010452,150099,HALIFAX SECURITY INC Bid # 00010452,20141106,20151031,SSE,HALIFAX SECURITY INC,SS&E,250000,24,24,"$3,990.00"
00011350,140292,U S MUNICIPAL SUPPLY CO Bid # 00011350,20140505,20150930,SSE,U S MUNICIPAL SUPPLY CO,SS&E,1000000,18,06,"$166,780.00"
00011357,140300,BANDIT INDUSTRIES INC Bid # 00011357,20140521,20160531,SSE,BANDIT INDUSTRIES INC,SS&E,"$200,000.00",,,
00011369,150066,DEERE & COMPANY Bid # 00011369,20141003,20150930,SSE,DEERE & COMPANY,SS&E,200000,36,36,
00011412,150158,A & H EQUIPMENT CO Bid # 00011412,20140121,20150930,SSE,A & H EQUIPMENT CO,SS&E,980000,36,36,
00011413,140301,ALTEC INDUSTRIES INC Bid # 00011413,20140521,20150930,SSE,ALTEC INDUSTRIES INC,SS&E,800000,,,"$209,806.00"
00011414,150064,BEST LINE LEASING INC Bid # 00011414,20140925,20150930,SSE,BEST LINE LEASING INC,SS&E,200000,36,36,
00011420,140289,CLEVELAND BROTHERS EQUIPMENT CO Bid # 00011420,20140422,20150930,SSE,CLEVELAND BROTHERS EQUIPMENT CO,SS&E,400000,36,36,
00011426,140302,EAGLE POWER & EQUIPMENT CORP Bid # 00011426,20140521,20160531,SSE,EAGLE POWER & EQUIPMENT CORP,SS&E,332000,,,"$5,368.00"
00011431,140290,GROFF TRACTOR & EQUIPMENT INC Bid # 00011431,20140422,20150930,SSE,GROFF TRACTOR & EQUIPMENT INC,SS&E,1000000,36,36,
00011432,150063,H A DEHART & SON Bid # 00011432,20140925,20150930,SSE,H A DEHART & SON,SS&E,1700000,36,36,
00011433,150065,HIGHWAY EQUIPMENT & SUPPLY CO Bid # 00011433,20141001,20150930,SSE,HIGHWAY EQUIPMENT & SUPPLY CO,SS&E,200000,36,36,
00011459,140291,U S MUNICIPAL SUPPLY CO Bid # 00011459,20140422,20150930,SSE,U S MUNICIPAL SUPPLY CO,SS&E,3175000,36,36,
00011688,150235,PINNACLE INTEGRATED SYSTEMS INC Bid # 00011688,20150605,20160605,SSE,PINNACLE INTEGRATED SYSTEMS INC,SS&E,500000,16,16,
00012881,150043,DELL MARKETING L P Bid # 00012881,20140710,20160531,SSE,DELL MARKETING L P,SS&E,2115246.44,36,36,"$551,968.47"
00012883,150124,INTERNATIONAL BUSINESS MACHINES CORP Bid # 00012883,20150301,20160531,SSE,INTERNATIONAL BUSINESS MACHINES CORP,SS&E,400000,12,12,
00012884,150123,PIERSON COMPUTING CONNECTION INC Bid # 00012884,20150301,20160531,SSE,PIERSON COMPUTING CONNECTION INC,SS&E,250000,12,12,
00013080,150165,BEST LINE LEASING INC Bid # 00013080,20150130,20160130,SSE,BEST LINE LEASING INC,SS&E,150000,36,36,"$136,601.30"
00013622,150103,UNITED PARCEL SERVICE Bid # 00013622,20141115,20151031,SSE,UNITED PARCEL SERVICE,SS&E,180000,24,24,"$20,901.09"
00013673,150083,HERTRICH FLEET SERVICES INC Bid # 00013673,20141021,20150831,SSE,HERTRICH FLEET SERVICES INC,SS&E,250000,36,36,
00013674,150084,WESTGATE CHEVROLET Bid # 00013674,20141021,20150831,SSE,WESTGATE CHEVROLET,SS&E,250000,36,36,
00013677,150085,WHITMOYER BUICK CHEVROLET INC Bid # 00013677,20141028,20150831,SSE,WHITMOYER BUICK CHEVROLET INC,SS&E,1703100,36,36,"$473,190.72"
00013679,150086,MCCAFFERTY FORD Bid # 00013679,20141028,20150831,SSE,MCCAFFERTY FORD,SS&E,250000,36,36,
00015283,140140,INTERNATIONAL SALT COMPANY LLC Bid # 00015283,20130801,20151031,SSE,INTERNATIONAL SALT COMPANY LLC,SS&E,2335325,12,12,
000358-1,130181,EN POINTE TECHNOLOGIES Bid # 000358-1,20130101,20160329,SSE,EN POINTE TECHNOLOGIES,SS&E,1000000,36,36,"$146,269.96"
000358-2,130089,INSIGHT PUBLIC SECTOR INC Bid # 000358-2,20120920,20160329,SSE,INSIGHT PUBLIC SECTOR INC,SS&E,1500000,36,36,"$15,607.74"
000358-3,130180,S H I INTERNATIONAL CORP Bid # 000358-3,20130101,20160329,SSE,S H I INTERNATIONAL CORP,SS&E,4105950,36,36,"$331,378.42"
010615NJ,160047,STAPLES CONTRACT & COMMERCIAL INC Bid # 010615NJ,20150801,20160731,SSE,STAPLES CONTRACT & COMMERCIAL INC,SS&E,200000,,,"$20,134.87"
22113FZC,150122,J & C ICE TECHNOLOGIES INC Bid # 22113FZC,20150101,20151231,SSE,J & C ICE TECHNOLOGIES INC,SS&E,210000,24,24,
526524,150031,INNOVATIVE PRINTING SYSTEMS INC Bid # 526524,20140701,20160630,SSE,INNOVATIVE PRINTING SYSTEMS INC,SS&E,2659190,,,"$298,588.28"
70313VRM,150121,R J SHERMAN ASSOCIATES INC Bid # 70313VRM,20141222,20150820,SSE,R J SHERMAN ASSOCIATES INC,SS&E,831466,36,36,
A1Z57040,A20113,GIRARD CAR WASH & DETAIL CENTER INC Bid # A1Z57040,20110901,20150831,SSE,GIRARD CAR WASH & DETAIL CENTER INC,SS&E,160001,36,12,"$30,456.76"
A1Z5704L,130104,Auto and Light Truck Wash and Detailing Services  Sch 84,20120901,20150831,SSE,ALL SEASONS CAR WASH & LUBE LLC,SS&E,50000.01,24,00,"$2,035.50"
A3Z59360,140248,Engine and Transmission Repair,20140201,20160131,SSE,DEL VAL INTERNATIONAL TRUCKS INC,SS&E,35150,33,21,"$17,941.99"
A4XL8400,140275,Supervision and Technical Services for the Process Control Computer System,20140317,20160316,SSE,SHINGLE & GIBB CO,SS&E,277445,36,24,"$32,472.42"
A4Z60230,150042,Ammunition,20140701,20160630,SSE,WITMER PUBLIC SAFETY GROUP INC,SS&E,108675,31,19,
A5WJ7980,150104,Restoration of Library Materials,20141101,20151031,SSE,H F GROUP LLC,SS&E,46125,32,32,
A5Z60780,160079,GEPPERT BROTHERS INC Bid # A5Z60780,20150701,20160630,SSE,GEPPERT BROTHERS INC,SS&E,"$397,650.00",33,33,
B2VW480L,120304,Sigma Aldrich Reagent Cartridges,20120401,20160331,SSE,CEN MED ENTERPRISES,SS&E,70250,36,00,"$6,720.00"
B4YC231L,150197,Refurbishing & Rehabilitation of Hydraulically Operated Inlet Cleaning Buckets,20150501,20160430,SSE,ROYERSFORD FOUNDRY & MACHINE CO INC,SS&E,235516.11,36,36,"$20,313.03"
CPA01-01,140249,DELL MARKETING L P Bid # CPA01-01,20140123,20151231,SSE,DELL MARKETING L P,SS&E,4109000,24,24,"$665,692.96"
NASP1862,150246,FASTENAL CO Bid # NASP1862,20150622,20160621,SSE,FASTENAL CO,SS&E,32000.01,08,08,"$8,033.67"
NJ060612,150224,BIG TRUCK RENTAL LLC Bid # NJ060612,20150518,20160517,SSE,BIG TRUCK RENTAL LLC,SS&E,500000,02,02,"$31,200.00"
NJ100614,150221,C D W GOVERNMENT INC Bid # NJ100614,20150513,20160512,SSE,C D W GOVERNMENT INC,SS&E,3000000,30,30,"$23,973.94"
NJPA0629,130363,TYCO INTEGRATED SECURITY LLC Bid # NJPA0629,20130221,20160423,SSE,TYCO INTEGRATED SECURITY LLC,SS&E,1060000,,,
PEPM15PL,150210,MYTHICS INC Bid # PEPM15PL,20150421,20151231,SSE,MYTHICS INC,SS&E,1000000,24,24,"$592,927.92"
PEPPM,120193,XEROX CORP Bid # PEPPM,20111121,20151231,SSE,XEROX CORP,SS&E,6884000,,,"$349,865.81"
PEPPM 15,150166,XEROX CORP Bid # PEPPM 15,20150202,20160202,SSE,XEROX CORP,SS&E,1000000,36,36,"$78,077.85"
PR11-14,150116,LANDSCAPE STRUCTURES INC Bid # PR11-14,20141201,20151130,SSE,LANDSCAPE STRUCTURES INC,SS&E,800000,,,"$362,743.80"
S0DA034S,110102,Maintenance of Bentley Microstation Software,20100101,20160630,SSE,BENTLEY SYSTEMS INC,SS&E,856616.8,36,00,
S1QO371S,912797,CONCOURSE ELECTRIC SERVICE,19900701,20160630,SSE,SOUTHEASTERN PA TRANSPORTATION AUTHORITY,SS&E,69250677.1,12,12,"$55,131.18"
S1VZ6000,110097,Internet Access Service,20100701,20150930,SSE,CAVALIER TELEPHONE MID ATLANTIC LLC,SS&E,2987420,36,00,"$211,914.96"
S1WQ281S,110242,Orasure and Oraquick Advance Rapid HIV Test Devices and Controls,20110401,20150930,SSE,ORASURE TECHNOLOGIES INC,SS&E,4700500,36,00,"$16,096.10"
S1YN1770,110171,Repairs to Overhead Exhaust Ventilation Systems,20110301,20150831,SSE,CHARLES W ROMANO CO,SS&E,300220,36,00,"$7,330.96"
S1YN1860,120065,Repair & Safety Certification of Heavy Duty Trucks,20110701,20150930,SSE,DEL VAL INTERNATIONAL TRUCKS INC,SS&E,670206,36,00,"$31,954.61"
S1YQ803S,120231,Maintenance of Digital Logging Recorder System,20120101,20151231,SSE,NICE SYSTEMS INC,SS&E,1115868,36,00,"$138,434.00"
S1Z56650,110292,Uniform Apparel and Accessories,20110401,20160331,SSE,AMERICAN UNIFORM SALES INC,SS&E,3200000,36,00,"$221,184.73"
S1Z57050,110228,Rental Service of Contractor's Equip   Sch 97,20110301,20150930,SSE,T N T EQUIPMENT SALES & RENTALS,SS&E,315000,36,00,
S1Z57210,110236,Medical Lab and Testing Equip Repair Services  Sch 57,20110501,20151031,SSE,QUALITY MEDICAL GROUP,SS&E,528209.8,36,00,"$10,747.48"
S1Z57230,110281,"Toilet tissue, paper towels & Feminine Hygiene Prods, sch 122",20110501,20151231,SSE,SOUTH JERSEY PAPER PRODUCTS,SS&E,6660000.1,36,00,"$235,159.62"
S1Z57240,120090,Maintenance of Smoke & Heat Detectors  Sch 153,20110801,20151130,SSE,MEDIA PLUMBING & HEATING INC,SS&E,"$600,203.00",33,00,"$1,050.00"
S1Z57250,110342,Employee Service Pins and Badges  Sch 174,20110501,20151031,SSE,MTM RECOGNITION,SS&E,320590.5,36,00,"$3,157.25"
S1Z57290,110261,Ferrous and Non Ferrous Metal Sch 906-01,20110501,20151031,SSE,PENNSYLVANIA STEEL CO INC,SS&E,856233,36,00,"$6,348.08"
S2DA036S,120313,Process Control System,20120401,20160331,SSE,A B B INC,SS&E,1943977.21,36,00,"$156,392.00"
S2HM8170,120232,Replacement Parts for Sedimentation Tanks - Siemens,20120101,20151231,SSE,G P JAGER & ASSOCS,SS&E,1080000,36,00,"$20,212.20"
S2OO2830,120207,"Pipe, Clay Vitrified",20120101,20151231,SSE,FERGUSON ENTERPRISES INC,SS&E,760001,36,00,"$48,731.00"
S2OO2840,120157,Pipe Fittings,20111001,20150930,SSE,FERGUSON ENTERPRISES INC,SS&E,1250000,33,00,"$44,388.00"
S2OO2860,120311,"""Slabs Concrete  64""""""",20120401,20160331,SSE,ALTOMARE PRECAST INC,SS&E,880000,36,00,"$30,450.00"
S2OO2960,120214,Dezurik Valve Repair Parts and Components,20120101,20151231,SSE,FERGUSON ENTERPRISES INC,SS&E,1199977,36,00,"$42,876.00"
S2QM2330,120183,Marine Diesel Engine Repairs and Parts,20111201,20151130,SSE,D M GROUP INC,SS&E,80125,36,00,$587.87
S2QM2360,120250,"GUN REPLACEMENT PARTS,",20120201,20160131,SSE,WITMER PUBLIC SAFETY GROUP INC,SS&E,90001,36,00,"$5,383.96"
S2QM590S,120281,Qualtrax 4.X SSQL Base System With Training,20120401,20160331,SSE,QUALTRAX INC,SS&E,100600,36,00,
S2QM591S,A30094,LIFE TECHNOLOGIES CORP Bid # S2QM591S,20120801,20160731,SSE,LIFE TECHNOLOGIES CORP,SS&E,553931.36,36,00,
S2TW2560,120167,Air Conditioning Equipment Services,20111101,20150930,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,455957,35,00,"$12,120.00"
S2TW2590,120345,FULL AND PREVENTIVE MAINTENANCE FOR HVAC AND PLUMBING,20120601,20160531,SSE,DEVINE BROTHERS INC,SS&E,450001,36,00,"$11,700.19"
S2VU1930,140150,JANITORIAL SERVICES-FAIRMOUNT INTERPRETIVE CENTER .,20131001,20150930,SSE,T U C S CLEANING SERVICE INC,SS&E,93680.08,21,09,"$7,891.60"
S2VZ3830,120253,MAINTENANCE AND REPAIR OF DIGITAL HVAC SYSTEM,20120401,20160331,SSE,DEVINE BROTHERS INC,SS&E,180001,36,00,"$3,734.31"
S2VZ3960,120321,"FIBERGLASS DOORS, FRAMES, ACCESSORIES AND HARDWARE, AND INSTALLATION SERVICE,",20120601,20160531,SSE,JAMES DOORCHECK INC,SS&E,1163734,36,00,"$75,592.50"
S2WJ7850,120285,PC Leasing (Computer Equipment),20120201,20160630,SSE,POMEROY IT SOLUTIONS SALES CO INC,SS&E,263935.18,,,
S2WQ2820,120187,NON-ORAL RAPID HIV TEST DEVICES AND CONTROLS,20120101,20151231,SSE,ALERE NORTH AMERICA INC,SS&E,612040,36,00,"$31,850.15"
S2XL8160,120122,Citect Software Support for PWD,20110901,20150831,SSE,SHINGLE & GIBB CO,SS&E,252000,36,00,
S2XL8310,120330,REPAIR OF PORTABLE PUMPS AT SWWPCP,20120601,20160430,SSE,XYLEM DEWATERING SOLUTIONS INC,SS&E,130001,36,00,"$1,085.62"
S2XN6680,120196,Work Boots,20111201,20151031,SSE,GOALTEX CORP,SS&E,153784.5,35,00,"$24,273.60"
S2XN6690,120179,"Fire Suppression Systems Inspection, Testing, Certification and Repair for the Prison System",20120101,20151231,SSE,CINTAS CORP NO 2,SS&E,97480,36,00,"$6,221.13"
S2XN6700,120171,Cleaning of Kitchen Grease Traps,20120101,20151231,SSE,RUSSELL REID WASTE HULNG & DISP SRVC CO,SS&E,260165,36,00,"$6,569.00"
S2XN6710,120180,,20120101,20151231,SSE,J & S POWER SOLUTIONS INC,SS&E,90001,36,00,"$3,990.00"
S2XR724S,120121,Enzyme Immunoassay Kits,20110901,20150831,SSE,NEOGEN CORP,SS&E,92001,36,00,"$3,070.08"
S2XS955S,120266,"INDIANA CHAIR COMPONENTS, DESKS AND PANEL SYSTEMS",20120101,20151231,SSE,LEGGETT & PLATT INC,SS&E,290000,36,00,"$14,992.80"
S2XT6830,120100,"Trailer, Refuse, Rear Loading",20110901,20150831,SSE,SPECTOR MANUFACTURING INC,SS&E,310000,36,00,
S2XT6860,A20143,HUNTER KEYSTONE PETERBILT LP Bid # S2XT6860,20111101,20151031,SSE,HUNTER KEYSTONE PETERBILT LP,SS&E,1640375,36,00,
S2XT6910,120163,"Van, Various Configurations",20111101,20151031,SSE,PACIFICO FORD INC,SS&E,5149000,36,00,"$297,147.40"
S2XT6960,130045,"6 x4 CAB OVER TRUCK, MOBILE CONCRETE MIXER",20120701,20160630,SSE,G L SAYRE INC,SS&E,650000,36,00,
S2XW925S,120199,"ATI Equipment, Repairs and Parts",20111201,20151130,SSE,PDIR INC,SS&E,575000,36,00,
S2XY8140,120247,Repair of Firefighting Clothing,20120201,20160131,SSE,911 SAFETY EQUIPMENT LLC,SS&E,2749051,36,00,"$57,907.08"
S2XY8150,120320,"Ladder, Firefighting",20120501,20160430,SSE,W W ENGINE & SUPPLY INC,SS&E,95001,36,00,"$17,961.75"
S2XY837S,120338,Hurst Jaws of Life Rescue Equipment,20120601,20160531,SSE,MUNICIPAL EMERGENCY SERVICES INC,SS&E,609490,36,00,"$559,760.00"
S2YB9950,120299,"INSPECTION, MAINTENANCE AND REPAIR OF DUNHAM BUSH CHILLERS,",20120401,20160331,SSE,H & H HEATING & AIR CONDITIONING INC,SS&E,208825,36,00,"$6,659.59"
S2YC4870,130073,FIBER OPTIC SUPPLIES AND EQUIPMENT,20120801,20160430,SSE,GRAYBAR ELECTRIC CO INC,SS&E,775000,33,00,"$66,465.00"
S2YD4830,120336,Annual Preventive Maint & Repair Services for Nederman Direct Source Capture Exhaust Systems City of Phila Fire Stations,20120601,20160531,SSE,SYCAMORE MECHANICAL CONTRACTORS LLC,SS&E,1450187.5,36,12,"$152,164.29"
S2YL533S,120268,Parts Replacement for ADB-ALNACO Runway Taxiway Lighting Fixtures and/or Visual Aids,20120301,20160229,SSE,A D B AIRFIELD SOLUTIONS LLC,SS&E,876000,36,00,"$101,549.30"
S2YL6760,120178,Disposal of Tires,20111201,20151130,SSE,COVANTA 4RECOVERY LP,SS&E,460000,36,00,"$25,281.55"
S2YN1880,120111,Uniform and Related Clothing,20111001,20150930,SSE,UNIFIRST CORP,SS&E,307927.7,33,00,"$17,402.12"
S2YN1920,120108,Repair/Replacement Services for American LaFrance Aerial Ladder Trucks and Pumpers,20110901,20151130,SSE,W CAMPBELL SUPPLY CO OF PENNA LLC,SS&E,217460,36,00,
S2YN1930,120142,Foam Fill Tire & Dismount/Removal Service,20111001,20150930,SSE,INTER CITY TIRE & AUTO CENTERS INC,SS&E,80001,36,00,
S2YN1940,130090,Launder/Repair Uniforms for Office of Fleet Mgt,20120726,20160630,SSE,CLEAN RENTAL SERVICES INC,SS&E,350198,36,00,"$14,333.00"
S2YN1960,130033,COMPACTOR REPAIRS,20120701,20160331,SSE,T H C ENTERPRISES INC,SS&E,699250,33,00,"$62,879.75"
S2YN1980,120347,REPAIR OF HYDROBLAST PARTS CLEANING CABINETS,20120701,20160630,SSE,CHARLES W ROMANO CO,SS&E,215001,36,00,"$4,733.72"
S2YN1990,120349,REPAIR OF OVERHEAD LUBE SYSTEMS,20120611,20160610,SSE,REGENT HYDRAULIC & MACHINE WORKS,SS&E,525100,36,12,"$22,684.28"
S2YN2740,120335,INFLATABLE BOATS AND OUTBOARD MOTORS,20120501,20160430,SSE,CAPE MARINE INC,SS&E,186992,36,00,
S2YN2840,120223,"Protective Footwear, Rubber Firefighter Boots",20120101,20151231,SSE,911 SAFETY EQUIPMENT LLC,SS&E,360000.01,36,00,"$10,560.00"
S2YN2880,120173,Conspace Searchcam 3000,20111201,20151130,SSE,911 SAFETY EQUIPMENT LLC,SS&E,211675,36,00,
S2YN2920,120236,"FIREFIGHTER HELMETS & ACCESSORIES,",20120201,20160131,SSE,LION APPAREL INC,SS&E,360959.75,36,00,"$22,863.94"
S2YN2970,120227,"National Foam, Universal Gold",20120101,20151231,SSE,MUNICIPAL EMERGENCY SERVICES INC,SS&E,126240,36,00,
S2YQ6480,120343,AIR CONDITIONING MAINTENANCE AND REPAIRS,20120601,20160531,SSE,DEVINE BROTHERS INC,SS&E,1175001,36,00,"$164,904.80"
S2Z46350,A30485,MOTOROLA SOLUTIONS INC Bid # S2Z46350,20030201,20160131,SSE,MOTOROLA SOLUTIONS INC,SS&E,999147,12,12,
S2Z57010,130050,Facility Maintenance,20120701,20160630,SSE,ELLIOTT LEWIS CORP,SS&E,63732209,36,00,"$5,623,614.82"
S2Z57440,120107,Maintenance of Pitney Bowes Equipment;,20111001,20150930,SSE,PITNEY BOWES INC,SS&E,330971.25,33,00,$171.00
S2Z5748S,120086,IBM Software License and Support Sch 480-06,20120101,20151231,SSE,INTERNATIONAL BUSINESS MACHINES CORP,SS&E,2776000,36,00,"$3,654.00"
S2Z57490,120138,Tree Pruning Sch 520-01,20111001,20150930,SSE,EDENS CORP,SS&E,576455,33,00,"$49,827.62"
S2Z57540,120240,Sleeves and Valves,20120401,20160331,SSE,FERGUSON ENTERPRISES INC,SS&E,4224060,36,00,"$64,172.33"
S2Z57550,120067,Leak and Spill Clean-Up Supplies,20110801,20151031,SSE,SAFEWARE INC,SS&E,"$325,000.00",36,00,
S2Z57570,120258,Pest Control Services Sch 410,20120201,20151031,SSE,HOME PARAMOUNT PEST CONTROL,SS&E,618296,33,00,"$64,895.00"
S2Z57590,120185,"Forms, Printed Flat  Sch 93",20120101,20150930,SSE,VANGUARD DIRECT,SS&E,3216000,33,00,"$229,911.30"
S2Z57610,A20201,A M D PENNSYLVANIA LLC Bid # S2Z57610,20120101,20151130,SSE,A M D PENNSYLVANIA LLC,SS&E,821948.27,32,00,"$108,102.43"
S2Z57620,B20094,AMERICAN MESSAGING SERVICES LLC Bid # S2Z57620,20110901,20150831,SSE,AMERICAN MESSAGING SERVICES LLC,SS&E,175001,36,00,"$10,662.61"
S2Z5763S,120092,Voting Machine Mechanics and Technician Service,20110901,20150831,SSE,ELECTEC INC,SS&E,1630001,36,00,
S2Z57650,120162,Snow Melters (Portable Only) - Philadelphia International Airport,20111101,20150831,SSE,AERO SNOW REMOVAL CORP,SS&E,7000000,34,00,
S2Z57660,120155,Repairs to Steam Cleaners and High Pressure Hot & Cold Washers,20111101,20150831,SSE,BROWNS EQUIPMENT & SUPPLY CO INC,SS&E,180001,34,00,"$2,750.57"
S2Z57670,120120,"Repair and Replacement of Hydraulic Lifts, Repair Service of Jacks, Tire Changing Machines, A/C Machines & Heavy Duty Shop Pres",20111201,20151130,SSE,REGENT HYDRAULIC & MACHINE WORKS,SS&E,900960,36,00,"$102,462.14"
S2Z57680,120095,Gases,20110901,20150831,SSE,MATHESON TRI GAS INC,SS&E,550411.47,36,00,"$1,570.16"
S2Z57690,120149,Pickup and Disposal of Hazardous Waste Prods  Sch 415,20111001,20150930,SSE,CLEAN VENTURE INC,SS&E,2850805,36,00,"$165,223.91"
S2Z57700,120239,"Tree, Trunk and Stump Removal  Sch 519-01",20120101,20151231,SSE,EDENS CORP,SS&E,1500001,33,00,"$205,264.35"
S2Z57710,120147,Athletic Equipment/Supplies,20110901,20150831,SSE,SCHUYLKILL VALLEY SPORTS,SS&E,30001,36,00,"$11,507.45"
S2Z57720,120134,Soaps & Detergents,20111001,20150930,SSE,INTERLINE BRANDS INC,SS&E,1160817.67,36,00,"$142,554.22"
S2Z57740,120112,Restroom Sanitation,20111001,20150930,SSE,PREMIER CLEANING SERVICES INC,SS&E,98500.66,36,00,
S2Z57750,120148,Amplifier Repair Service,20111001,20150930,SSE,AUDIO VIDEO REPAIR INC,SS&E,185100,36,00,
S2Z5776S,120265,ESRI Software & Support Licenses Sch 480-07,20120101,20151231,SSE,ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE,SS&E,2000000,36,00,"$16,927.00"
